coreid,name,aec:associatedTaxa,dc:rights,dcterms:accessRights,dcterms:bibliographicCitation,dcterms:language,dcterms:license,dcterms:modified,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:type,dwc:Identification,dwc:MeasurementOrFact,dwc:ResourceRelationship,dwc:VerbatimEventDate,dwc:acceptedNameUsage,dwc:acceptedNameUsageID,dwc:accessRights,dwc:associatedMedia,dwc:associatedOccurrences,dwc:associatedOrganisms,dwc:associatedReferences,dwc:associatedSequences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:bed,dwc:behavior,dwc:catalogNumber,dwc:class,dwc:classs,dwc:collectionCode,dwc:collectionID,dwc:continent,dwc:coordinatePrecision,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:countryCode,dwc:county,dwc:dataGeneralizations,dwc:datasetID,dwc:datasetName,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:disposition,dwc:dynamicProperties,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,dwc:endDayOfYear,dwc:establishmentMeans,dwc:eventDate,dwc:eventID,dwc:eventRemarks,dwc:eventTime,dwc:family,dwc:fieldNotes,dwc:fieldNumber,dwc:footprintSRS,dwc:footprintSpatialFit,dwc:footprintWKT,dwc:formation,dwc:genus,dwc:geodeticDatum,dwc:geologicalContextID,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:georeferenceSources,dwc:georeferenceVerificationStatus,dwc:georeferencedBy,dwc:georeferencedDate,dwc:group,dwc:habitat,dwc:higherClassification,dwc:higherGeography,dwc:higherGeographyID,dwc:highestBiostratigraphicZone,dwc:identificationID,dwc:identificationQualifier,dwc:identificationReferences,dwc:identificationRemarks,dwc:identificationVerificationStatus,dwc:identifiedBy,dwc:individualCount,dwc:informationWithheld,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,dwc:island,dwc:islandGroup,dwc:kingdom,dwc:language,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lifeStage,dwc:lithostratigraphicTerms,dwc:locality,dwc:locationAccordingTo,dwc:locationID,dwc:locationRemarks,dwc:lowestBiostratigraphicZone,dwc:materialSampleID,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:modified,dwc:month,dwc:municipality,dwc:nameAccordingTo,dwc:namePublishedIn,dwc:namePublishedInID,dwc:namePublishedInYear,dwc:nomenclaturalCode,dwc:nomenclaturalStatus,dwc:occurrenceDetails,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:occurrenceStatus,dwc:order,dwc:organismID,dwc:organismName,dwc:organismQuantity,dwc:organismQuantityType,dwc:organismRemarks,dwc:originalNameUsage,dwc:originalNameUsageID,dwc:otherCatalogNumbers,dwc:ownerInstitutionCode,dwc:parentNameUsage,dwc:phylum,dwc:pointRadiusSpatialFit,dwc:preparations,dwc:previousIdentifications,dwc:recordNumber,dwc:recordedBy,dwc:reproductiveCondition,dwc:rights,dwc:rightsHolder,dwc:sampleSizeValue,dwc:samplingEffort,dwc:samplingProtocol,dwc:scientificName,dwc:scientificNameAuthorship,dwc:scientificNameID,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:subgenus,dwc:taxonID,dwc:taxonRank,dwc:taxonRemarks,dwc:taxonomicStatus,dwc:typeStatus,dwc:verbatimCoordinateSystem,dwc:verbatimCoordinates,dwc:verbatimDepth,dwc:verbatimElevation,dwc:verbatimEventDate,dwc:verbatimLatitude,dwc:verbatimLocality,dwc:verbatimLongitude,dwc:verbatimSRS,dwc:verbatimTaxonRank,dwc:vernacularName,dwc:waterBody,dwc:year,gbif:Identifier,gbif:Reference,idigbio:recordId,symbiota:recordEnteredBy,symbiota:verbatimScientificName,zan:ChronometricDate
f00b80f9-e1e0-4358-a196-c17adbb1df5c,Shortia galacifolia,,,,,,,,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,MEL 2130514A,,Equisetopsida,MEL,,,,,United States,,,,,,,,,,,,,,,,,,,3/18/44,,,,Diapensiaceae,,1378,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,MEL,,,,Plantae,,,,,,,,,"By Whitewater River, above Jocassee, Oconee County.",,,,,,,,,,,2/15/02 0:00,,,,,,,,,,134358be-8206-435d-85ab-c85adc922078,Plantae Exsiccatae Grayanae No. 1378,,Ericales,,,,,,,,,,,Streptophyta,,sheet,,1378,"Prince, A.E.",,,,,,,Shortia galacifolia Torr. & Gray,Torr. & Gray,,,galacifolia,,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,
dbb07b87-97e6-4014-a19f-ae8ae10b5a5a,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,en,,5/17/13 15:59,http://sernecportal.org/portal/collections/individual/index.php?occid=16249266,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,CLEMS0042919,,,,81b5c57b-5f26-423f-93b6-d4dc434fe707,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,"John E. Fairey, III",,"field values redacted: eventDate, month, day, startDayOfYear, locality",,CLEMS,,,,Plantae,,,,,,,mature,,,,,,,,,,,,,,,,,,,,,,,428c8c98-7e17-4261-9ed3-0fef510d1ece,,,Ericales,,,,,,,,36740,,,Magnoliophyta,,,,,"John E. Fairey, III",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,1976,,,urn:uuid:428c8c98-7e17-4261-9ed3-0fef510d1ece,ddamrel,,
33da3b27-9749-41e3-9b10-7e2d9850670b,Shortia galacifolia,,http://creativecommons.org/publicdomain/zero/1.0/,,,en,,8/30/18 11:32,http://sernecportal.org/portal/collections/individual/index.php?occid=20387024,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,15510,,,,2bed6ae5-afde-45bb-95a9-c4918414f02d,,,,United States,,McDowell,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,BOON,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e98ea315-f134-4dfc-8b71-cfad69b9187e,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:e98ea315-f134-4dfc-8b71-cfad69b9187e,jenkinsap,,
cfa42779-13b8-4d7c-a32c-2bc2dbe2484a,Shortia galacifolia,,http://creativecommons.org/publicdomain/zero/1.0/,,,en,,8/30/18 11:32,http://sernecportal.org/portal/collections/individual/index.php?occid=20387030,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,15514,,,,2bed6ae5-afde-45bb-95a9-c4918414f02d,,,,United States,,McDowell,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,BOON,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fe2dbdf-4fe0-4dbd-836b-ca8c0a23cd22,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:0fe2dbdf-4fe0-4dbd-836b-ca8c0a23cd22,jenkinsap,,
db51eb87-40be-4651-974e-6e5bc71eeb95,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,12/11/17 14:27,http://sernecportal.org/portal/collections/individual/index.php?occid=16996410,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,NCU00042370,,,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,NCU,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d27dbfb0-2410-4af8-a12e-ab5881c01b11,,,Ericales,,,,,,,,66695,,,Magnoliophyta,,,,,"Berly, J.",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,1944,,,urn:uuid:d27dbfb0-2410-4af8-a12e-ab5881c01b11,,,
0b763fee-e3e6-4a57-9eab-5f8a2417d30d,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,8/31/17 21:17,http://sernecportal.org/portal/collections/individual/index.php?occid=15881006,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,DUKE10095697,,,,274b5332-1247-4374-b124-c819b814cd6e,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,DUKE,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e37022a9-d96e-4f3f-b14d-60ac61d0fb82,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:e37022a9-d96e-4f3f-b14d-60ac61d0fb82,Layne Huiet,,
08b4930b-b4e3-423f-9b85-2f3f5b87eaf1,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,en,,5/17/13 15:59,http://sernecportal.org/portal/collections/individual/index.php?occid=16249241,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,CLEMS0042936,,,,81b5c57b-5f26-423f-93b6-d4dc434fe707,,,,United States,,Pickens,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,D. B. Rosenkrans,,"field values redacted: eventDate, month, day, startDayOfYear, locality",,CLEMS,,,,Plantae,,,,,,,mature,,,,,,,,,,,,,,,,,,,,,,,09719895-11a4-45ff-85b1-09a9348f0c8c,,,Ericales,,,,,,,,16158,,,Magnoliophyta,,,,,D. B. Rosenkrans,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,1931,,,urn:uuid:09719895-11a4-45ff-85b1-09a9348f0c8c,ddamrel,,
5a7d32b5-4d55-463b-a9cd-6b909057b145,Shortia galacifolia,,http://creativecommons.org/publicdomain/zero/1.0/,,,en,,5/19/17 16:06,http://sernecportal.org/portal/collections/individual/index.php?occid=14305079,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,TENN-V-0170875,,,,565b6f19-288f-4614-a4c9-b09448e96547,,,,United States,,,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,TENN,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7912f43d-4087-4826-b942-d6829a89549f,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:7912f43d-4087-4826-b942-d6829a89549f,AKrakowiak,,
9cce79db-e572-40c2-a810-b0d8b83619bf,Shortia galacifolia,,,,,en,,,,,,,PhysicalObject,,,"[{""coreid"": ""794C8F49-3DD9-46ED-8701-8419D913EAC3"", ""dwc:relatedResourceID"": ""urn:catalog:USF:Herb:27718"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,,,,,,,PreservedSpecimen,,,27718,,,Herb,,,,,USA,,,,,,,,,,,,,,,,,,,1900,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,Plantae | Dicots | Diapensiaceae,USA | Unknown |,,,231892,,,,,,,,,USF,urn:lsid:biocol.org:col:15638,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,ICN,,,794C8F49-3DD9-46ED-8701-8419D913EAC3,,,,,,,,,,,,,,Dicots,,,,,W. R. Davis,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,Unknown,,,species,,,,,,,,,,,,,,,,1900,,,,,,
852e1de9-cf3f-4d43-b00e-afa6730d039a,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,8/31/17 21:15,http://sernecportal.org/portal/collections/individual/index.php?occid=15880997,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,DUKE10095688,,,,274b5332-1247-4374-b124-c819b814cd6e,,,,United States,,Transylvania,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,DUKE,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232764b7-fd5c-4c12-bc99-3da5a0d1daa3,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:232764b7-fd5c-4c12-bc99-3da5a0d1daa3,Layne Huiet,,
c77c8b2a-7591-46b2-9320-655653670082,Shortia galacifolia,,http://creativecommons.org/publicdomain/zero/1.0/,,,en,,5/19/17 16:06,http://sernecportal.org/portal/collections/individual/index.php?occid=14305080,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,TENN-V-0170876,,,,565b6f19-288f-4614-a4c9-b09448e96547,,,,United States,,McMinn,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,TENN,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40ff0bad-47fc-4938-aa8f-d7e76da61302,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,Tennessee,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:40ff0bad-47fc-4938-aa8f-d7e76da61302,AKrakowiak,,
36c94bf8-82b6-439d-868b-9c8e9202d886,Shortia galacifolia,,,,,,,38:30.0,,,,,,"[{""dwc:identificationRemarks"": ""operation de numerisation 2010-2012"", ""dwc:taxonID"": ""SONNERAT|3786433"", ""dwc:specificEpithet"": ""galacifolia"", ""dwc:identificationID"": ""SONNERAT|7824284"", ""dwc:identificationVerificationStatus"": ""1"", ""coreid"": ""http://coldb.mnhn.fr/catalognumber/mnhn/p/p06899518"", ""dwc:scientificNameAuthorship"": ""Torr. & A.Gray"", ""dwc:genus"": ""Shortia"", ""dwc:scientificName"": ""Shortia galacifolia Torr. & A.Gray"", ""dwc:higherClassification"": ""Shortia;Diapensiaceae"", ""dwc:family"": ""Diapensiaceae""}]",,,,,,,,,,,,,PreservedSpecimen,,,P06899518,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,MNHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p06899518,,,,,,,,,,,,,,,,hb,,,,,,,,,,Shortia galacifolia Torr. & A.Gray,Torr. & A.Gray,,,,,,,,,,,,,,,,,,,,,,,,,"[{""coreid"": ""http://coldb.mnhn.fr/catalognumber/mnhn/p/p06899518"", ""dcterms:identifier"": ""6459ACE6D1D84424BB26861880DD0737"", ""dcterms:subject"": ""e-recolnat""}]",,,,,
7a471850-2f7d-417b-971c-bb64d6569fa1,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,12/21/17 9:18,http://sernecportal.org/portal/collections/individual/index.php?occid=17095272,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,GA202497,,,,urn:lsid:biocol.org:col:15610,,,,United States,,Transylvania County,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,GA,,,,Plantae,,,,,,,,,"Transylvania County, NC",,,,,,,,,,,,,,,,,,,,,3334d406-a96a-444a-b5b8-a3a9dfc69784,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:c29dc45e-47ab-4196-8769-ec86f33f8719,,,
1bfb96e3-554b-40f6-bfc9-2d7dfd29ab55,Shortia galacifolia,,,,,en,,T15:11+0400,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4373963,,The New York Botanical Garden,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,3946834,,,NY,http://biocol.org/urn:lsid:biocol.org:col:15556,North America,,,United States of America,,Oconee Co.,,,Vascular plants,,18,,,,,,,,,,78,,3/18/44,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,NY,http://biocol.org/urn:lsid:biocol.org:col:15556,,,Plantae,,,,,,,,,"By Whitewater River, above Jocassee",,,,,,,,,,,,3,,,,,,ICN,,,0d8341de-356a-49b5-81b3-821c4a819a4a,,,Ericales,,,,,,,,,,,Magnoliophyta,,sheet,,,A. E. Prince,,,,,,,Shortia galacifolia Torr. & A.Gray,Torr. & A.Gray,,,galacifolia,78,South Carolina,,,Species,,,,,,,,18-Mar-44,,,,,,,,1944,,,,,,
ae8f17b5-b8b7-4eac-a930-0bf45e693930,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,12/21/17 9:20,http://sernecportal.org/portal/collections/individual/index.php?occid=17093838,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,GA202493,,,,urn:lsid:biocol.org:col:15610,,,,United States,,Unspecified County,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,field values redacted: locality,,GA,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3e82c85-f7ed-4beb-8a48-5cfecfed230b,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:96d5bb30-c922-4cee-a00d-53d672cbec2c,,,
a6cfaa07-958c-43ca-85ab-cbde4c10ab8e,Shortia galacifolia,,,,,,,,,,,,,,,,,,,,http://medialib.naturalis.nl/file/id/U.1292046/format/large,,,,,,PreservedSpecimen,,,,Magnoliopsidae,,Botany,,America,,,United States of America,,,,,,,,,,,,,,,,,,,4/23/67,,,,Diapensiaceae,,,,,,,Shortia,WGS84,,,,,,,,,,Plantae|Magnoliopsidae|Ericales|Diapensiaceae,,,,,,,,,,,,,,,,,Plantae,,,,,,,,,"South Carolina, Oconee County, Devil's Fork, one mile west of confluence with Whitewater River, Jocassee community. East facing, shaded stream bank in rich hardwoods.",,,,,,,,,,,,,,,,,,ICN,,,http://data.biodiversitydata.nl/naturalis/specimen/U.1292046,,,Ericales,,,,,,,,,,,,,,,,Powell Jr RW,,,,,,,Shortia galacifolia Torr. & A.Gray,Torr. & A.Gray,,,galacifolia,,,,,species,,,,,,,,4/23/67,,,,,species,,,,,,,,,
7f33b24e-15f0-487d-b795-b25f9c086b1b,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,12/21/17 9:20,http://sernecportal.org/portal/collections/individual/index.php?occid=17096733,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,GA202498,,,,urn:lsid:biocol.org:col:15610,,,,United States,,Oconee County,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,field values redacted: locality,,GA,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa4d16c0-a708-4f9e-bdee-38d88a9ccacf,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:68042787-9edb-493d-9224-28d2308a2fda,,,
1170b4ec-4fea-408a-bf0f-16406e503ce8,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,12/11/17 14:24,http://sernecportal.org/portal/collections/individual/index.php?occid=16996423,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,NCU00060823,,,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,,,United States,,Nassau,,,,,17,,,,,,,,,,,,4/17/63,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,NCU,,,,Plantae,,,,,,,,,"Cultivated New York, Nassau County, Sands Point, Creem property",,,,,,,,,,,,4,,,,,,,,,8b17e1b1-1b52-4939-9972-628b499f611b,,,Ericales,,,,,,,,255775,,,Magnoliophyta,,,,#20,"Creem, Timothy",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,107,New York,,119980,,,,,,,,,,,,,,,,,1963,,,urn:uuid:8b17e1b1-1b52-4939-9972-628b499f611b,,,
33e33d8f-758c-4eae-9cca-1fd23329728a,Shortia galacifolia,,http://creativecommons.org/publicdomain/zero/1.0/,,,en,,5/21/17 5:17,http://sernecportal.org/portal/collections/individual/index.php?occid=14305076,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,TENN-V-0170872,,,,565b6f19-288f-4614-a4c9-b09448e96547,,,,United States,,Amherst,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,TENN,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4215244c-a498-40cc-963c-5be5f6de50e4,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,Virginia,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:4215244c-a498-40cc-963c-5be5f6de50e4,AKrakowiak,,
5315ad1d-6a41-45b8-8cee-431873071738,Shortia galacifolia,,http://creativecommons.org/publicdomain/zero/1.0/,,,en,,8/30/18 11:32,http://sernecportal.org/portal/collections/individual/index.php?occid=20387025,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,15511,,,,2bed6ae5-afde-45bb-95a9-c4918414f02d,,,,United States,,Buncombe,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,BOON,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a00d7ae8-4cf7-4864-a0e0-86c420f6c49a,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:a00d7ae8-4cf7-4864-a0e0-86c420f6c49a,jenkinsap,,
040bb066-3644-4a43-890d-07db50365891,Shortia galacifolia,,,,,,,2010-12-09T00:00-0500,,This work is licensed under a Creative Commons CCZero 1.0 License http://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,,,,,,,,,,,,,,,,,Still Image,,,CONN00108025,,,CONN,,,,5000,USA,US,Oconee,,102327,,,18,34.97093,-82.93736,,,,,,,,,,3/18/44,,,,Diapensiaceae,,,,,,,Shortia,,,,,no date. USGS Geographic Names Information System (GNIS). U. S. Geological Survey.,,,,,Shady banks under Rhododendron and Kalmia,Plantae; Dicotyledonae; Diapensiales; Diapensiaceae,USA; South Carolina; Oconee; Jocassee,,,,,,,,,,,,UConn,,,,Dicotyledonae,,,,,,,,,"Jocassee, by Whitewater River",seconds added from gazetteer,,,,,,335,,,335,,3,Jocassee,,,,,,,,urn:catalog:UConn:CONN:CONN00108025,,,Diapensiales,,,,,,,,,,,,,,Shortia galacifolia Torr. & A.Gray,1378,A. E. Prince; J. A. Berly; O. L. Cartwright,flowering,,,,,,Shortia galacifolia Torr. & A.Gray,,,,galacifolia,,South Carolina,,,,,,,,,,335 M,18-Mar-44,"34°58' 15.35"" N",,"82°56' 14.52"" W",,,,,1944,,,,,,
4dd2ab43-e541-49b4-994f-1a8750435b97,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,12/11/17 14:24,http://sernecportal.org/portal/collections/individual/index.php?occid=16996407,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,NCU00042354,,,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,,,United States,,Macon,,,,,14,,,,,,,,,,,,8/14/32,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,NCU,,,,Plantae,,,,,,,,,By branch back of old nursery on Pierson place - planted by Harbison,,,,,,,,,,,,8,,,,,,,,,f2fb6c42-8e08-4fcc-8fe6-f67644100ed0,,,Ericales,,,,,,,,66692,,,Magnoliophyta,,,,s.n.,"Coker, William",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,227,North Carolina,,119980,,,,,,,,,,,,,,,,,1932,,,urn:uuid:f2fb6c42-8e08-4fcc-8fe6-f67644100ed0,,,
91675b88-0866-4aa9-871e-d8aa867cf109,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,en,,7/3/19 10:04,http://sernecportal.org/portal/collections/individual/index.php?occid=6692903,,The Florida State University,,,,,,,,,,,,,,,,PreservedSpecimen,,,105489,,,,5082277f-dd49-4b22-9e2d-746d2fb233b4,,,,United States,,,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,FSU,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:uuid:1306a9a1-83eb-45fc-a735-66590df4e5df,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:4c90936e-5b7d-4b94-bac3-a925e6e11380,preprocessed,,
d3625a0b-9d1e-4537-9a77-662f3993b170,Shortia galacifolia,,http://creativecommons.org/publicdomain/zero/1.0/,,,en,,5/21/17 5:17,http://sernecportal.org/portal/collections/individual/index.php?occid=14305075,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,TENN-V-0170871,,,,565b6f19-288f-4614-a4c9-b09448e96547,,,,United States,,Pickens,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,TENN,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04bcb897-fcd9-46fe-a073-448eca2acfa8,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:04bcb897-fcd9-46fe-a073-448eca2acfa8,AKrakowiak,,
