X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-84.63,34.32,train,3.417000383567508E-4,66.52123517456218,0.6138240340258904
-83.58,35.65,train,4.3447007919694496E-4,71.75872962054751,0.6689874410005939
-80.26,36.39,train,3.044656278784465E-4,64.09560831473587,0.586142225405904
-84.71,34.76,train,3.6165527299856305E-4,67.67698226878657,0.6271883036643707
-78.15,34.35,train,1.5244146571592845E-4,44.40368740335192,0.4149018999775544
-83.8,34.85,train,6.778845215917073E-4,79.81785380929907,0.7592293054764454
-84.33,36.84,train,8.309946563367268E-5,24.865209450290358,0.27878833284148835
-80.53,37.35,train,1.943922126867966E-4,51.25459708617321,0.4748611453886371
-83.47,35.67,train,9.321584296524127E-4,85.25577452014194,0.8125986394493135
-84.05,36.55,train,1.187387342332399E-4,36.325399248417206,0.35581098379189574
-81.2,33.81,train,6.789312750881738E-5,18.81232336428625,0.24001754999403346
-80.48,36.34,train,2.692452824015383E-4,60.97728243686933,0.5560397331394827
-83.46,34.74,train,8.095498045075606E-4,82.26230162714826,0.7901716171075064
-79.2,38.99,train,8.589510594028656E-5,25.7745154654007,0.28548974185342396
-76.89,35.81,train,5.628851783690621E-5,14.007351304321974,0.20750552940072722
-83.9,35.97,train,5.459265819483378E-5,13.422755478218102,0.20251990430208458
-83.58,35.17,train,0.004089063974469022,99.07362128750887,0.9500529016143653
-82.08,36.18,train,3.52944354702061E-4,67.37426845977899,0.621469997596372
-81.04,36.4,train,2.4302875953009575E-4,58.14370923069547,0.530627028347227
-80.21,36.41,train,1.0598061452001175E-4,32.51058526938726,0.3302041390724361
-85.63,34.5,train,1.6753317940008616E-4,46.860782835741915,0.4379867684979347
-82.9,35.95,train,2.1214682822043142E-4,53.603168012501065,0.4966901761134565
-81.64,35.6,train,5.315565302381615E-4,74.94329392383874,0.7120356806496294
-83.44,35.65,train,0.0027038143384904624,97.11869557246817,0.9263481355816519
-76.86,36.82,train,2.7845069877304476E-5,3.585430166118784,0.11467404419726175
-83.56,35.18,train,0.002946010907546483,97.7049603413042,0.9319913854395119
-87.77,35.06,test,2.7206563938270454E-5,3.4377611082438624,0.11233989582411108
-83.19,35.04,test,0.010935172354989255,100.0,0.9807200544242537
-81.89,35.91,test,7.689928556505304E-4,81.57216212290231,0.7815229547568954
-82.57,36.08,test,0.001003085947150396,86.11658167198321,0.823511001291348
-81.11,36.0,test,2.012077028112922E-4,52.25499102696792,0.48346093910641313
-82.38,35.69,test,0.0027285481426148625,97.15258508144063,0.9269670168280143
-81.91,35.73,test,2.9396473654838746E-4,63.31816907541287,0.577603135464383
-83.95,36.0,test,6.093328749002393E-5,15.919206734002046,0.22084679116145264
-82.01,35.94,test,4.3870612578886925E-4,71.86121181372111,0.6711325026249418
-77.06,38.9,test,2.9769887977142685E-6,0.008052284302515748,0.01365896902471686
-83.82,35.63,test,3.314562507252882E-4,65.84199718857357,0.6065844952333255
-82.29,35.64,test,0.0010934171514769254,87.94554386722403,0.8356957834307942
-83.5,35.64,test,4.921489572759188E-4,73.2917277842116,0.6959875927007693
-82.85,34.97,test,5.16592796863515E-4,74.3150393552835,0.7061455554771118
-81.81,33.61,test,3.52965084006644E-5,5.824157126838262,0.14103330721779114
-83.02,34.88,test,3.356640492489986E-4,66.14175372092534,0.6095908485423586
-80.54,33.8,test,7.326097233502605E-5,21.026597575966107,0.25417081088427657
-84.33,36.83,test,7.67338760705493E-5,22.49129125392733,0.2630502112839709
