x,y,raw,cumulative,Logistic
-79.57916666683987,34.7541666669719,3.62325E-5,6.131501327,0.14423389
-84.95416666672898,33.912500000322595,1.60756E-4,45.832794505,0.427849121
-77.78750000021016,37.520833333581486,2.20527E-5,2.554592815,0.093038964
-85.0791666667264,35.19583333362945,3.83594E-5,6.825195616,0.151418578
-84.0875000000802,36.037500000278754,4.37717E-5,8.965681051,0.169168656
-81.82916666679344,34.370833333646466,5.84217E-5,14.824224651,0.213689048
-75.45416666692496,40.604166666851214,3.06986E-6,0.008470308,0.014079102
-77.20416666688885,36.12916666694353,3.87402E-5,6.975492604,0.15269215
-77.65416666687958,38.59583333355931,6.76025E-6,0.29143535,0.030488039
-79.37916666684399,38.329166666898146,4.49655E-5,9.467179981,0.172984361
-78.9458333335196,35.820833333616555,3.37611E-5,5.322899361,0.135730875
-79.12916666684914,36.470833333603146,4.23783E-5,8.397005549,0.164670277
-82.00416666678984,38.104166666902785,4.41484E-5,9.145902178,0.170376468
-83.01250000010236,35.670833333619655,2.19819E-4,54.818540553,0.505570961
-80.34583333349072,34.337500000313824,5.04225E-5,11.641819772,0.189989284
-79.76250000016941,36.63750000026638,7.68607E-5,22.537119386,0.263370466
-83.39583333342779,34.10416666698531,1.19111E-4,36.435906924,0.356528944
-79.77083333350258,37.67083333357839,5.17352E-5,12.178032947,0.193975991
-78.30416666686617,39.120833333548475,1.88941E-5,2.154691978,0.080789454
-85.32916666672125,34.14583333365111,3.46885E-5,5.603583947,0.138941485
-76.67083333356652,39.462500000208095,1.51914E-5,1.602338298,0.066001923
-83.72916666675425,34.404166666979116,1.45959E-4,42.933390177,0.404393597
-81.62083333346442,36.21250000027514,5.63678E-4,76.581991496,0.723915067
-79.69583333350413,38.65416666689144,1.90962E-4,50.718540334,0.470423916
-74.5375000002772,40.76250000018128,1.49257E-5,1.555614802,0.064922567
-78.29583333353301,39.32916666687751,1.79847E-5,2.025959075,0.077200973
-82.39583333344842,36.287500000273596,1.22602E-4,37.377309707,0.363182553
-81.09583333347524,38.287500000232335,7.03549E-5,19.872321455,0.246574564
-80.3708333334902,38.53750000022718,7.8421E-5,23.104431361,0.267287835
-81.2541666668053,38.162500000234914,8.3773E-5,25.079824363,0.280414414
-81.26250000013847,37.58750000024678,9.85846E-5,30.236057353,0.314405395
-77.52083333354899,39.1375000002148,4.49182E-6,0.053345251,0.020467056
-79.34583333351134,36.745833333597474,6.39151E-5,17.220154114,0.229177227
-77.00416666689298,39.88750000019933,4.53682E-6,0.057858829,0.020667862
-81.20416666680634,34.43750000031176,6.75793E-5,18.685645783,0.23917355
-85.1875000000575,35.3375000002932,1.97363E-4,51.709435993,0.478644391
-78.34583333353197,39.437500000208615,2.59E-5,3.165617365,0.107524941
-79.64583333350515,33.90416666698943,5.28731E-5,12.648882874,0.197400214
-77.29583333355363,36.63750000026638,2.74616E-5,3.485957896,0.113273849
-83.45416666675992,35.120833333631,6.50183E-4,79.016014288,0.751519972
-84.09583333341335,34.037500000320016,4.12313E-5,8.007890422,0.160930696
-77.20416666688885,36.3291666669394,3.28762E-5,5.036140672,0.132645185
-81.92916666679139,34.1708333336506,5.58695E-5,13.863913586,0.206279457
-84.90416666673,34.55416666697602,1.27295E-5,1.216463944,0.055903913
-84.01250000008174,37.429166666916714,6.19322E-5,16.345210692,0.223657382
-76.73750000023182,36.3291666669394,2.72904E-5,3.44488048,0.11264715
-80.76250000014879,33.98750000032104,6.86205E-5,19.094371296,0.241966785
-75.920833333582,39.279166666878545,5.94334E-6,0.182489295,0.026902984
-79.6791666668378,38.07083333357014,3.57115E-5,5.976938333,0.142455382
-77.64583333354642,35.71250000028546,3.9035E-5,7.10767886,0.153675425
-85.12916666672537,33.8458333336573,1.50233E-4,44.029669026,0.411364226
-76.10416666691155,40.29583333352424,1.45117E-5,1.493843054,0.063235588
-87.75416666667121,35.07916666696519,3.38E-5,5.333034547,0.135866059
-77.95416666687339,38.89583333355312,8.78788E-6,0.569530684,0.039273297
-81.12916666680789,37.84583333357478,1.07812E-4,33.175435154,0.334004055
-80.83750000014724,34.529166666976536,5.85357E-5,14.865160999,0.214016829
-81.27083333347163,36.82083333359593,9.03769E-5,27.260705569,0.29597697
-87.72083333333858,34.97916666696725,1.59143E-5,1.708160498,0.068926365
-84.19583333341129,36.062500000278234,4.53337E-5,9.629718656,0.174154147
-79.3125000001787,34.20416666698324,4.38353E-5,9.0094825,0.16937277
-83.02916666676869,35.754166666951264,2.75059E-4,61.544279061,0.561306979
-74.37083333361397,40.37916666685585,8.20801E-6,0.480455672,0.036777175
-76.55416666690226,36.529166666935275,4.99532E-5,11.416000778,0.188554216
-85.26250000005595,35.53750000028907,3.81708E-5,6.748669453,0.150786265
-79.38750000017716,36.0708333336114,3.96669E-5,7.33981028,0.155775716
-86.62083333336126,35.237500000295256,1.28524E-5,1.23693549,0.05641309
-75.42916666692548,40.62083333351754,3.71431E-6,0.016715617,0.016984472
-82.92916666677075,34.770833333638215,2.64454E-4,60.465033425,0.551602691
-78.06250000020448,34.97083333363409,6.07889E-5,15.854030532,0.220438737
-82.00416666678984,37.579166666913615,1.01595E-4,31.247295628,0.320925247
-78.89583333352063,36.47916666693631,3.90793E-5,7.127211565,0.153823141
-75.16250000026432,40.52916666685276,1.30468E-5,1.265403417,0.057217465
-83.29583333342985,35.795833333617075,2.11245E-4,53.523625576,0.495624833
-85.91250000004254,34.26250000031537,1.46038E-5,1.505502634,0.063611394
-83.02083333343553,36.812500000262766,1.51837E-4,44.286655285,0.413937255
-78.54583333352785,34.987500000300415,4.99808E-5,11.430990755,0.188638715
-77.07083333355828,35.07916666696519,6.5168E-5,17.730235055,0.232624602
-86.11250000003842,34.67083333364028,2.06929E-5,2.398722085,0.087805662
-77.43750000021738,34.93750000030145,1.05342E-4,32.333546574,0.328868932
-74.77916666693889,39.97083333353095,6.42719E-6,0.248598524,0.029029579
-79.97916666683162,38.4041666668966,2.8365E-4,62.521653789,0.568865085
-80.59583333348556,38.329166666898146,7.23464E-5,20.706859138,0.251796857
-81.24583333347215,35.87083333361552,2.80165E-4,62.182869507,0.565830334
-79.17083333351495,36.75416666693064,4.69167E-5,10.215216714,0.179146096
-78.26250000020036,38.01250000023801,1.46194E-5,1.51280868,0.063674966
-78.80416666685585,38.79583333355518,8.05422E-5,23.915400055,0.272547291
-80.07916666682955,35.854166666949205,1.13097E-4,34.601731028,0.344733959
-76.20416666690949,39.9791666668641,9.12506E-6,0.629482258,0.040718827
-82.54583333344533,37.304166666919286,1.04897E-4,32.217940246,0.327936041
-84.70416666673414,36.04583333361192,1.60144E-4,45.688281865,0.426916165
-83.2458333334309,35.295833333627385,4.0302E-4,69.793207819,0.65214191
-83.96250000008277,37.32083333358561,5.76679E-5,14.557140342,0.211515058
-80.63750000015136,35.77916666695075,8.15297E-5,24.3853196,0.274970132
-83.38750000009463,37.19583333358819,9.41551E-5,28.499101445,0.304581637
-86.41250000003222,35.62083333362068,4.46251E-5,9.279100183,0.171899809
-82.43750000011423,34.062500000319496,4.63527E-5,10.019616061,0.177374409
-82.34583333344945,38.08750000023646,4.86645E-5,10.903256769,0.18458771
-76.42083333357168,40.02916666686308,1.14097E-5,1.030200158,0.050399901
-80.96250000014466,35.12916666696416,6.75557E-5,18.665374125,0.239109779
-84.67083333340149,35.92916666694766,1.29296E-4,39.176356914,0.375565375
-81.95416666679087,35.62916666695384,3.0053E-4,63.866290872,0.582982717
-84.62916666673568,35.55416666695539,5.31848E-5,12.797405656,0.198333107
-80.97916666681098,35.71250000028546,1.05854E-4,32.460268619,0.329938904
-84.48750000007195,36.88750000026122,1.10009E-4,33.72029218,0.338507238
-76.57083333356859,38.54583333356034,1.37228E-5,1.37520528,0.060004393
-77.1958333335557,39.037500000216866,7.61812E-6,0.390173245,0.034224524
-81.52916666679964,35.88750000028185,1.92411E-4,50.929439708,0.472306707
-78.06250000020448,38.37083333356395,1.00078E-5,0.799706084,0.044482673
-80.29583333349174,34.645833333640795,5.4059E-5,13.231943884,0.200937863
-76.30416666690742,40.17916666685998,1.08262E-5,0.936865385,0.047945709
-75.92916666691517,38.1875000002344,4.59782E-6,0.061515225,0.020939898
-82.8125000001065,35.354166666959514,2.44866E-3,96.083457353,0.919292777
-74.48750000027823,40.35416666685637,5.60897E-6,0.145384166,0.02542793
-83.68750000008845,36.77083333359696,9.4495E-5,28.602871469,0.305345394
-75.72083333358613,38.37916666689711,8.83767E-6,0.578350016,0.03948705
-77.77083333354383,35.61250000028752,4.12578E-5,8.016141051,0.161017239
-78.31250000019932,36.35416666693889,3.34276E-5,5.212026526,0.134570532
-82.47083333344688,35.395833333625326,4.28714E-4,71.499610185,0.666027374
-82.93750000010391,33.61250000032878,1.17399E-4,35.880335845,0.35321495
-81.26250000013847,33.937500000322075,4.03787E-5,7.632234943,0.158129131
-84.4291666667398,35.295833333627385,1.24556E-4,37.946025976,0.366848403
-79.10416666684966,38.854166666887316,6.28066E-5,16.757537441,0.226101317
-78.33750000019882,36.21250000027514,2.79232E-5,3.602295569,0.114958636
-79.84583333350103,37.43750000024987,4.55974E-5,9.716102339,0.174989894
-84.54583333340408,35.89583333361501,4.01637E-5,7.527520451,0.157419703
-80.14583333349483,34.61250000030815,4.62799E-5,9.968666663,0.177145186
-85.37083333338705,34.862500000302994,3.84832E-5,6.894368841,0.151833077
-81.41250000013538,36.30416666693992,4.59789E-4,72.337575856,0.681407962
-76.65416666690021,36.59583333360057,4.40003E-5,9.084177622,0.169902022
-82.5958333334443,37.62083333357943,4.53808E-5,9.638790986,0.174303563
-83.9791666667491,36.82083333359593,6.67457E-5,18.349685271,0.236922254
-77.38750000021841,35.695833333619134,3.53677E-5,5.849001662,0.141277577
-79.23750000018025,37.820833333575294,6.76017E-5,18.699164983,0.239233632
-71.97083333366348,41.620833333496904,3.44376E-6,0.012051444,0.015766826
-75.80416666691774,38.76250000022254,8.53422E-6,0.53482401,0.038182982
-85.00416666672795,34.32916666698066,4.23011E-5,8.358898874,0.16441943
-84.22916666674394,34.5791666669755,6.56919E-4,79.212096538,0.753439704
-78.0791666668708,38.82916666688783,9.93745E-6,0.784742307,0.044183782
-78.78750000018952,37.75416666691001,3.64231E-5,6.225960029,0.144882681
-82.34583333344945,34.87916666696932,2.22117E-4,55.172180929,0.50817078
-78.92916666685328,38.72083333355673,1.22303E-4,37.303836738,0.362618526
-77.95416666687339,37.87916666690743,1.65011E-5,1.799026331,0.071286828
-78.84583333352165,34.32916666698066,6.30149E-5,16.833047105,0.22668116
-76.04583333357942,36.26250000027411,5.33527E-5,12.872026977,0.198834752
-83.5875000000905,35.83750000028288,9.77966E-5,29.902001041,0.312678143
-74.97916666693476,40.979166666843476,4.44787E-6,0.051109738,0.020270819
-80.65416666681769,33.695833333660396,6.24848E-5,16.550806291,0.225203589
-76.6125000002344,39.81250000020088,1.3379E-5,1.319603363,0.05858896
-84.64583333340201,34.92083333363512,2.90227E-4,63.03927866,0.574478131
-77.13750000022357,36.23750000027463,3.97679E-5,7.363640874,0.156110329
-80.70416666681666,37.43750000024987,8.54783E-5,25.611759022,0.284498467
-78.27083333353352,36.53750000026844,3.02995E-5,4.289084892,0.123533269
-76.38750000023904,37.83750000024162,1.57098E-5,1.679687239,0.068100891
-82.76250000010752,36.36250000027205,6.32777E-5,16.972020783,0.227411636
-82.93750000010391,36.529166666935275,7.10479E-5,20.140885735,0.248400108
-76.41250000023852,39.88750000019933,9.69218E-6,0.736641261,0.043140332
-80.37916666682337,34.67083333364028,7.06812E-5,20.006262122,0.247435079
-79.59583333350619,35.61250000028752,5.6935E-5,14.230413501,0.209389836
-79.00416666685173,37.01250000025864,3.64087E-5,6.218676645,0.144833697
-77.44583333355054,38.86250000022048,5.4647E-6,0.132652465,0.024790073
-77.72083333354487,35.637500000287005,3.95076E-5,7.284384245,0.155247353
-79.56250000017354,37.09583333359026,7.25607E-5,20.779345371,0.252354398
-84.81250000006524,34.82083333363719,2.07415E-5,2.411152573,0.087993542
-77.262500000221,38.65416666689144,5.73324E-6,0.155060189,0.025976635
-76.9125000002282,36.70416666693167,2.58519E-5,3.160440499,0.107346889
-79.22083333351392,37.01250000025864,4.19185E-5,8.198959772,0.163175241
-78.19583333353506,37.43750000024987,1.56999E-5,1.676545427,0.068060889
-83.33750000009566,36.67916666693218,1.06748E-4,32.832346932,0.331801883
-75.52083333359025,39.02083333355054,8.08602E-6,0.460903007,0.036250404
-82.67916666677591,33.77083333365885,7.25151E-5,20.750324142,0.252235704
-79.73750000016993,38.845833333554154,1.16422E-4,35.611236392,0.351308053
-79.38750000017716,34.47916666697757,3.87877E-5,6.991000211,0.152850833
-79.60416666683935,34.91250000030196,4.64373E-5,10.084574289,0.177640729
-84.55416666673723,35.58750000028804,5.76563E-5,14.55137355,0.211481443
-79.3541666668445,34.39583333364595,3.79644E-5,6.680166019,0.150093404
-79.27083333351288,39.062500000216346,6.43664E-5,17.393317468,0.230422695
-76.20416666690949,38.46250000022873,5.40848E-6,0.1228548,0.024541319
-83.31250000009618,34.45416666697808,1.77993E-4,48.675999677,0.452946794
-81.9458333334577,37.35416666691826,1.46776E-4,43.153014057,0.405737973
-82.77083333344069,35.58750000028804,1.02035E-3,86.437383304,0.825977568
-79.0958333335165,36.36250000027205,4.39427E-5,9.053393915,0.169717384
-81.69583333346286,34.43750000031176,2.72121E-5,3.428532086,0.112360121
-77.03750000022563,37.96250000023904,1.57407E-5,1.685979309,0.068225683
-84.91250000006318,36.04583333361192,1.69384E-4,47.169421383,0.440693565
-81.7291666667955,34.095833333652145,6.52312E-5,17.743275367,0.232797848
-82.53750000011217,37.00416666692548,2.2244E-4,55.261135165,0.508533921
-80.87083333347988,36.5458333336016,1.34963E-4,40.404811431,0.385678065
-85.12916666672537,34.25416666698221,1.99087E-5,2.289036917,0.084760241
-79.42916666684296,35.99583333361295,5.52112E-5,13.619591377,0.204345626
-82.62083333344378,37.81250000024214,4.90834E-5,11.084160342,0.185881332
-78.4041666668641,38.445833333562405,9.23672E-5,27.845912909,0.300536187
-75.08750000026586,39.63750000020449,8.79399E-6,0.570410083,0.039299568
-82.72083333344172,34.7958333336377,1.59688E-4,45.64025709,0.42621783
-82.86250000010546,35.95416666694714,2.76907E-4,61.765048478,0.562954899
-78.02916666687184,38.412500000229755,8.2572E-6,0.489515708,0.036989437
-82.68750000010907,35.229166666962094,6.98644E-4,80.297317999,0.764700284
-78.67916666685844,38.48750000022821,4.26188E-5,8.520280508,0.165450223
-77.89583333354126,37.637500000245744,1.61018E-5,1.736988834,0.069681797
-75.42916666692548,38.17916666690124,1.1253E-5,1.004140496,0.049742043
-82.11250000012093,34.179166666983754,4.48002E-5,9.395382713,0.172458186
-82.41250000011475,36.35416666693889,8.39878E-5,25.197266389,0.280931374
-77.07916666689144,34.679166666973444,9.625E-5,29.241688592,0.309262656
-84.10416666674651,35.295833333627385,3.21315E-4,65.330546664,0.599144933
-83.10416666676714,36.07916666694456,1.45789E-4,42.860445786,0.404112794
-76.05416666691258,38.912500000219445,9.72498E-6,0.742465155,0.043279992
-83.61250000009,36.095833333610884,6.7693E-5,18.739758172,0.23947952
-84.77083333339942,33.7375000003262,8.82405E-5,26.715417084,0.291016619
-85.92083333337571,36.12916666694353,3.10824E-5,4.467086493,0.1263223
-84.387500000074,36.02083333361243,1.02815E-4,31.635907574,0.323532414
-77.32916666688628,35.0125000002999,9.86325E-5,30.245920605,0.314510202
-80.154166666828,33.78750000032517,5.33094E-5,12.840021127,0.198705428
-83.59583333342367,36.062500000278234,6.24923E-5,16.563304066,0.225224614
-79.30416666684553,37.612500000246264,7.84427E-5,23.135805659,0.26734205
-79.5708333335067,38.287500000232335,4.9824E-5,11.371112838,0.188158464
-80.86250000014672,36.07916666694456,1.68779E-4,47.084865157,0.439811721
-83.27083333343037,36.5458333336016,1.7383E-4,48.113084691,0.447088468
-84.85416666673105,34.91250000030196,3.12612E-5,4.516973806,0.126956711
-79.96250000016529,36.004166666946105,6.54409E-5,17.860916385,0.233371375
-85.80416666671144,35.73750000028494,4.44329E-5,9.230082507,0.171286207
-86.245833333369,34.804166666970865,1.5664E-5,1.671839621,0.067915869
-84.61250000006936,35.87083333361552,3.88929E-5,7.053131829,0.153201714
-77.91250000020759,37.43750000024987,2.02359E-5,2.337277778,0.086033203
-82.0541666667888,33.970833333654724,5.72587E-5,14.361736485,0.210329936
-77.54583333354847,36.15416666694301,2.85508E-5,3.777487607,0.117239676
-77.93750000020707,39.28750000021171,1.08067E-5,0.932539811,0.047863829
-79.93750000016581,37.77083333357633,3.40059E-5,5.397474392,0.136580687
-75.87083333358304,38.97916666688474,8.33892E-6,0.506133942,0.037341835
-79.53750000017405,36.712500000264825,6.47614E-5,17.541914514,0.2315093
-78.67083333352527,38.70416666689041,2.92563E-5,4.000049937,0.119789814
-78.93750000018643,34.48750000031073,6.24549E-5,16.51957016,0.225120236
-87.47916666667689,35.120833333631,1.88273E-5,2.147145108,0.080526875
-84.37916666674084,35.937500000280814,3.1419E-5,4.557723859,0.127515615
-80.98750000014414,34.29583333364802,7.95697E-5,23.562771808,0.270145375
-82.3375000001163,35.50416666695642,1.45427E-3,90.41994972,0.87121442
-79.74583333350309,35.170833333629965,7.04297E-5,19.914547758,0.246772112
-78.15416666686926,35.420833333624806,5.32812E-5,12.818703706,0.19862114
-84.81250000006524,35.454166666957455,3.36015E-5,5.27235916,0.135176113
-76.17916666691,35.81250000028339,5.55886E-5,13.780327078,0.205455327
-77.82083333354281,37.94583333357272,1.65845E-5,1.818876098,0.071620946
-75.27916666692857,38.54583333356034,2.08939E-5,2.427819789,0.088583026
-74.66250000027462,40.71250000018231,5.99751E-6,0.190833428,0.027141505
-81.31250000013743,33.52916666699716,5.75985E-5,14.52832407,0.211314282
-86.9791666666872,34.59583333364183,6.48804E-6,0.259582786,0.029296368
-78.07083333353765,36.1791666669425,2.99885E-5,4.18966971,0.12242064
-76.48750000023698,40.16250000019366,9.35968E-6,0.672888414,0.041722075
-82.012500000123,36.29583333360676,2.31138E-4,56.620578332,0.518116463
-82.97916666676973,35.387500000292164,2.91668E-3,97.410357652,0.931354426
-81.74583333346183,34.26250000031537,5.64711E-5,14.083037277,0.208038665
-85.72083333337983,34.72916666697241,1.19396E-4,36.507491657,0.357076683
-79.75416666683626,34.829166666970345,3.83232E-5,6.81368857,0.15129737
-86.62916666669443,34.81250000030403,1.76969E-5,1.988487028,0.076059783
-77.27083333355415,35.229166666962094,6.97285E-5,19.55706368,0.244916967
-80.3708333334902,34.587500000308665,4.45038E-5,9.238980056,0.171512651
-79.40416666684348,34.987500000300415,4.14242E-5,8.073997965,0.161561676
-77.97916666687287,34.76250000030505,6.60905E-5,18.150390168,0.235143484
-78.67916666685844,34.25416666698221,6.34344E-5,17.029050646,0.227846333
-72.43750000032053,41.037500000175605,3.83272E-6,0.02315416,0.017516443
-82.08750000012145,35.9625000002803,5.59098E-4,76.020493427,0.722281487
-76.15416666691053,35.55416666695539,8.48088E-5,25.475658967,0.282900647
-76.09583333357838,35.71250000028546,1.1745E-4,35.915562714,0.353313894
-81.26250000013847,35.879166666948684,2.90493E-4,63.068327916,0.574701584
-75.82083333358406,39.220833333546416,6.69202E-6,0.281351668,0.030189638
-85.2958333333886,35.73750000028494,2.02771E-4,52.489952456,0.485393636
-80.33750000015755,35.49583333362326,9.86802E-5,30.295258033,0.314614451
-79.83750000016786,34.9041666669688,4.11386E-5,7.966692229,0.160626954
-75.69583333358665,40.512500000186435,5.7635E-6,0.157937389,0.026110179
-80.96250000014466,36.104166666944046,2.46143E-4,58.525766775,0.533796743
-77.83750000020913,38.854166666887316,1.0056E-5,0.812739842,0.044687244
-81.67083333346338,37.47916666691568,9.59319E-5,29.116758431,0.308555844
-83.42083333342728,35.00416666696674,9.17294E-4,84.608159204,0.810138437
-84.89583333339685,35.77083333361759,1.77847E-4,48.658200333,0.452742319
-80.85416666681355,36.63750000026638,1.40423E-4,41.658672064,0.395115547
-83.57916666675735,35.89583333361501,7.21896E-5,20.641811565,0.251388286
-80.68750000015034,34.36250000031331,5.08237E-5,11.819061664,0.191211829
-83.51250000009205,35.67916666695281,3.19417E-4,65.23441463,0.597721279
-76.67083333356652,35.22083333362893,9.51046E-5,28.858907035,0.30671111
-76.5458333335691,36.19583333360882,4.47954E-5,9.39090269,0.172442834
-77.00416666689298,35.7458333336181,4.74725E-5,10.451143393,0.180884436
-83.19583333343192,37.03750000025812,1.9954E-4,51.987282257,0.481383332
-71.92916666699767,41.595833333497424,4.02402E-6,0.030255143,0.018374686
-86.21250000003636,34.76250000030505,5.31516E-5,12.781452882,0.198233857
-81.06250000014259,34.895833333635636,7.1284E-5,20.261895999,0.249019991
-76.44583333357117,37.7125000002442,1.49365E-5,1.561588029,0.064966451
-81.1708333334737,34.645833333640795,9.76938E-5,29.843347039,0.312452135
-82.79583333344017,34.81250000030403,2.31087E-4,56.597464514,0.518061316
-75.17916666693063,40.512500000186435,1.09736E-5,0.966307209,0.048566947
-82.77083333344069,33.78750000032517,8.10007E-5,24.141518163,0.273674196
-77.52083333354899,36.095833333610884,3.00795E-5,4.225712548,0.12274666
-76.17916666691,35.937500000280814,1.08877E-4,33.435338229,0.336194773
-76.99583333355983,39.76250000020191,6.00832E-6,0.19143426,0.027189098
-79.11250000018282,38.14583333356859,2.91302E-5,3.953348432,0.119335152
-74.19583333361759,40.64583333351702,3.80428E-6,0.02086096,0.017388745
-86.27916666670164,35.07916666696519,2.89057E-5,3.895289759,0.11852448
-78.93750000018643,37.84583333357478,8.13342E-5,24.303889098,0.274491629
-75.93750000024832,39.620833333538165,7.45348E-6,0.367563937,0.033509684
-87.69583333333908,35.054166666965706,2.0432E-5,2.363720907,0.086794673
-84.32083333340871,34.44583333364492,2.47601E-4,58.723361189,0.535266196
-82.7458333334412,34.954166666967765,4.7326E-4,72.759473769,0.687643801
-84.23750000007709,35.729166666951784,3.57305E-5,5.987656871,0.142520134
-82.78750000010702,35.412500000291644,2.28394E-3,94.899359872,0.913972855
