x,y,raw,cumulative,Logistic
-79.57916666683987,34.7541666669719,5.79276E-5,14.665378254,0.213702053
-84.95416666672898,33.912500000322595,1.62542E-4,49.311606134,0.432659066
-77.78750000021016,37.520833333581486,2.70254E-5,3.298344951,0.112528607
-85.0791666667264,35.19583333362945,4.0774E-5,6.86828959,0.160582205
-84.0875000000802,36.037500000278754,4.82546E-5,10.10263045,0.184604512
-81.82916666679344,34.370833333646466,7.53656E-5,21.76556582,0.261227687
-75.45416666692496,40.604166666851214,2.35732E-6,0.009409959,0.010938987
-77.20416666688885,36.12916666694353,4.85477E-5,10.218818542,0.185518001
-77.65416666687958,38.59583333355931,6.9731E-6,0.3355149,0.03167968
-79.37916666684399,38.329166666898146,3.51231E-5,5.181157742,0.141475633
-78.9458333335196,35.820833333616555,4.9043E-5,10.54563641,0.187056648
-79.12916666684914,36.470833333603146,6.05189E-5,15.908619971,0.221147318
-82.00416666678984,38.104166666902785,3.44471E-5,4.982629418,0.139131302
-83.01250000010236,35.670833333619655,1.61323E-4,49.068981909,0.43081197
-80.34583333349072,34.337500000313824,8.73167E-5,26.518797732,0.290613486
-79.76250000016941,36.63750000026638,9.95988E-5,31.484568409,0.318473216
-83.39583333342779,34.10416666698531,1.21739E-4,38.385696771,0.363531003
-79.77083333350258,37.67083333357839,4.16531E-5,7.111599434,0.163478367
-78.30416666686617,39.120833333548475,5.85757E-6,0.218383773,0.026747222
-85.32916666672125,34.14583333365111,5.74659E-5,14.457744616,0.212360471
-76.67083333356652,39.462500000208095,1.20768E-5,1.029184191,0.053623195
-83.72916666675425,34.404166666979116,1.69468E-4,50.439643702,0.442928453
-81.62083333346442,36.21250000027514,5.31087E-4,73.832060075,0.713609358
-79.69583333350413,38.65416666689144,1.85178E-4,52.98100658,0.464900556
-74.5375000002772,40.76250000018128,1.29467E-5,1.168038697,0.057264415
-78.29583333353301,39.32916666687751,4.46932E-6,0.102241345,0.020538315
-82.39583333344842,36.287500000273596,1.09983E-4,35.107118695,0.340374453
-81.09583333347524,38.287500000232335,4.44441E-5,8.357039107,0.172542232
-80.3708333334902,38.53750000022718,6.67017E-5,18.432244939,0.238355318
-81.2541666668053,38.162500000234914,5.22371E-5,12.109137252,0.196841297
-81.26250000013847,37.58750000024678,6.12418E-5,16.292143447,0.223199468
-77.52083333354899,39.1375000002148,3.04429E-6,0.026628476,0.014081918
-79.34583333351134,36.745833333597474,8.82171E-5,26.948831175,0.292733062
-77.00416666689298,39.88750000019933,3.24881E-6,0.035117171,0.015013771
-81.20416666680634,34.43750000031176,7.85631E-5,23.051990472,0.269325764
-85.1875000000575,35.3375000002932,7.65802E-5,22.236703102,0.264324953
-78.34583333353197,39.437500000208615,1.34111E-5,1.219371531,0.059196871
-79.64583333350515,33.90416666698943,8.36955E-5,25.219535514,0.281959546
-77.29583333355363,36.63750000026638,3.47241E-5,5.055274872,0.140093375
-83.45416666675992,35.120833333631,4.99798E-4,72.696041908,0.701040369
-84.09583333341335,34.037500000320016,7.67333E-5,22.259712881,0.264713501
-77.20416666688885,36.3291666669394,4.12409E-5,6.991319411,0.162122722
-81.92916666679139,34.1708333336506,8.02782E-5,23.758916545,0.273596699
-84.90416666673,34.55416666697602,1.91937E-5,1.954665249,0.082612879
-84.01250000008174,37.429166666916714,4.82846E-5,10.126766524,0.184698239
-76.73750000023182,36.3291666669394,4.8659E-5,10.311157152,0.185864077
-80.76250000014879,33.98750000032104,1.1152E-4,35.550272796,0.343498754
-75.920833333582,39.279166666878545,6.17477E-6,0.246639186,0.028154883
-79.6791666668378,38.07083333357014,2.95783E-5,3.780088857,0.12186297
-77.64583333354642,35.71250000028546,4.91632E-5,10.614389317,0.187429082
-85.12916666672537,33.8458333336573,1.52318E-4,47.189393904,0.416787089
-76.10416666691155,40.29583333352424,9.59981E-6,0.700683365,0.043098822
-87.75416666667121,35.07916666696519,4.52219E-5,8.671254379,0.175033321
-77.95416666687339,38.89583333355312,7.11219E-6,0.356652745,0.032291152
-81.12916666680789,37.84583333357478,6.64881E-5,18.325679258,0.237773699
-80.83750000014724,34.529166666976536,8.73604E-5,26.527533777,0.290716837
-81.27083333347163,36.82083333359593,8.24257E-5,24.621542448,0.278874707
-87.72083333333858,34.97916666696725,2.59803E-5,3.117980206,0.108649767
-84.19583333341129,36.062500000278234,5.08488E-5,11.414136481,0.192617584
-79.3125000001787,34.20416666698324,6.28591E-5,16.912285725,0.227751274
-83.02916666676869,35.754166666951264,4.07744E-4,68.067806353,0.656715427
-74.37083333361397,40.37916666685585,8.41758E-6,0.536890152,0.037992781
-76.55416666690226,36.529166666935275,4.84665E-5,10.180008495,0.185265173
-85.26250000005595,35.53750000028907,3.02746E-5,3.97173441,0.124374903
-79.38750000017716,36.0708333336114,5.00724E-5,11.051067096,0.190236002
-86.62083333336126,35.237500000295256,2.20258E-5,2.401960528,0.093660893
-75.42916666692548,40.62083333351754,2.72296E-6,0.015313676,0.012614315
-82.92916666677075,34.770833333638215,3.85698E-4,66.910389116,0.644077475
-78.06250000020448,34.97083333363409,2.95922E-5,3.788964984,0.121913122
-82.00416666678984,37.579166666913615,8.50404E-5,25.734134659,0.285198109
-78.89583333352063,36.47916666693631,5.3797E-5,12.851673943,0.201534765
-75.16250000026432,40.52916666685276,1.11633E-5,0.916652773,0.049768913
-83.29583333342985,35.795833333617075,2.58699E-4,59.519938263,0.548278836
-85.91250000004254,34.26250000031537,1.67162E-5,1.621073035,0.072724852
-83.02083333343553,36.812500000262766,1.52919E-4,47.311473617,0.41774525
-78.54583333352785,34.987500000300415,5.0659E-5,11.33296392,0.192036519
-77.07083333355828,35.07916666696519,3.31828E-5,4.637651633,0.134712896
-86.11250000003842,34.67083333364028,2.46904E-5,2.89424528,0.103815285
-77.43750000021738,34.93750000030145,3.21872E-5,4.389836338,0.131201106
-74.77916666693889,39.97083333353095,6.52223E-6,0.283573794,0.029692121
-79.97916666683162,38.4041666668966,2.75509E-4,60.718262544,0.563817789
-80.59583333348556,38.329166666898146,4.87491E-5,10.369614337,0.186144223
-81.24583333347215,35.87083333361552,3.58153E-4,65.650201796,0.626916977
-79.17083333351495,36.75416666693064,6.6633E-5,18.398900753,0.238168329
-78.26250000020036,38.01250000023801,1.44469E-5,1.344611836,0.063478662
-78.80416666685585,38.79583333355518,1.07169E-5,0.854281738,0.047873852
-80.07916666682955,35.854166666949205,1.50221E-4,46.674789842,0.413421424
-76.20416666690949,39.9791666668641,5.03645E-6,0.136089037,0.023084336
-82.54583333344533,37.304166666919286,9.96428E-5,31.514458138,0.318568908
-84.70416666673414,36.04583333361192,1.45114E-4,45.449515904,0.40505903
-83.2458333334309,35.295833333627385,3.89682E-4,66.988141826,0.646430041
-83.96250000008277,37.32083333358561,4.36082E-5,7.991237597,0.169848424
-80.63750000015136,35.77916666695075,1.20199E-4,37.950183976,0.360590457
-83.38750000009463,37.19583333358819,8.84839E-5,27.028369593,0.293358727
-86.41250000003222,35.62083333362068,6.65095E-5,18.338980823,0.237831851
-82.43750000011423,34.062500000319496,5.6004E-5,13.844629245,0.20808227
-82.34583333344945,38.08750000023646,4.04585E-5,6.738368851,0.159537728
-76.42083333357168,40.02916666686308,3.5142E-6,0.045976211,0.016220352
-80.96250000014466,35.12916666696416,6.61151E-5,18.193052573,0.236755609
-84.67083333340149,35.92916666694766,1.05857E-4,33.561437304,0.331843754
-81.95416666679087,35.62916666695384,4.90894E-4,72.301182211,0.697259288
-84.62916666673568,35.55416666695539,4.32453E-5,7.787106231,0.168673387
-80.97916666681098,35.71250000028546,1.55878E-4,48.022499372,0.422413232
-84.48750000007195,36.88750000026122,9.27022E-5,28.688021824,0.303104923
-76.57083333356859,38.54583333356034,1.51747E-5,1.427650409,0.066464065
-77.1958333335557,39.037500000216866,6.79908E-6,0.316919594,0.030913502
-81.52916666679964,35.88750000028185,2.38482E-4,58.098374911,0.528056523
