x,y,raw,cumulative,Logistic
-79.57916666683987,34.7541666669719,8.32278E-5,26.429179356,0.264028369
-84.95416666672898,33.912500000322595,5.1628E-5,11.520767236,0.182030278
-77.78750000021016,37.520833333581486,2.9067E-5,4.562316526,0.111341457
-85.0791666667264,35.19583333362945,1.80801E-5,2.302165719,0.072298663
-84.0875000000802,36.037500000278754,5.62459E-5,13.42362396,0.195134919
-81.82916666679344,34.370833333646466,6.23393E-5,16.085805977,0.211797522
-75.45416666692496,40.604166666851214,6.45709E-6,0.124005747,0.027079166
-77.20416666688885,36.12916666694353,6.4677E-5,17.172573922,0.218008311
-77.65416666687958,38.59583333355931,1.498E-5,1.605202195,0.060653931
-79.37916666684399,38.329166666898146,4.54429E-5,9.3663659,0.163794862
-78.9458333335196,35.820833333616555,3.81317E-5,6.852699423,0.141162221
-79.12916666684914,36.470833333603146,5.51642E-5,12.983660631,0.192103012
-82.00416666678984,38.104166666902785,4.26703E-5,8.400703049,0.1553538
-83.01250000010236,35.670833333619655,1.51158E-4,46.020649248,0.394510632
-80.34583333349072,34.337500000313824,9.65624E-5,32.219762911,0.29389793
-79.76250000016941,36.63750000026638,9.06201E-5,29.800454916,0.2808921
-83.39583333342779,34.10416666698531,9.2756E-5,30.763031941,0.285621836
-79.77083333350258,37.67083333357839,4.55463E-5,9.407322623,0.164106394
-78.30416666686617,39.120833333548475,2.61352E-5,4.027431058,0.101247992
-85.32916666672125,34.14583333365111,1.18145E-5,0.84308031,0.048457907
-76.67083333356652,39.462500000208095,1.92407E-5,2.582177742,0.076584357
-83.72916666675425,34.404166666979116,7.02498E-5,20.304535197,0.232426725
-81.62083333346442,36.21250000027514,4.84895E-4,69.220308934,0.676386637
-79.69583333350413,38.65416666689144,1.25342E-4,40.352339375,0.350766162
-74.5375000002772,40.76250000018128,2.74642E-5,4.284771717,0.105851829
-78.29583333353301,39.32916666687751,2.49116E-5,3.804936836,0.096967461
-82.39583333344842,36.287500000273596,1.07137E-4,36.045490593,0.315915552
-81.09583333347524,38.287500000232335,5.57468E-5,13.238716525,0.193738872
-80.3708333334902,38.53750000022718,1.1635E-4,38.322182869,0.334008132
-81.2541666668053,38.162500000234914,6.33979E-5,16.538072398,0.214622248
-81.26250000013847,37.58750000024678,5.29908E-5,12.112168807,0.185941795
-77.52083333354899,39.1375000002148,9.08385E-6,0.331294586,0.037679967
-79.34583333351134,36.745833333597474,7.0395E-5,20.346746284,0.232795183
-77.00416666689298,39.88750000019933,7.5316E-6,0.178556606,0.031443691
-81.20416666680634,34.43750000031176,6.50215E-5,17.334740325,0.21891525
-85.1875000000575,35.3375000002932,1.2353E-4,39.979043338,0.347457661
-78.34583333353197,39.437500000208615,2.46282E-5,3.750467267,0.095970093
-79.64583333350515,33.90416666698943,8.32429E-5,26.437503648,0.264063703
-77.29583333355363,36.63750000026638,3.47556E-5,5.796217547,0.130292384
-83.45416666675992,35.120833333631,7.71631E-4,77.211756577,0.76884312
-84.09583333341335,34.037500000320016,1.3054E-5,1.153144041,0.053270904
-77.20416666688885,36.3291666669394,4.92225E-5,10.548339118,0.175033356
-81.92916666679139,34.1708333336506,5.50738E-5,12.956090154,0.19184871
-84.90416666673,34.55416666697602,4.98061E-6,0.068738795,0.021017392
-84.01250000008174,37.429166666916714,6.07511E-5,15.303877446,0.207521296
-76.73750000023182,36.3291666669394,7.47466E-5,22.593764663,0.243679279
-80.76250000014879,33.98750000032104,1.27173E-4,40.819449299,0.354076877
-75.920833333582,39.279166666878545,1.02839E-5,0.520550138,0.042446393
-79.6791666668378,38.07083333357014,4.06094E-5,7.747562422,0.14896831
-77.64583333354642,35.71250000028546,5.77622E-5,13.987242045,0.199346862
-85.12916666672537,33.8458333336573,5.02811E-5,11.015982906,0.178127404
-76.10416666691155,40.29583333352424,1.83362E-5,2.364160079,0.073247786
-87.75416666667121,35.07916666696519,1.58972E-5,1.833034772,0.064129313
-77.95416666687339,38.89583333355312,1.51024E-5,1.648793628,0.061119108
-81.12916666680789,37.84583333357478,5.66976E-5,13.610100571,0.196394415
-80.83750000014724,34.529166666976536,8.33454E-5,26.495809232,0.264302791
-81.27083333347163,36.82083333359593,6.36962E-5,16.66521806,0.215414414
-87.72083333333858,34.97916666696725,6.9483E-6,0.14283892,0.029079273
-84.19583333341129,36.062500000278234,5.58137E-5,13.266614256,0.193926237
-79.3125000001787,34.20416666698324,5.54183E-5,13.099782247,0.192817247
-83.02916666676869,35.754166666951264,2.70772E-4,59.616847909,0.538563108
-74.37083333361397,40.37916666685585,1.20956E-5,0.918318916,0.049553754
-76.55416666690226,36.529166666935275,6.6108E-5,17.944636002,0.22176232
-85.26250000005595,35.53750000028907,2.17934E-5,3.094655116,0.085872447
-79.38750000017716,36.0708333336114,4.55169E-5,9.389104921,0.164017752
-86.62083333336126,35.237500000295256,5.71784E-6,0.094152434,0.024053544
-75.42916666692548,40.62083333351754,7.28045E-6,0.157817743,0.030427033
-82.92916666677075,34.770833333638215,3.3835E-4,63.33183577,0.593237122
-78.06250000020448,34.97083333363409,2.96076E-5,4.659243459,0.113177595
-82.00416666678984,37.579166666913615,8.01719E-5,25.067017306,0.256823656
-78.89583333352063,36.47916666693631,5.01559E-5,10.96575892,0.17776267
-75.16250000026432,40.52916666685276,1.74139E-5,2.172722987,0.069820617
-83.29583333342985,35.795833333617075,2.2538E-4,55.48811483,0.492768579
-85.91250000004254,34.26250000031537,3.58536E-6,0.030074626,0.015219277
-83.02083333343553,36.812500000262766,1.29768E-4,41.487494703,0.3587092
-78.54583333352785,34.987500000300415,5.26903E-5,11.985357909,0.185082597
-77.07083333355828,35.07916666696519,3.32249E-5,5.456025788,0.125272904
-86.11250000003842,34.67083333364028,7.8514E-6,0.203254482,0.032735091
-77.43750000021738,34.93750000030145,3.11729E-5,4.976146177,0.11845241
-74.77916666693889,39.97083333353095,1.05624E-5,0.566465293,0.043545909
-79.97916666683162,38.4041666668966,2.13415E-4,54.189102155,0.479143048
-80.59583333348556,38.329166666898146,7.74843E-5,23.781352598,0.250369835
-81.24583333347215,35.87083333361552,2.64052E-4,59.054457388,0.532312635
-79.17083333351495,36.75416666693064,5.39245E-5,12.433049731,0.188600284
-78.26250000020036,38.01250000023801,1.75755E-5,2.204236041,0.070423021
-78.80416666685585,38.79583333355518,6.70802E-5,18.537476946,0.224291903
-80.07916666682955,35.854166666949205,1.26886E-4,40.74321367,0.353559958
-76.20416666690949,39.9791666668641,1.56444E-5,1.776260443,0.06317406
-82.54583333344533,37.304166666919286,8.15069E-5,25.794972179,0.259988486
-84.70416666673414,36.04583333361192,1.67555E-4,48.50136831,0.419359348
-83.2458333334309,35.295833333627385,4.611E-4,68.220897069,0.665276752
-83.96250000008277,37.32083333358561,6.01948E-5,15.074045194,0.206012614
-80.63750000015136,35.77916666695075,9.74056E-5,32.607830693,0.295705414
-83.38750000009463,37.19583333358819,9.93442E-5,33.365050114,0.29982621
-86.41250000003222,35.62083333362068,2.76129E-5,4.304044134,0.106363714
-82.43750000011423,34.062500000319496,3.91919E-5,7.196444898,0.144519816
-82.34583333344945,38.08750000023646,4.76209E-5,10.054679505,0.170308243
-76.42083333357168,40.02916666686308,1.76705E-5,2.225400988,0.070776597
-80.96250000014466,35.12916666696416,7.38591E-5,22.17039482,0.241484599
-84.67083333340149,35.92916666694766,1.1786E-4,38.662090891,0.336882346
-81.95416666679087,35.62916666695384,2.45824E-4,57.632361489,0.514471331
-84.62916666673568,35.55416666695539,3.40803E-5,5.6378417,0.128085125
-80.97916666681098,35.71250000028546,1.27837E-4,41.049017818,0.355269321
-84.48750000007195,36.88750000026122,1.12355E-4,37.361831151,0.326282174
-76.57083333356859,38.54583333356034,1.76892E-5,2.230705889,0.070846197
-77.1958333335557,39.037500000216866,1.33612E-5,1.229835271,0.05445619
-81.52916666679964,35.88750000028185,1.8097E-4,50.325270883,0.438220879
-78.06250000020448,38.37083333356395,1.43669E-5,1.453933876,0.058316053
-80.29583333349174,34.645833333640795,9.97984E-5,33.574185576,0.30078474
-76.30416666690742,40.17916666685998,1.68367E-5,2.052811587,0.067662898
-75.92916666691517,38.1875000002344,8.36221E-6,0.251254107,0.034790758
-82.8125000001065,35.354166666959514,2.15417E-3,92.526800404,0.902774905
-74.48750000027823,40.35416666685637,9.80605E-6,0.445245921,0.040554184
-83.68750000008845,36.77083333359696,1.01935E-4,34.330670094,0.305258218
-75.72083333358613,38.37916666689711,1.23446E-5,0.986836343,0.050522108
-77.77083333354383,35.61250000028752,5.51622E-5,12.978144215,0.192097534
-78.31250000019932,36.35416666693889,4.20147E-5,8.209986057,0.153332701
-82.47083333344688,35.395833333625326,5.20021E-4,70.319554755,0.691502508
-82.93750000010391,33.61250000032878,7.93084E-5,24.596306504,0.25476231
-81.26250000013847,33.937500000322075,9.44974E-5,31.455207304,0.289432144
-84.4291666667398,35.295833333627385,9.25717E-5,30.661093828,0.285216061
-79.10416666684966,38.854166666887316,5.6739E-5,13.632791138,0.196509632
-78.33750000019882,36.21250000027514,3.24767E-5,5.272119526,0.122798335
-79.84583333350103,37.43750000024987,4.46516E-5,9.042332169,0.161402964
-84.54583333340408,35.89583333361501,2.73645E-5,4.260103774,0.105507967
-80.14583333349483,34.61250000030815,9.37895E-5,31.220009461,0.287888078
-85.37083333338705,34.862500000302994,1.8092E-5,2.30397492,0.072342832
-81.41250000013538,36.30416666693992,4.40732E-4,67.589858376,0.655142344
-76.65416666690021,36.59583333360057,6.36167E-5,16.627024633,0.215203503
-82.5958333334443,37.62083333357943,4.92331E-5,10.558185068,0.175064485
-83.9791666667491,36.82083333359593,7.55651E-5,22.931828699,0.245691973
-77.38750000021841,35.695833333619134,6.14673E-5,15.634072377,0.209455374
-79.23750000018025,37.820833333575294,4.99747E-5,10.880586635,0.177234093
-71.97083333366348,41.620833333496904,2.32421E-6,0.007873461,0.009918983
-75.80416666691774,38.76250000022254,1.15501E-5,0.784696075,0.04742477
-85.00416666672795,34.32916666698066,1.57682E-5,1.806103185,0.06364228
-84.22916666674394,34.5791666669755,5.92886E-4,72.360896868,0.718753282
-78.0791666668708,38.82916666688783,1.65191E-5,1.957779,0.066471307
-78.78750000018952,37.75416666691001,3.35858E-5,5.526226655,0.126461638
-82.34583333344945,34.87916666696932,3.03904E-4,61.640862231,0.567091861
-78.92916666685328,38.72083333355673,9.45157E-5,31.464658877,0.289471947
-77.95416666687339,37.87916666690743,2.19158E-5,3.136184948,0.08631292
-78.84583333352165,34.32916666698066,5.6672E-5,13.581757494,0.196322948
-76.04583333357942,36.26250000027411,6.72987E-5,18.658419508,0.224858367
-83.5875000000905,35.83750000028288,1.3286E-4,42.051682227,0.364143677
-74.97916666693476,40.979166666843476,7.80411E-6,0.198551861,0.032544356
-80.65416666681769,33.695833333660396,1.13112E-4,37.530959312,0.327758166
-76.6125000002344,39.81250000020088,1.65807E-5,1.980953147,0.066702883
-84.64583333340201,34.92083333363512,2.74201E-4,59.889321536,0.541689704
-77.13750000022357,36.23750000027463,6.37682E-5,16.703463629,0.215605501
-80.70416666681666,37.43750000024987,7.95662E-5,24.723436073,0.25537892
-78.27083333353352,36.53750000026844,4.27747E-5,8.44342118,0.155674737
-76.38750000023904,37.83750000024162,2.01748E-5,2.763577044,0.080004881
-82.76250000010752,36.36250000027205,7.95079E-5,24.675713494,0.255239701
-82.93750000010391,36.529166666935275,7.95231E-5,24.691617772,0.255275843
-76.41250000023852,39.88750000019933,1.58229E-5,1.817164351,0.063848704
-80.37916666682337,34.67083333364028,9.87279E-5,33.12724959,0.298521498
-79.59583333350619,35.61250000028752,6.58472E-5,17.773105348,0.221080816
-79.00416666685173,37.01250000025864,4.42997E-5,8.917786124,0.160334953
-77.44583333355054,38.86250000022048,1.23289E-5,0.981899894,0.05046108
-77.72083333354487,35.637500000287005,5.68849E-5,13.717989571,0.196915311
-79.56250000017354,37.09583333359026,6.65266E-5,18.210032416,0.222853505
-84.81250000006524,34.82083333363719,1.24992E-5,1.030338121,0.051122673
-77.262500000221,38.65416666689144,1.32317E-5,1.189960003,0.053956926
-76.9125000002282,36.70416666693167,4.02053E-5,7.601966405,0.147704654
-79.22083333351392,37.01250000025864,4.93157E-5,10.592687175,0.175306829
-78.19583333353506,37.43750000024987,2.24307E-5,3.227016513,0.088162048
-83.33750000009566,36.67916666693218,1.03528E-4,34.824178691,0.308556333
-75.52083333359025,39.02083333355054,1.22191E-5,0.946286692,0.050034444
-82.67916666677591,33.77083333365885,5.531E-5,13.061011775,0.192513031
-79.73750000016993,38.845833333554154,9.77276E-5,32.773728863,0.296393344
-79.38750000017716,34.47916666697757,6.16361E-5,15.763345348,0.209910037
-79.60416666683935,34.91250000030196,8.10423E-5,25.50237989,0.258890103
-84.55416666673723,35.58750000028804,3.69856E-5,6.473502724,0.137502885
-79.3541666668445,34.39583333364595,5.77018E-5,13.981465824,0.199180015
-79.27083333351288,39.062500000216346,5.22341E-5,11.764896042,0.183774654
-76.20416666690949,38.46250000022873,1.15419E-5,0.782386811,0.047392913
-83.31250000009618,34.45416666697808,2.04509E-4,53.102462945,0.4685157
-81.9458333334577,37.35416666691826,1E-4,33.654074569,0.301209632
-82.77083333344069,35.58750000028804,1.3455E-3,88.086888663,0.85293443
-79.0958333335165,36.36250000027205,5.54125E-5,13.094240421,0.192801076
-81.69583333346286,34.43750000031176,2.21212E-5,3.178022796,0.087051625
-77.03750000022563,37.96250000023904,2.01272E-5,2.751480106,0.079831167
-84.91250000006318,36.04583333361192,1.69867E-4,48.872617888,0.422699518
-81.7291666667955,34.095833333652145,6.60968E-5,17.938025197,0.221732999
-82.53750000011217,37.00416666692548,1.47325E-4,45.318594175,0.388392384
-80.87083333347988,36.5458333336016,1.09779E-4,36.729092623,0.321202433
-85.12916666672537,34.25416666698221,7.57441E-6,0.180068183,0.031616735
-79.42916666684296,35.99583333361295,5.87557E-5,14.360190387,0.2020826
-82.62083333344378,37.81250000024214,4.97677E-5,10.805791956,0.176629737
-78.4041666668641,38.445833333562405,4.98876E-5,10.855618806,0.176980106
-75.08750000026586,39.63750000020449,1.17417E-5,0.824255271,0.04817351
-82.72083333344172,34.7958333336377,2.22164E-4,54.95122369,0.489176053
-82.86250000010546,35.95416666694714,2.78928E-4,60.304140536,0.545929532
-78.02916666687184,38.412500000229755,1.18211E-5,0.846626074,0.048483656
-82.68750000010907,35.229166666962094,7.36387E-4,76.30317377,0.760430255
