X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-82.73,35.23,train,0.001462444095170963,89.75775057093941,0.8669357110459671
-84.33,36.83,train,5.970387200526087E-5,14.077024379665392,0.21009795979176193
-81.9,35.73,train,5.298171050255005E-4,71.50411077729817,0.7024098675511287
-83.58,36.66,train,1.0748674248620398E-4,35.27030939658996,0.32379965983222087
-81.46,36.4,train,6.042088600585475E-4,74.97416636242494,0.7291250574439307
-82.73,35.02,train,0.0011193019723544876,86.32398924703463,0.8329567019977937
-84.01,35.56,train,1.5401455383767847E-4,46.89962007050195,0.40692672791844864
-77.88,35.24,train,4.92804422947529E-5,10.071250797104845,0.18002108810369336
-83.38,33.9,train,4.939116305168372E-5,10.110767274505616,0.18035260440988946
-81.81,33.61,train,8.884849330715137E-5,26.985051409814922,0.28357451397828176
-82.38,35.69,train,0.002814486696410693,97.50612513044639,0.9261365290362293
-83.32,34.68,train,1.765149561606341E-4,50.25247378113958,0.44020593915520395
-81.27,35.24,train,2.1842597816720867E-4,54.754611486240655,0.4931792400310844
-83.12,34.97,train,9.368586655928618E-4,82.82025665070185,0.8067143535923645
-85.3,33.88,train,2.1088833960023178E-4,54.00727333354142,0.48440428075267783
-76.69,36.44,train,3.8960119932525275E-5,6.328690643779607,0.14789674369808423
-80.33,37.67,train,1.0681803739322965E-4,35.04884839505058,0.32243473967088326
-83.95,36.0,train,5.782429322194593E-5,13.361785940573997,0.20483857221163543
-87.77,35.06,train,3.788355915686536E-5,6.021456759520532,0.1444001305289055
-82.22,35.75,train,0.0011726283556048897,87.01709759083887,0.8393326521384399
-80.47,36.34,train,3.7767134650823443E-4,64.55850623596385,0.6272161476253315
-77.06,38.9,train,2.973038985586624E-6,0.026149051520751154,0.013071707026232986
-82.85,34.97,train,6.357171773024475E-4,76.3038315138826,0.7390471261019045
-82.29,35.6,train,0.0013228452602849694,88.83925262861959,0.8549306287369661
-83.75,36.11,train,1.0758296151219159E-4,35.31411569511838,0.3239956038294829
-80.28,36.4,train,5.108367206831762E-4,70.63745805994431,0.6947281852885288
-83.19,35.04,train,0.009275453968655811,100.0,0.9763716240276846
-80.54,33.8,train,1.4588270633329056E-4,45.086565744444584,0.3939045169357031
-81.11,36.0,train,3.4601591561049213E-4,62.95478743789178,0.6065308330727962
-82.57,36.08,train,0.0010965612608589525,86.01722399360223,0.830081153089976
-80.26,36.39,train,3.7484997787747156E-4,64.43229931344852,0.6254612175299706
-84.71,34.76,train,1.8429371472155102E-4,51.2458334703371,0.4508588590697184
-78.15,34.35,train,9.395630392231522E-5,29.497563357688207,0.2950666295583461
-80.53,37.35,train,1.5272082012363024E-4,46.60213650424748,0.40489252273317705
-83.47,35.67,train,9.285727531214363E-4,82.48838573380048,0.8053253755091961
-84.05,36.55,train,1.2384522096301108E-4,39.94975814203684,0.355557333364517
-81.2,33.81,train,1.2645475750614927E-4,40.61770669151413,0.3603495504199298
-81.89,35.91,train,9.335440276665314E-4,82.53955624394267,0.8061611019222373
-80.48,36.34,train,3.6748985129810794E-4,63.8862144480887,0.6208043755956837
-83.46,34.74,train,6.872590422843251E-4,78.28817471271854,0.7537993504840579
-79.2,38.99,train,7.557660277382671E-5,20.715939609778896,0.2518847939612839
-81.91,35.73,train,5.336475851475717E-4,71.70083474028458,0.7039134819446446
-82.29,35.64,train,0.0015727205553044338,90.3116720648316,0.875100608929084
-83.9,35.97,train,5.410497973718274E-5,11.900592934262036,0.19422211694210662
-82.08,36.18,train,3.881245943243851E-4,65.18077316561345,0.6335773145722635
-81.04,36.4,train,3.387946588917834E-4,62.269503089131526,0.6014863955873655
-83.5,35.64,train,6.771736763020185E-4,77.8963866763657,0.7510454577925979
-85.63,34.5,train,1.1510139252830315E-4,37.602342686509154,0.3389630794057991
-82.9,35.95,train,2.739002973089475E-4,58.56816576219259,0.549594450338917
-81.64,35.6,train,8.900733434496411E-4,81.81098007886995,0.7986007618028504
-83.44,35.65,train,0.0018751147716457484,92.61583067978287,0.8930893536483279
-83.82,35.63,train,4.0350080955495204E-4,66.24215821620686,0.6425494107821317
-76.86,36.82,train,1.8798234706194227E-5,1.8020698150370122,0.07727441606326897
-83.56,35.18,train,0.0016252060564199095,90.53751352507766,0.8786446971937187
-83.02,34.88,test,3.5971256585305727E-4,63.53322901473638,0.6157560836987199
-83.58,35.65,test,5.989250262061975E-4,74.53707944426499,0.7273868126082897
-84.58,34.19,test,7.339354768143682E-5,19.816153977516834,0.24640178264103896
-76.89,35.81,test,5.0458003080545303E-5,10.562476603473062,0.1835332185660192
-81.81,36.12,test,8.945521639265972E-4,81.9190987478554,0.7994068520644345
-84.63,34.32,test,2.0538185945343616E-4,53.41707883600644,0.47779937122555904
-80.21,36.41,test,1.1887104048250832E-4,38.69854843120129,0.346220857297546
-79.37,35.15,test,6.90998232237178E-5,17.905587873005498,0.23537964086677407
-83.58,35.17,test,0.0022894200989117333,94.90040544815746,0.9107089347477945
-83.19,35.06,test,8.832903314481338E-4,81.77324676842117,0.7973675561887968
-80.52,37.37,test,2.0628024863964277E-4,53.51784821166782,0.4788884985820452
-82.01,35.94,test,5.727777926639952E-4,72.99895130903333,0.7184459273330905
-83.36,37.7,test,4.2033696987036366E-5,7.347199978324211,0.15772410233839837
-78.78,37.64,test,1.1366756940761284E-5,0.9959811143219554,0.04819802863738928
-83.8,34.85,test,3.86767562105073E-4,65.07417618780467,0.6327638023234928
-84.34,36.84,test,5.899487597628322E-5,13.797326087725606,0.20812225853532715
-84.33,36.84,test,6.39689394048669E-5,15.815317067839537,0.2217781166455099
-83.44,35.03,test,7.148948124249376E-4,78.93048807386013,0.7610425013587112
