Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
4.66748E-7,0.000046675,0.002075038,1,0,0
5.06699E-7,0.000097345,0.002252251,0.999900537,0,0
5.35841E-7,0.000150929,0.002381479,0.999801074,0,0
5.8591E-7,0.000263762,0.002603425,0.999602148,0,0
6.43796E-7,0.000512209,0.002859898,0.999204297,0,0
8.22376E-7,0.00106681,0.003650297,0.998508056,0,0
1.04584E-6,0.00252587,0.004637594,0.997016113,0,0
1.67974E-6,0.005105976,0.007427642,0.995026855,0,0
2.41797E-6,0.010150198,0.010657221,0.992639745,0,0
2.95304E-6,0.025021875,0.012984897,0.987169286,0,0
3.39845E-6,0.050125933,0.014914254,0.979311717,0.018518519,0
3.98145E-6,0.100209819,0.017428183,0.965884225,0.018518519,0
4.78008E-6,0.200254923,0.020851139,0.943306147,0.018518519,0
5.40766E-6,0.300186623,0.023524307,0.923711955,0.018518519,0
6.15124E-6,0.400058866,0.026672752,0.906504874,0.018518519,0
6.93052E-6,0.500670483,0.029950601,0.891187587,0.018518519,0
7.88223E-6,0.600780081,0.033923951,0.877660633,0.018518519,0
8.61635E-6,0.700288265,0.036966724,0.865625622,0.018518519,0
9.04076E-6,0.750562569,0.038717055,0.859956236,0.018518519,0
9.52325E-6,0.800780653,0.040699208,0.85458524,0.018518519,0
1.05066E-5,0.900936026,0.044713965,0.84463895,0.018518519,0
1.14085E-5,1.000593613,0.048366333,0.835587826,0.018518519,0.055555556
1.24129E-5,1.100740533,0.052401583,0.827232942,0.018518519,0.055555556
1.33363E-5,1.200841385,0.056081197,0.819474836,0.018518519,0.055555556
1.41373E-5,1.300827209,0.059249854,0.812214044,0.018518519,0.055555556
1.50646E-5,1.401492107,0.062891656,0.805351104,0.018518519,0.055555556
1.59714E-5,1.500674554,0.06642607,0.798985478,0.018518519,0.055555556
1.84037E-5,1.750817459,0.075775328,0.784463895,0.018518519,0.055555556
2.03325E-5,2.001379812,0.083057458,0.771533718,0.037037037,0.055555556
2.18128E-5,2.250035163,0.08856902,0.759797096,0.037037037,0.055555556
2.34911E-5,2.502329367,0.094737838,0.748756714,0.037037037,0.055555556
2.4804E-5,2.751060628,0.099505865,0.738512035,0.037037037,0.055555556
2.61033E-5,3.001187555,0.104175278,0.728764671,0.037037037,0.055555556
2.72744E-5,3.252202199,0.108342548,0.719415158,0.037037037,0.055555556
