x,y,raw,cumulative,Logistic
-79.57916666683987,34.7541666669719,7.16712E-5,19.104871017,0.242018943
-84.95416666672898,33.912500000322595,2.08261E-4,53.730428027,0.48127342
-77.78750000021016,37.520833333581486,2.04718E-5,2.023829894,0.083578858
-85.0791666667264,35.19583333362945,4.2628E-5,7.506079838,0.159598201
-84.0875000000802,36.037500000278754,4.17135E-5,7.269861604,0.156710953
-81.82916666679344,34.370833333646466,4.46131E-5,8.309591622,0.165798101
-75.45416666692496,40.604166666851214,2.60022E-6,0.013940186,0.01145128
-77.20416666688885,36.12916666694353,3.69675E-5,5.770259596,0.141402201
-77.65416666687958,38.59583333355931,6.99723E-6,0.509730585,0.030230194
-79.37916666684399,38.329166666898146,5.36421E-5,11.723678239,0.192880886
-78.9458333335196,35.820833333616555,2.51589E-5,2.80347861,0.100786176
-79.12916666684914,36.470833333603146,3.89345E-5,6.313195433,0.147813895
-82.00416666678984,38.104166666902785,4.22463E-5,7.429668604,0.158395553
-83.01250000010236,35.670833333619655,1.84608E-4,51.282943124,0.451280157
-80.34583333349072,34.337500000313824,7.02646E-5,18.51639557,0.238401464
-79.76250000016941,36.63750000026638,8.36605E-5,24.391272496,0.271511884
-83.39583333342779,34.10416666698531,6.8239E-5,17.518923056,0.233130868
-79.77083333350258,37.67083333357839,5.54891E-5,12.367667768,0.198206006
-78.30416666686617,39.120833333548475,1.61603E-5,1.528021147,0.067158975
-85.32916666672125,34.14583333365111,5.79657E-5,13.435831882,0.20523662
-76.67083333356652,39.462500000208095,1.00655E-5,0.853716231,0.042917243
-83.72916666675425,34.404166666979116,1.75357E-4,50.129180951,0.438584283
-81.62083333346442,36.21250000027514,5.59289E-4,72.416675877,0.713600213
-79.69583333350413,38.65416666689144,1.81546E-4,50.898274745,0.447142419
-74.5375000002772,40.76250000018128,1.12383E-5,0.979089124,0.047679311
-78.29583333353301,39.32916666687751,1.36337E-5,1.242658367,0.057259978
-82.39583333344842,36.287500000273596,1.386E-4,43.601266946,0.381746216
-81.09583333347524,38.287500000232335,7.02953E-5,18.544509107,0.23848061
-80.3708333334902,38.53750000022718,8.02371E-5,22.83492181,0.263327259
-81.2541666668053,38.162500000234914,7.90094E-5,22.324894582,0.260347257
-81.26250000013847,37.58750000024678,7.46011E-5,20.318974276,0.249444586
-77.52083333354899,39.1375000002148,3.42473E-6,0.051494827,0.015027855
-79.34583333351134,36.745833333597474,7.99848E-5,22.722723268,0.262716814
-77.00416666689298,39.88750000019933,3.28415E-6,0.044427411,0.014419869
-81.20416666680634,34.43750000031176,5.02878E-5,10.503975316,0.183027316
-85.1875000000575,35.3375000002932,8.50398E-5,24.964985284,0.274758541
-78.34583333353197,39.437500000208615,2.25873E-5,2.352290351,0.091426072
-79.64583333350515,33.90416666698943,1.25303E-4,40.297265481,0.358243307
-77.29583333355363,36.63750000026638,2.06365E-5,2.064928869,0.084194902
-83.45416666675992,35.120833333631,4.8818E-4,69.848865311,0.685022734
-84.09583333341335,34.037500000320016,7.41366E-5,20.147955406,0.248276939
-77.20416666688885,36.3291666669394,2.68873E-5,3.170938519,0.106969518
-81.92916666679139,34.1708333336506,3.71987E-5,5.848131283,0.142160654
-84.90416666673,34.55416666697602,1.79643E-5,1.714386104,0.07410054
-84.01250000008174,37.429166666916714,4.27931E-5,7.574401758,0.160117521
-76.73750000023182,36.3291666669394,3.6934E-5,5.755479902,0.141292126
-80.76250000014879,33.98750000032104,1.12355E-4,36.757103412,0.333573817
-75.920833333582,39.279166666878545,4.08212E-6,0.111492361,0.017860976
-79.6791666668378,38.07083333357014,4.80386E-5,9.574180324,0.176284316
-77.64583333354642,35.71250000028546,3.89431E-5,6.320983708,0.147841685
-85.12916666672537,33.8458333336573,2.0198E-4,53.053448412,0.473633187
-76.10416666691155,40.29583333352424,1.11926E-5,0.973478662,0.047494625
-87.75416666667121,35.07916666696519,4.58244E-5,8.680334267,0.169536669
-77.95416666687339,38.89583333355312,8.87481E-6,0.730891735,0.038033416
-81.12916666680789,37.84583333357478,8.95737E-5,27.348122296,0.285229038
-80.83750000014724,34.529166666976536,6.44095E-5,15.99756272,0.222965049
-81.27083333347163,36.82083333359593,8.63718E-5,25.745058647,0.277866153
-87.72083333333858,34.97916666696725,2.34348E-5,2.48825037,0.094532167
-84.19583333341129,36.062500000278234,4.08481E-5,6.923342455,0.153960439
-79.3125000001787,34.20416666698324,7.6666E-5,21.257554871,0.254591281
-83.02916666676869,35.754166666951264,4.72227E-4,69.464716181,0.677810684
-74.37083333361397,40.37916666685585,4.9576E-6,0.232874799,0.021608756
-76.55416666690226,36.529166666935275,3.02746E-5,3.980616422,0.118843864
-85.26250000005595,35.53750000028907,2.90256E-5,3.677930585,0.114502387
-79.38750000017716,36.0708333336114,3.26039E-5,4.509449709,0.126828061
-86.62083333336126,35.237500000295256,1.858E-5,1.776713717,0.076445951
-75.42916666692548,40.62083333351754,3.04755E-6,0.029212248,0.013394913
-82.92916666677075,34.770833333638215,2.03888E-4,53.215705559,0.475977892
-78.06250000020448,34.97083333363409,5.79755E-5,13.447426593,0.205264386
-82.00416666678984,37.579166666913615,1.00631E-4,32.884672179,0.309539277
-78.89583333352063,36.47916666693631,3.59044E-5,5.453455852,0.137896516
-75.16250000026432,40.52916666685276,8.87192E-6,0.730004254,0.038021479
-83.29583333342985,35.795833333617075,3.40328E-4,62.507403295,0.602567981
-85.91250000004254,34.26250000031537,1.94088E-5,1.907803255,0.079584528
-83.02083333343553,36.812500000262766,1.46113E-4,45.180489473,0.394281199
-78.54583333352785,34.987500000300415,5.53034E-5,12.284553614,0.197673797
-77.07083333355828,35.07916666696519,5.28581E-5,11.45740123,0.190599411
-86.11250000003842,34.67083333364028,2.59478E-5,2.951757264,0.103618861
-77.43750000021738,34.93750000030145,5.77679E-5,13.348994261,0.204679757
-74.77916666693889,39.97083333353095,4.54731E-6,0.16065159,0.019855932
-79.97916666683162,38.4041666668966,2.56602E-4,57.664891658,0.533398295
-80.59583333348556,38.329166666898146,7.91317E-5,22.364452553,0.260645198
-81.24583333347215,35.87083333361552,4.70269E-4,69.228934627,0.676902498
-79.17083333351495,36.75416666693064,5.5125E-5,12.212783427,0.197161832
