x,y,raw,cumulative,Logistic
-79.57916666683987,34.7541666669719,1.45493E-5,1.43633425,0.053464861
-84.95416666672898,33.912500000322595,5.29334E-5,13.691183574,0.170471394
-77.78750000021016,37.520833333581486,2.46914E-5,4.640930552,0.087474506
-85.0791666667264,35.19583333362945,1.46945E-5,1.487558776,0.053969733
-84.0875000000802,36.037500000278754,5.09268E-5,13.182212561,0.165075779
-81.82916666679344,34.370833333646466,8.17306E-5,22.430130961,0.24087351
-75.45416666692496,40.604166666851214,9.93667E-6,0.528825812,0.037144301
-77.20416666688885,36.12916666694353,3.05826E-5,6.862198149,0.106130294
-77.65416666687958,38.59583333355931,1.18581E-5,0.878097107,0.04401084
-79.37916666684399,38.329166666898146,4.44272E-5,11.331813332,0.147107011
-78.9458333335196,35.820833333616555,2.99978E-5,6.647088385,0.10431239
-79.12916666684914,36.470833333603146,3.55533E-5,8.665110965,0.121287667
-82.00416666678984,38.104166666902785,4.79629E-5,12.426499744,0.15697672
-83.01250000010236,35.670833333619655,1.6446E-4,42.084901121,0.389680745
-80.34583333349072,34.337500000313824,3.07629E-5,6.926594029,0.106689233
-79.76250000016941,36.63750000026638,7.73432E-5,21.118697999,0.230929236
-83.39583333342779,34.10416666698531,1.24086E-4,32.536659252,0.325117608
-79.77083333350258,37.67083333357839,5.01709E-5,13.000138568,0.163025187
-78.30416666686617,39.120833333548475,3.19166E-5,7.331011086,0.110249246
-85.32916666672125,34.14583333365111,8.0872E-6,0.274065006,0.030441273
-76.67083333356652,39.462500000208095,1.38353E-5,1.291702069,0.050974955
-83.72916666675425,34.404166666979116,8.66434E-5,23.757739237,0.25170796
-81.62083333346442,36.21250000027514,6.45802E-4,72.296327542,0.71487251
-79.69583333350413,38.65416666689144,1.94892E-4,46.550970745,0.430729009
-74.5375000002772,40.76250000018128,3.09085E-5,6.966650841,0.107140083
-78.29583333353301,39.32916666687751,2.9329E-5,6.424422413,0.10222459
-82.39583333344842,36.287500000273596,9.96705E-5,27.163067492,0.278994527
-81.09583333347524,38.287500000232335,6.72376E-5,17.914316194,0.207002107
-80.3708333334902,38.53750000022718,8.88131E-5,24.336832795,0.256395056
-81.2541666668053,38.162500000234914,5.97664E-5,15.745249984,0.188332529
