variable,x,y
bio_9,-5.958333420753479,0.0
bio_9,-5.927833420658112,0.0
bio_9,-5.897333420562744,0.0
bio_9,-5.866833420467376,0.0
bio_9,-5.836333420372009,0.0
bio_9,-5.805833420276642,0.0
bio_9,-5.7753334201812745,0.0
bio_9,-5.744833420085906,0.0
bio_9,-5.714333419990539,0.0
bio_9,-5.683833419895172,0.0
bio_9,-5.653333419799805,0.0
bio_9,-5.622833419704437,0.0
bio_9,-5.592333419609069,0.0
bio_9,-5.561833419513702,0.0
bio_9,-5.531333419418335,0.0
bio_9,-5.5008334193229675,0.0
bio_9,-5.4703334192276,0.0
bio_9,-5.439833419132232,0.0
bio_9,-5.409333419036865,0.0
bio_9,-5.378833418941498,0.0
bio_9,-5.3483334188461304,0.0
bio_9,-5.317833418750762,0.0
bio_9,-5.287333418655395,0.0
bio_9,-5.256833418560028,0.0
bio_9,-5.226333418464661,0.0
bio_9,-5.195833418369293,0.0
bio_9,-5.165333418273925,0.0
bio_9,-5.134833418178558,0.0
bio_9,-5.104333418083191,0.0
bio_9,-5.0738334179878235,0.0
bio_9,-5.043333417892456,0.0
bio_9,-5.012833417797088,0.0
bio_9,-4.982333417701721,0.0
bio_9,-4.951833417606354,0.0
bio_9,-4.921333417510986,0.0
bio_9,-4.890833417415619,0.0
bio_9,-4.860333417320251,0.0
bio_9,-4.829833417224884,0.0
bio_9,-4.7993334171295166,0.0
bio_9,-4.768833417034148,0.0
bio_9,-4.738333416938781,0.0
bio_9,-4.707833416843414,0.0
bio_9,-4.677333416748047,0.0
bio_9,-4.6468334166526795,0.0
bio_9,-4.616333416557312,0.0
bio_9,-4.585833416461944,0.0
bio_9,-4.555333416366577,0.0
bio_9,-4.52483341627121,0.0
bio_9,-4.4943334161758415,0.0
bio_9,-4.463833416080474,0.0
bio_9,-4.433333415985107,0.0
bio_9,-4.40283341588974,0.0
bio_9,-4.3723334157943725,0.0
bio_9,-4.341833415699005,0.0
bio_9,-4.311333415603637,0.0
bio_9,-4.28083341550827,0.0
bio_9,-4.250333415412903,0.0
bio_9,-4.219833415317535,0.0
bio_9,-4.189333415222167,0.0
bio_9,-4.1588334151268,0.0
bio_9,-4.128333415031433,0.0
bio_9,-4.097833414936066,0.0
bio_9,-4.067333414840698,0.0
bio_9,-4.03683341474533,0.0
bio_9,-4.006333414649963,0.0
bio_9,-3.9758334145545957,0.0
bio_9,-3.945333414459228,0.0
bio_9,-3.914833414363861,0.0
bio_9,-3.884333414268493,0.0
bio_9,-3.853833414173126,0.0
bio_9,-3.8233334140777586,0.0
bio_9,-3.7928334139823914,0.0
bio_9,-3.7623334138870237,0.0
bio_9,-3.731833413791656,0.0
bio_9,-3.7013334136962888,0.0
bio_9,-3.6708334136009215,0.0
bio_9,-3.6403334135055543,0.0
bio_9,-3.609833413410186,0.0
bio_9,-3.579333413314819,0.0
bio_9,-3.5488334132194517,0.0
bio_9,-3.5183334131240844,0.0
bio_9,-3.4878334130287167,0.0
bio_9,-3.457333412933349,0.0
bio_9,-3.426833412837982,9.68468189239502E-4
bio_9,-3.3963334127426146,0.001936936378479004
bio_9,-3.3658334126472473,0.004844093322753886
bio_9,-3.3353334125518797,0.007751250267028808
bio_9,-3.304833412456512,0.010660922527313252
bio_9,-3.2743334123611447,0.013570594787597656
bio_9,-3.2438334122657775,0.01648280620574949
bio_9,-3.21333341217041,0.01939501762390137
bio_9,-3.1828334120750426,0.02230973243713377
bio_9,-3.152333411979675,0.02522444725036621
bio_9,-3.1218334118843076,0.028141689300537093
bio_9,-3.09133341178894,0.03105893135070801
bio_9,-3.0608334116935727,0.033978641033172594
bio_9,-3.030333411598205,0.036898350715637206
bio_9,-2.9998334115028378,0.039820623397827146
bio_9,-2.9693334114074705,0.04274289608001709
bio_9,-2.938833411312103,0.045667707920074484
bio_9,-2.9083334112167356,0.04859251976013183
bio_9,-2.877833411121368,0.051519823074340845
bio_9,-2.8473334110260007,0.0544471263885498
bio_9,-2.816833410930633,0.057376956939697285
bio_9,-2.7863334108352658,0.06030678749084473
bio_9,-2.7558334107398985,0.06323914527893064
bio_9,-2.725333410644531,0.06617150306701661
bio_9,-2.6948334105491636,0.06910635232925413
bio_9,-2.664333410453796,0.0720412015914917
bio_9,-2.6338334103584287,0.07497859001159668
bio_9,-2.6033334102630614,0.07791597843170166
bio_9,-2.5728334101676937,0.08085589408874512
bio_9,-2.542333410072326,0.08379580974578857
bio_9,-2.511833409976959,0.08673821687698365
bio_9,-2.4813334098815916,0.08968062400817871
bio_9,-2.4508334097862243,0.09262557029724117
bio_9,-2.420333409690856,0.09557051658630371
bio_9,-2.389833409595489,0.09851799011230469
bio_9,-2.3593334095001217,0.10146546363830566
bio_9,-2.3288334094047545,0.10441542863845825
bio_9,-2.2983334093093872,0.10736539363861083
bio_9,-2.267833409214019,0.11031790971755986
bio_9,-2.237333409118652,0.11327042579650878
bio_9,-2.2068334090232846,0.11622543334960937
bio_9,-2.1763334089279174,0.11918044090270996
bio_9,-2.1458334088325497,0.12213798761367797
bio_9,-2.115333408737182,0.12509553432464598
bio_9,-2.0848334086418148,0.1280555844306946
bio_9,-2.0543334085464475,0.13101563453674317
bio_9,-2.02383340845108,0.13397821187973025
bio_9,-1.9933334083557126,0.1369407892227173
bio_9,-1.962833408260345,0.13990589380264282
bio_9,-1.9323334081649772,0.14287099838256836
bio_9,-1.90183340806961,0.14583860635757445
bio_9,-1.8713334079742427,0.14880621433258057
bio_9,-1.8408334078788755,0.1517763495445251
bio_9,-1.8103334077835074,0.15474648475646974
bio_9,-1.779833407688141,0.15771914720535268
bio_9,-1.749333407592773,0.16069180965423585
bio_9,-1.7188334074974057,0.1636669635772705
bio_9,-1.6883334074020384,0.16664211750030516
bio_9,-1.6578334073066703,0.1696198225021363
bio_9,-1.627333407211304,0.17259752750396729
bio_9,-1.5968334071159358,0.17557773590087894
bio_9,-1.5663334070205686,0.17855794429779054
bio_9,-1.5358334069252013,0.18154066801071161
bio_9,-1.5053334068298332,0.1845233917236328
bio_9,-1.4748334067344668,0.18750864267349235
bio_9,-1.4443334066390987,0.19049389362335206
bio_9,-1.4138334065437306,0.19348165988922128
bio_9,-1.3833334064483642,0.19646942615509033
bio_9,-1.352833406352996,0.19945971965789805
bio_9,-1.3223334062576297,0.20245001316070557
bio_9,-1.2918334061622616,0.20544281005859374
bio_9,-1.2613334060668935,0.20843560695648194
bio_9,-1.2308334059715271,0.21143094301223747
bio_9,-1.200333405876159,0.21442627906799316
bio_9,-1.1698334057807926,0.21742411851882926
bio_9,-1.1393334056854245,0.22042195796966552
bio_9,-1.1088334055900564,0.22342233657836924
bio_9,-1.07833340549469,0.22642271518707274
bio_9,-1.047833405399322,0.229425585269928
bio_9,-1.0173334053039547,0.2324284553527832
bio_9,-0.9868334052085874,0.23543386459350582
bio_9,-0.9563334051132193,0.23843927383422853
bio_9,-0.9258334050178529,0.2414471983909606
bio_9,-0.8953334049224848,0.24445512294769287
bio_9,-0.8648334048271176,0.24746556282043458
bio_9,-0.8343334047317503,0.25047600269317627
bio_9,-0.8038334046363822,0.2534889578819276
bio_9,-0.7733334045410158,0.2565019130706787
bio_9,-0.7428334044456477,0.2595173835754395
bio_9,-0.7123334043502805,0.2625328540802002
bio_9,-0.6818334042549132,0.26555085182189936
bio_9,-0.6513334041595451,0.2685688495635986
bio_9,-0.6208334040641779,0.2715893745422363
bio_9,-0.5903334039688106,0.274609899520874
bio_9,-0.5598334038734434,0.27763293981552123
bio_9,-0.5293334037780761,0.28065598011016846
bio_9,-0.498833403682708,0.2836815357208252
bio_9,-0.46833340358734077,0.2867070913314819
bio_9,-0.4378334034919735,0.2897351622581482
bio_9,-0.4073334033966063,0.29276323318481445
bio_9,-0.37683340330123904,0.29579383134841913
bio_9,-0.3463334032058709,0.2988244295120239
bio_9,-0.3158334031105037,0.3018575429916382
bio_9,-0.28533340301513643,0.30489065647125246
bio_9,-0.2548334029197692,0.30792627334594724
bio_9,-0.22433340282440106,0.3109618902206421
bio_9,-0.19383340272903382,0.3140000462532043
bio_9,-0.16333340263366658,0.3170382022857666
bio_9,-0.13283340253829934,0.32007888555526726
bio_9,-0.10233340244293121,0.32311956882476806
bio_9,-0.07183340234756397,0.32616275548934937
bio_9,-0.04133340225219673,0.3292059421539307
bio_9,-0.010833402156829486,0.33225164413452146
bio_9,0.019666597938537755,0.3352973461151123
bio_9,0.050166598033905885,0.3383455753326417
bio_9,0.08066659812927313,0.3413938045501709
bio_9,0.11116659822464037,0.3444445729255676
bio_9,0.1416665983200076,0.3474953413009644
bio_9,0.17216659841537574,0.3505485892295838
bio_9,0.20266659851074298,0.35360183715820315
bio_9,0.23316659860611022,0.35665762424468994
bio_9,0.26366659870147746,0.35971341133117674
bio_9,0.2941665987968447,0.362771713733673
bio_9,0.32466659889221283,0.36583001613616944
bio_9,0.3551665989875801,0.36889084577560427
bio_9,0.3856665990829473,0.37195167541503904
bio_9,0.41616659917831456,0.3750150203704834
bio_9,0.4466665992736818,0.37807836532592776
bio_9,0.4771665993690499,0.3811442255973817
bio_9,0.5076665994644172,0.3842100858688354
bio_9,0.5381665995597844,0.38727845549583434
bio_9,0.5686665996551516,0.39034682512283325
bio_9,0.5991665997505189,0.39341772198677055
bio_9,0.629666599845887,0.396488618850708
bio_9,0.6601665999412543,0.39956205487251284
bio_9,0.6906666000366215,0.4026354908943176
bio_9,0.7211666001319896,0.40571143627166756
bio_9,0.751666600227356,0.40878738164901735
bio_9,0.7821666003227241,0.41186582446098335
bio_9,0.8126666004180914,0.4149442672729492
bio_9,0.8431666005134586,0.4180252492427825
bio_9,0.8736666006088267,0.421106231212616
bio_9,0.9041666007041931,0.42418972849845876
bio_9,0.9346666007995612,0.42727322578430177
bio_9,0.9651666008949285,0.4303592324256897
bio_9,0.9956666009902957,0.43344523906707766
bio_9,1.0261666010856638,0.43653377890586864
bio_9,1.0566666011810302,0.4396223187446594
bio_9,1.0871666012763983,0.4427133619785309
bio_9,1.1176666013717664,0.44580440521240233
bio_9,1.1481666014671328,0.4488979995250701
bio_9,1.178666601562501,0.451991593837738
bio_9,1.2091666016578673,0.45508767962455743
bio_9,1.2396666017532354,0.45818376541137695
bio_9,1.2701666018486035,0.4612823724746705
bio_9,1.3006666019439699,0.46438097953796387
bio_9,1.331166602039338,0.4674821197986604
bio_9,1.3616666021347044,0.4705832600593567
bio_9,1.3921666022300725,0.4736868917942047
bio_9,1.4226666023254406,0.4767905235290527
bio_9,1.453166602420807,0.4798967003822326
bio_9,1.483666602516175,0.4830028772354126
bio_9,1.5141666026115423,0.48611157536506655
bio_9,1.5446666027069096,0.48922027349472047
bio_9,1.5751666028022777,0.49233147501945507
bio_9,1.605666602897644,0.49544267654418944
bio_9,1.6361666029930122,0.49855640530586254
bio_9,1.6666666030883794,0.5016701340675354
bio_9,1.6971666031837467,0.5047863662242889
bio_9,1.7276666032791148,0.5079025983810425
bio_9,1.7581666033744812,0.5110213756561278
bio_9,1.7886666034698493,0.5141401529312134
bio_9,1.8191666035652165,0.5172614276409149
bio_9,1.8496666036605838,0.5203827023506165
bio_9,1.880166603755952,0.5235065162181856
bio_9,1.9106666038513191,0.5266303300857544
bio_9,1.9411666039466864,0.5297566473484039
bio_9,1.9716666040420536,0.5328829646110534
bio_9,2.002166604137421,0.5360118150711058
bio_9,2.032666604232789,0.5391406655311585
bio_9,2.0631666043281554,0.5422720134258269
bio_9,2.0936666044235244,0.5454033613204956
bio_9,2.12416660451889,0.5485372483730314
bio_9,2.154666604614259,0.5516711354255677
bio_9,2.185166604709626,0.5548075139522552
bio_9,2.2156666048049933,0.5579438924789428
bio_9,2.2461666049003606,0.5610828280448914
bio_9,2.276666604995728,0.5642217636108399
bio_9,2.307166605091095,0.5673631846904754
bio_9,2.337666605186464,0.5705046057701111
bio_9,2.3681666052818313,0.5736485660076143
bio_9,2.398666605377197,0.5767925262451172
bio_9,2.429166605472564,0.5799390137195586
bio_9,2.459666605567933,0.5830855011940003
bio_9,2.4901666056633003,0.5862344861030578
bio_9,2.5206666057586675,0.5893834710121155
bio_9,2.5511666058540348,0.592534989118576
bio_9,2.581666605949402,0.5956865072250366
bio_9,2.6121666060447692,0.5988405406475066
bio_9,2.6426666061401383,0.6019945740699768
bio_9,2.6731666062355055,0.6051511228084565
bio_9,2.703666606330871,0.608307671546936
bio_9,2.73416660642624,0.6114667475223542
bio_9,2.7646666065216072,0.6146258234977722
bio_9,2.7951666066169745,0.6177874207496643
bio_9,2.8256666067123417,0.6209490180015564
bio_9,2.856166606807709,0.6241131126880646
bio_9,2.886666606903076,0.6272772073745727
bio_9,2.9171666069984434,0.6304438531398772
bio_9,2.9476666070938125,0.6336104989051818
bio_9,2.9781666071891797,0.6367796361446383
bio_9,3.008666607284545,0.6399487733840943
bio_9,3.039166607379914,0.6431204319000245
bio_9,3.0696666074752814,0.6462920904159546
bio_9,3.1001666075706487,0.649466276168823
bio_9,3.1306666076660177,0.6526404619216919
bio_9,3.161166607761383,0.6557423293590544
bio_9,3.1916666078567504,0.6588441967964173
bio_9,3.2221666079521176,0.6618408262729643
bio_9,3.2526666080474866,0.6648374557495117
bio_9,3.283166608142854,0.6678365707397462
bio_9,3.3136666082382193,0.6708356857299804
bio_9,3.3441666083335884,0.673837333917618
bio_9,3.3746666084289556,0.6768389821052552
bio_9,3.405166608524323,0.6798431456089018
bio_9,3.435666608619692,0.6828473091125489
bio_9,3.4661666087150573,0.6858539938926695
bio_9,3.4966666088104246,0.6888606786727905
bio_9,3.5271666089057936,0.6918698847293856
bio_9,3.557666609001161,0.6948790907859802
bio_9,3.588166609096528,0.6978908240795137
bio_9,3.6186666091918935,0.7009025573730469
bio_9,3.6491666092872626,0.7039167881011965
bio_9,3.67966660938263,0.7069310188293457
bio_9,3.710166609477997,0.7099477827548979
bio_9,3.740666609573366,0.7129645466804504
bio_9,3.7711666096687315,0.7159838199615477
bio_9,3.8016666097640988,0.7190030932426452
bio_9,3.8321666098594678,0.7220249116420747
bio_9,3.862666609954835,0.7250467300415039
bio_9,3.8931666100502023,0.7280710518360138
bio_9,3.9236666101455695,0.7310953736305237
bio_9,3.9541666102409367,0.7341221988201141
bio_9,3.984666610336304,0.7371490240097046
bio_9,4.015166610431671,0.7401784002780912
bio_9,4.04566661052704,0.7432077765464783
bio_9,4.076166610622406,0.746239650249481
bio_9,4.106666610717773,0.7492715239524841
bio_9,4.137166610813142,0.7523059070110323
bio_9,4.167666610908509,0.75534029006958
bio_9,4.1981666110038764,0.7583772212266922
bio_9,4.228666611099244,0.7614141523838043
bio_9,4.259166611194611,0.7644535839557648
bio_9,4.289666611289978,0.7674930155277252
bio_9,4.320166611385347,0.7705349564552308
bio_9,4.350666611480714,0.7735768973827362
bio_9,4.38116661157608,0.7766213595867155
bio_9,4.411666611671447,0.7796658217906952
bio_9,4.442166611766816,0.7827128350734712
bio_9,4.472666611862183,0.7857598483562469
bio_9,4.503166611957551,0.7888093590736389
bio_9,4.533666612052918,0.7918588697910309
bio_9,4.564166612148285,0.7949108958244324
bio_9,4.594666612243652,0.7979629218578339
bio_9,4.625166612339021,0.801005604863167
bio_9,4.655666612434389,0.8040482878684998
bio_9,4.686166612529754,0.8070867776870726
bio_9,4.716666612625123,0.8101252675056457
bio_9,4.74716661272049,0.8131662756204605
bio_9,4.777666612815858,0.8162072837352753
bio_9,4.808166612911225,0.8180389642715454
bio_9,4.838666613006592,0.8198706448078156
bio_9,4.869166613101959,0.8206713140010834
bio_9,4.8996666131973265,0.8214719831943512
bio_9,4.930166613292696,0.821783822774887
