variable,x,y
bio_3,24.717833709716796,0.0
bio_3,24.75855629272461,0.0
bio_3,24.799278875732423,0.0
bio_3,24.840001458740232,0.0
bio_3,24.880724041748046,0.0
bio_3,24.92144662475586,0.0
bio_3,24.962169207763672,0.0
bio_3,25.002891790771482,0.0
bio_3,25.043614373779295,0.0
bio_3,25.08433695678711,0.0
bio_3,25.125059539794922,0.0
bio_3,25.165782122802735,0.0
bio_3,25.206504705810545,0.0
bio_3,25.247227288818358,0.0
bio_3,25.28794987182617,0.0
bio_3,25.328672454833985,0.0
bio_3,25.369395037841795,0.0
bio_3,25.410117620849608,0.0
bio_3,25.45084020385742,0.0
bio_3,25.491562786865234,0.0
bio_3,25.532285369873048,0.0
bio_3,25.573007952880857,0.0
bio_3,25.61373053588867,0.0
bio_3,25.654453118896484,0.0
bio_3,25.695175701904297,0.0
bio_3,25.735898284912107,0.0
bio_3,25.77662086791992,0.0
bio_3,25.817343450927734,0.0
bio_3,25.858066033935547,0.0
bio_3,25.89878861694336,0.0
bio_3,25.93951119995117,0.0
bio_3,25.980233782958983,0.0
bio_3,26.020956365966796,0.0
bio_3,26.06167894897461,0.0
bio_3,26.102401531982423,0.0
bio_3,26.143124114990233,0.0
bio_3,26.183846697998046,0.0
bio_3,26.22456928100586,0.0
bio_3,26.265291864013673,0.0
bio_3,26.306014447021482,0.0
bio_3,26.346737030029296,0.0
bio_3,26.38745961303711,0.0
bio_3,26.428182196044922,0.0017719268798828125
bio_3,26.468904779052735,0.007086753845214844
bio_3,26.509627362060545,0.012402057647705078
bio_3,26.55034994506836,0.01771688461303711
bio_3,26.59107252807617,0.02303171157836914
bio_3,26.631795111083985,0.028347015380859375
bio_3,26.672517694091795,0.033661842346191406
bio_3,26.713240277099608,0.03897666931152344
bio_3,26.75396286010742,0.04429197311401367
bio_3,26.794685443115235,0.0496068000793457
bio_3,26.835408026123044,0.054921627044677734
bio_3,26.876130609130858,0.060236454010009766
bio_3,26.91685319213867,0.0655517578125
bio_3,26.957575775146484,0.07086658477783203
bio_3,26.998298358154297,0.07618141174316406
bio_3,27.039020941162107,0.0814967155456543
bio_3,27.07974352416992,0.08681154251098633
bio_3,27.120466107177734,0.09212636947631836
bio_3,27.161188690185547,0.09744119644165039
bio_3,27.20191127319336,0.10275650024414062
bio_3,27.24263385620117,0.10807132720947266
bio_3,27.283356439208983,0.11338615417480469
bio_3,27.324079022216797,0.11870145797729492
bio_3,27.364801605224606,0.12401628494262695
bio_3,27.40552418823242,0.12933111190795898
bio_3,27.446246771240233,0.13464641571044922
bio_3,27.486969354248046,0.13996124267578125
bio_3,27.52769193725586,0.14527654647827148
bio_3,27.56841452026367,0.15059137344360352
bio_3,27.609137103271483,0.15590620040893555
bio_3,27.649859686279296,0.16122150421142578
bio_3,27.69058226928711,0.1665363311767578
bio_3,27.731304852294922,0.17185115814208984
bio_3,27.772027435302732,0.17716646194458008
bio_3,27.812750018310545,0.1824812889099121
bio_3,27.85347260131836,0.18779611587524414
bio_3,27.894195184326172,0.19311094284057617
bio_3,27.934917767333985,0.1984262466430664
bio_3,27.975640350341795,0.20374107360839844
bio_3,28.01636293334961,0.20905590057373047
bio_3,28.05708551635742,0.2143712043762207
bio_3,28.09780809936523,0.21968603134155273
bio_3,28.138530682373045,0.22500085830688477
bio_3,28.179253265380858,0.2303156852722168
bio_3,28.21997584838867,0.23563098907470703
bio_3,28.260698431396484,0.24094581604003906
bio_3,28.301421014404294,0.2462606430053711
bio_3,28.342143597412107,0.25157594680786133
bio_3,28.38286618041992,0.25689077377319336
bio_3,28.423588763427734,0.2622060775756836
bio_3,28.464311346435547,0.2675209045410156
bio_3,28.505033929443357,0.27283573150634766
bio_3,28.54575651245117,0.2781510353088379
bio_3,28.586479095458984,0.2834658622741699
bio_3,28.627201678466797,0.28878068923950195
bio_3,28.66792426147461,0.2940959930419922
bio_3,28.70864684448242,0.2994108200073242
bio_3,28.749369427490233,0.30472564697265625
bio_3,28.790092010498046,0.3100409507751465
bio_3,28.83081459350586,0.3153557777404785
bio_3,28.87153717651367,0.32067060470581055
bio_3,28.912259759521483,0.3259859085083008
bio_3,28.952982342529296,0.3313007354736328
bio_3,28.99370492553711,0.33661556243896484
bio_3,29.034427508544923,0.3419303894042969
bio_3,29.075150091552732,0.3472456932067871
bio_3,29.115872674560546,0.35256052017211914
bio_3,29.15659525756836,0.35787534713745117
bio_3,29.19731784057617,0.3631901741027832
bio_3,29.238040423583982,0.36850547790527344
bio_3,29.278763006591795,0.37382030487060547
bio_3,29.31948558959961,0.3791351318359375
bio_3,29.36020817260742,0.38445043563842773
bio_3,29.40093075561523,0.38976526260375977
bio_3,29.441653338623045,0.39508056640625
bio_3,29.482375921630858,0.40039539337158203
bio_3,29.52309850463867,0.40571022033691406
bio_3,29.56382108764648,0.4110255241394043
bio_3,29.604543670654294,0.41634035110473633
bio_3,29.645266253662108,0.42165517807006836
bio_3,29.68598883666992,0.4269704818725586
bio_3,29.726711419677734,0.4322853088378906
bio_3,29.767434002685548,0.43760013580322266
bio_3,29.808156585693357,0.4429154396057129
bio_3,29.84887916870117,0.4482302665710449
bio_3,29.889601751708984,0.45354509353637695
bio_3,29.930324334716794,0.4588603973388672
bio_3,29.971046917724607,0.4641752243041992
bio_3,30.01176950073242,0.46949005126953125
bio_3,30.052492083740233,0.4748048782348633
bio_3,30.093214666748047,0.4801201820373535
bio_3,30.13393724975586,0.48543500900268555
bio_3,30.17465983276367,0.4907498359680176
bio_3,30.215382415771483,0.4960646629333496
bio_3,30.256104998779296,0.5013799667358398
bio_3,30.29682758178711,0.5066947937011719
bio_3,30.33755016479492,0.5120100975036621
bio_3,30.378272747802733,0.5173249244689941
bio_3,30.418995330810546,0.5226397514343262
bio_3,30.45971791381836,0.5279550552368164
bio_3,30.500440496826172,0.5332698822021484
bio_3,30.541163079833982,0.5385847091674805
bio_3,30.581885662841795,0.5439000129699707
bio_3,30.62260824584961,0.5492148399353027
bio_3,30.663330828857422,0.5545296669006348
bio_3,30.70405341186523,0.559844970703125
bio_3,30.744775994873045,0.565159797668457
bio_3,30.78549857788086,0.5704746246337891
bio_3,30.82622116088867,0.5757899284362793
bio_3,30.86694374389648,0.5811047554016113
bio_3,30.907666326904295,0.5864195823669434
bio_3,30.948388909912108,0.5917348861694336
bio_3,30.98911149291992,0.5970497131347656
bio_3,31.02983407592773,0.6023645401000977
bio_3,31.070556658935544,0.6076793670654297
bio_3,31.111279241943357,0.6129946708679199
bio_3,31.15200182495117,0.618309497833252
bio_3,31.192724407958984,0.623624324798584
bio_3,31.233446990966797,0.628939151763916
bio_3,31.274169573974607,0.6342544555664062
bio_3,31.31489215698242,0.6395692825317383
bio_3,31.355614739990234,0.6448845863342285
bio_3,31.396337322998043,0.6501994132995605
bio_3,31.437059906005857,0.6555142402648926
bio_3,31.47778248901367,0.6608295440673828
bio_3,31.518505072021483,0.6661443710327148
bio_3,31.559227655029296,0.6714591979980469
bio_3,31.59995023803711,0.6767745018005371
bio_3,31.64067282104492,0.6820893287658691
bio_3,31.681395404052733,0.6874041557312012
bio_3,31.722117987060546,0.6927194595336914
bio_3,31.76284057006836,0.6980342864990234
bio_3,31.80356315307617,0.7033491134643555
bio_3,31.844285736083982,0.7086644172668457
bio_3,31.885008319091796,0.7139792442321777
bio_3,31.92573090209961,0.7192940711975098
bio_3,31.966453485107422,0.724609375
bio_3,32.007176068115236,0.729924201965332
bio_3,32.04789865112305,0.7352390289306641
bio_3,32.088621234130855,0.7405543327331543
bio_3,32.12934381713867,0.7458691596984863
bio_3,32.17006640014648,0.7511839866638184
bio_3,32.210788983154295,0.7564988136291504
bio_3,32.25151156616211,0.7618141174316406
bio_3,32.29223414916992,0.7671289443969727
bio_3,32.332956732177735,0.7724442481994629
bio_3,32.37367931518555,0.7777590751647949
bio_3,32.41440189819336,0.783073902130127
bio_3,32.45512448120117,0.788388729095459
bio_3,32.49584706420898,0.793703556060791
bio_3,32.536569647216794,0.7990193367004395
bio_3,32.57729223022461,0.8043341636657715
bio_3,32.61801481323242,0.8096489906311035
bio_3,32.658737396240234,0.8149638175964355
bio_3,32.69945997924805,0.8202786445617676
bio_3,32.74018256225585,0.8255934715270996
bio_3,32.780905145263674,0.8309087753295898
bio_3,32.82162772827148,0.8362236022949219
bio_3,32.86235031127929,0.8415389060974121
bio_3,32.90307289428711,0.8468537330627441
bio_3,32.94379547729492,0.8521685600280762
bio_3,32.98451806030273,0.8574838638305664
bio_3,33.025240643310546,0.8627986907958984
bio_3,33.06596322631836,0.8681135177612305
bio_3,33.106685809326166,0.8734283447265625
bio_3,33.147408392333986,0.8787436485290527
bio_3,33.18813097534179,0.8840584754943848
bio_3,33.228853558349606,0.889373779296875
bio_3,33.26957614135742,0.894688606262207
bio_3,33.31029872436523,0.9000034332275391
bio_3,33.351021307373045,0.9053182601928711
bio_3,33.39174389038086,0.9106330871582031
bio_3,33.43246647338867,0.9159483909606934
bio_3,33.47318905639648,0.9212636947631836
bio_3,33.5139116394043,0.9265785217285156
bio_3,33.554634222412105,0.9318933486938477
bio_3,33.59535680541992,0.9372081756591797
bio_3,33.63607938842773,0.9425230026245117
bio_3,33.676801971435545,0.947838306427002
bio_3,33.71752455444336,0.9531536102294922
bio_3,33.75824713745117,0.9584684371948242
bio_3,33.798969720458985,0.9637832641601562
bio_3,33.8396923034668,0.9690980911254883
bio_3,33.88041488647461,0.9744129180908203
bio_3,33.92113746948242,0.9797282218933105
bio_3,33.96186005249024,0.9850430488586426
bio_3,34.002582635498044,0.9903583526611328
bio_3,34.04330521850586,0.9956731796264648
bio_3,34.08402780151367,1.0009880065917969
bio_3,34.124750384521484,1.006303310394287
bio_3,34.1654729675293,1.0116181373596191
bio_3,34.2061955505371,1.0169329643249512
bio_3,34.24691813354492,1.0222477912902832
bio_3,34.28764071655273,1.0275630950927734
bio_3,34.32836329956054,1.0328779220581055
bio_3,34.369085882568356,1.0381932258605957
bio_3,34.40980846557617,1.0435080528259277
bio_3,34.45053104858398,1.0488228797912598
bio_3,34.491253631591796,1.0541377067565918
bio_3,34.53197621459961,1.0594525337219238
bio_3,34.57269879760742,1.0647683143615723
bio_3,34.613421380615236,1.0700831413269043
bio_3,34.65414396362304,1.0753979682922363
bio_3,34.694866546630855,1.0807127952575684
