X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
39.0,39.0,train,3.0602657401622385E-6,0.17905855364184725,0.01292062673498949
40.0,40.0,train,6.500743376535203E-4,92.00214782127043,0.7354903174513285
41.0,41.0,train,3.372821476029841E-4,48.18806428538842,0.5906111980527662
43.0,43.0,train,5.403012719827127E-4,79.71612641048588,0.697980523244512
44.0,44.0,train,2.0990683169214773E-5,5.0272172275471245,0.08238696613785206
45.0,45.0,train,3.4333657139225574E-6,0.22804063266553937,0.014473078626088121
47.0,47.0,train,5.052802547676969E-4,74.70813221034595,0.6836692773445497
50.0,50.0,train,6.162741769403259E-5,12.632727377872945,0.20861067237321068
51.0,51.0,train,5.078402952508225E-4,75.27497046811743,0.6847612209430728
54.0,54.0,train,1.8298544697940202E-4,30.163217145546106,0.43904948131066335
55.0,55.0,train,7.88733878865645E-6,1.2978200312790036,0.03263569873884057
56.0,56.0,train,4.444442887024904E-4,64.9600263991983,0.6552952193313529
57.0,57.0,train,1.3126555208082725E-5,2.8321947055255126,0.0531617103637716
58.0,58.0,train,1.5715233549166965E-6,0.0405366464210024,0.0066770354018961895
60.0,60.0,train,2.0638731232630458E-5,4.952048566995387,0.08111763418321881
61.0,61.0,train,1.6019840074088435E-5,3.716935026298445,0.06412790298199761
62.0,62.0,train,1.3987204383505852E-5,3.0902205033318797,0.05645052208189955
64.0,64.0,train,2.0720882510934235E-5,4.9697342490506236,0.08141423088614183
65.0,65.0,train,1.554537576796705E-5,3.5755592240833907,0.06234702343990298
67.0,67.0,train,5.683557115964574E-4,83.12058338691236,0.7085434139399002
68.0,68.0,train,2.8953063638553143E-4,42.309368067364765,0.5532557063955347
69.0,69.0,train,4.618722674481537E-4,67.38606081962736,0.6639308747957654
72.0,72.0,train,3.7335916438884377E-4,53.52608243003211,0.6149371877906589
73.0,73.0,train,6.792492452626189E-5,13.741172350198632,0.22512879635276614
74.0,74.0,train,6.700682994387689E-4,93.76776114815492,0.7413414460133531
75.0,75.0,train,5.114064161988014E-4,75.63401149155737,0.6862697872806481
76.0,76.0,train,1.79117333143026E-4,29.602429291929795,0.43379451133728636
77.0,77.0,train,1.0019740594554094E-4,18.685660786452658,0.300002720708595
79.0,79.0,train,4.4259156381169394E-4,64.76975431231739,0.6543510152100864
82.0,82.0,train,3.674480031991073E-4,52.56872716866481,0.6111513910467758
84.0,84.0,train,2.159292234303186E-4,34.11198136771061,0.480141322157305
85.0,85.0,train,3.7876145197900167E-4,54.15715023717061,0.618333175061151
86.0,86.0,train,5.286376865486834E-5,11.302361055834806,0.18441620203195377
87.0,87.0,train,2.6606425506349034E-4,39.79861723874646,0.5322826875958364
88.0,88.0,train,3.077651241775943E-4,44.24520732010525,0.5682978308103767
89.0,89.0,train,1.3188020948544656E-4,23.16031940451839,0.36065250844328317
90.0,90.0,train,1.4415384907802054E-4,25.145739640069216,0.3814151207718623
91.0,91.0,train,6.094960638417305E-4,88.09227628287307,0.7227623297648326
92.0,92.0,train,1.2055702500401094E-5,2.5202963948264525,0.04903749526139744
93.0,93.0,train,3.725998249963916E-4,53.389819104367305,0.6144550014031979
94.0,94.0,train,3.9024781018756036E-4,55.961480440276915,0.6253583189628781
95.0,95.0,train,3.268495460449471E-4,46.92627358271859,0.5829931424092823
97.0,97.0,train,4.0424083461509697E-4,58.27267000824406,0.6335747912163839
98.0,98.0,train,6.178372819394621E-4,88.77730686203947,0.7254777164462579
99.0,99.0,train,4.0776356859164E-5,9.124304801734235,0.14851135060423543
100.0,100.0,train,3.246804848269779E-4,46.589935721884814,0.581373518920178
101.0,101.0,train,6.341367649528863E-4,90.00086330020623,0.7306331820272661
102.0,102.0,train,2.834641435365072E-4,41.49959750327304,0.5480161809414987
103.0,103.0,train,4.103544325339711E-4,59.14997826684572,0.6370525410613423
104.0,104.0,train,2.7526867694423695E-4,40.765997089645516,0.5407395902942299
108.0,108.0,train,6.78039730609786E-5,13.716801620311147,0.22481804239046413
109.0,109.0,train,5.68364002254259E-5,11.937258908354329,0.19556454817217972
110.0,110.0,train,1.2067183740958326E-5,2.523610414245318,0.04908190392309743
111.0,111.0,train,2.8446102469921485E-4,41.67532331276831,0.5488855923565302
112.0,112.0,train,2.8100810204988424E-4,41.275930413356306,0.5458598228928195
113.0,113.0,train,5.530731075186608E-4,81.35588628767613,0.702882695614095
114.0,114.0,train,4.0382731221708334E-4,58.20095268821727,0.6333371489662302
116.0,116.0,train,6.188195310548966E-4,88.88280223872165,0.7257939796006745
117.0,117.0,train,6.485017378347229E-4,91.57124788346148,0.73501885497686
119.0,119.0,train,3.132746424636306E-5,7.2519301399487865,0.11816405920481636
120.0,120.0,train,3.026636540361585E-4,43.69491715486916,0.5641925144614053
122.0,122.0,train,3.949408721241428E-4,56.845246408040495,0.6281547683233722
124.0,124.0,train,3.06188896912127E-4,44.09973389160307,0.5670376712441799
125.0,125.0,train,6.472889157852949E-4,91.43135816148599,0.7346541037216957
126.0,126.0,train,4.700765802844607E-4,69.24681234148552,0.6678481124058478
127.0,127.0,train,6.805546067701214E-4,94.41916365109363,0.7443079100214839
128.0,128.0,train,2.8534458415844393E-4,41.83803639993384,0.5496533811134419
129.0,129.0,train,4.846206617810732E-5,10.577264112424274,0.17169726752462777
131.0,131.0,train,4.2871164421279413E-4,62.17154218138816,0.6471094128524396
132.0,132.0,train,4.947369529910883E-5,10.736333993564894,0.1746554032220557
133.0,133.0,train,3.244573227350393E-4,46.54344559334499,0.5812061712164168
135.0,135.0,train,7.424134976460215E-4,97.11412222873383,0.7605102840674849
136.0,136.0,train,1.6849139090879933E-4,28.283834062640132,0.41883867888292237
138.0,138.0,train,4.919425554971525E-4,72.74983829916526,0.6778556774467943
139.0,139.0,train,2.3067683791719632E-5,5.463377460560512,0.08980693505207926
140.0,140.0,train,2.9714157880749326E-4,42.98431342537669,0.5596598069445979
141.0,141.0,train,5.297358962491336E-4,78.03175912919083,0.693801299685944
142.0,142.0,train,3.2096945235400673E-4,46.046462886125994,0.5785731450152738
144.0,144.0,train,4.634841568063855E-4,67.79436030461763,0.6647077651019305
145.0,145.0,train,8.244974113331136E-4,98.75319964583092,0.7790858013645267
146.0,146.0,train,5.658154694271683E-4,82.80608720349225,0.7076174954857323
148.0,148.0,train,7.107311753141308E-5,14.172201605765526,0.23313054079241438
149.0,149.0,train,1.176726334023661E-4,20.9436369601394,0.33480750093982176
150.0,150.0,train,1.7249216619624256E-4,28.74745126927911,0.42456152568732347
151.0,151.0,train,4.0545466600743835E-4,58.442723976624514,0.6342705776751655
152.0,152.0,train,3.508655661087523E-4,50.25913921648243,0.6001225941924342
154.0,154.0,train,4.3259721931660275E-4,62.87627680371368,0.6491670468385163
155.0,155.0,train,1.133444287240219E-5,2.3131927562458157,0.04623937245904995
157.0,157.0,train,1.8349815340883109E-4,30.235642555077554,0.43973869882689437
158.0,158.0,train,7.416129604461642E-5,14.648304138156222,0.24082079167023543
159.0,159.0,train,3.797587406417389E-4,54.2971173984083,0.6189535518993321
160.0,160.0,train,7.29958059486617E-5,14.44072297367647,0.2379366517171287
161.0,161.0,train,3.115462324370929E-4,44.76303318328435,0.5712910481906525
162.0,162.0,train,4.6552990358059485E-4,68.17781505698366,0.6656886067793716
163.0,163.0,train,2.0887960466952507E-4,33.20274102846438,0.47186246621709826
164.0,164.0,train,3.506772762782955E-4,50.20811792376136,0.5999937713588787
165.0,165.0,train,2.4246239863748458E-4,37.520351682731786,0.5091038530056392
166.0,166.0,train,9.012667942776784E-6,1.6270055141133704,0.03711917144163093
167.0,167.0,train,4.8051582783687635E-4,71.17333952208405,0.6727023515664896
168.0,168.0,train,2.4550389688890716E-4,37.75932483197274,0.5122189707276205
169.0,169.0,train,5.047623140758473E-4,74.60789053639725,0.6834474374741479
171.0,171.0,train,3.9652623377777087E-4,57.18220746465453,0.6290900263430563
172.0,172.0,train,6.502317862818626E-4,92.05664828198522,0.7355374278778897
173.0,173.0,train,8.37741961761176E-6,1.4378640086062402,0.03459337290395018
174.0,174.0,train,9.766827823715147E-5,18.208838506491503,0.2946615428695707
175.0,175.0,train,1.2160797525707283E-4,21.51035814790085,0.34217319602431673
176.0,176.0,train,5.297394857479815E-4,78.03227275566222,0.6938027391831483
177.0,177.0,train,4.2487160739553416E-4,61.426291913309576,0.6450520423564189
178.0,178.0,train,5.482376600483086E-4,80.83075309760461,0.7010455567194974
179.0,179.0,train,4.1092399330697394E-4,59.25125917382718,0.6373731798918778
180.0,180.0,train,1.533439679489034E-5,3.51269396491762,0.06155294491738872
181.0,181.0,train,4.096316644585555E-4,59.02145360418437,0.6366448357003227
182.0,182.0,train,1.4668207651899123E-4,25.473686104609477,0.3855255919162247
183.0,183.0,train,2.767514913639528E-4,40.92305024284655,0.5420734617710824
184.0,184.0,train,8.762155142153369E-5,16.591845199472182,0.2726140386192361
186.0,186.0,train,1.5422144190117937E-4,26.465059835033625,0.39746528135978715
187.0,187.0,train,5.30562465022449E-4,78.14799579977624,0.6941324217685383
188.0,188.0,train,3.7423920460014884E-4,53.626191292871624,0.6154945133998414
190.0,190.0,train,6.083068807975616E-4,88.01324215314642,0.7223708237699008
191.0,191.0,train,9.482071419826303E-5,17.80526308258606,0.28854947553109733
193.0,193.0,train,1.836283230331664E-4,30.254029534891192,0.4399134128694909
194.0,194.0,train,4.912240298423977E-5,10.681096332240442,0.17363057620897915
195.0,195.0,train,5.36900077881399E-4,79.04625627815605,0.696647658493308
196.0,196.0,train,1.782515565650725E-4,29.463548791728723,0.4326048100798976
197.0,197.0,train,1.831251718595152E-4,30.182954818185003,0.43923747775846517
198.0,198.0,train,5.018627056563174E-4,74.23842452601859,0.6821997327858442
199.0,199.0,train,1.2980338545395787E-4,22.862799072547027,0.35700060240023884
202.0,202.0,train,2.3229449980226432E-4,36.43486412713641,0.4983946950533775
203.0,203.0,train,4.901480050642408E-4,72.34262674281695,0.6770571235703898
204.0,204.0,train,4.605409187774921E-4,67.03266099879023,0.6632864780401705
206.0,206.0,train,4.4006079572472964E-4,64.28445044825031,0.6530528699329459
207.0,207.0,train,3.380832078177033E-4,48.26655570610426,0.5911846548094876
208.0,208.0,train,6.50869120622174E-4,92.25195014252603,0.7357279542626398
210.0,210.0,train,2.6759585318364437E-4,39.95203853138463,0.5337114348170365
211.0,211.0,train,6.39994758482212E-5,13.054379335714588,0.21491450736888995
213.0,213.0,train,5.389447549365E-4,79.40570470683866,0.6974503360372692
214.0,214.0,train,7.74701039114756E-5,15.136058937525425,0.24889111836703973
215.0,215.0,train,3.496161802897418E-4,49.96713629378887,0.5992662433502803
217.0,217.0,train,2.7320517055818395E-4,40.569561208832106,0.5388703711637538
218.0,218.0,train,2.146551223039731E-4,33.96560329373884,0.4786643272302187
219.0,219.0,train,4.72830277240674E-4,69.80071037013506,0.6691425055654315
220.0,220.0,train,4.244347809841471E-4,61.260340275962186,0.6448164838804349
221.0,221.0,train,1.0905699052168478E-4,19.75469294265284,0.3180914560929011
222.0,222.0,train,5.087704712433279E-4,75.35231463827336,0.6851561075454895
223.0,223.0,train,1.4973736048219725E-4,25.914796950467263,0.3904206515738662
224.0,224.0,train,3.4089778085136745E-4,48.68174970959642,0.5931868529527735
225.0,225.0,train,5.346382626156235E-4,78.54344799871892,0.6957547629942722
226.0,226.0,train,7.376225966112193E-4,96.96588431300728,0.7593291480112897
227.0,227.0,train,1.5453543194005254E-4,26.51612985980917,0.39795247441179726
228.0,228.0,train,2.2428064060461784E-4,35.278802194927025,0.48961922273060715
229.0,229.0,train,3.93880610544647E-5,8.845973796899559,0.14418408456536777
230.0,230.0,train,1.3319174286911242E-4,23.454263487214497,0.3629374272358156
231.0,231.0,train,6.39806690741772E-4,90.87055779337574,0.7323814581811408
232.0,232.0,train,5.545917094943019E-4,81.53536946368108,0.7034550102612667
233.0,233.0,train,7.615110851927992E-4,97.79432186619411,0.765105548420137
234.0,234.0,train,1.8743409900064944E-4,30.75483784292138,0.44497380573715667
235.0,235.0,train,3.6978967216614065E-4,53.00514105896926,0.6126599795184863
237.0,237.0,train,4.679322507937784E-4,68.70935973538666,0.6668331208545245
238.0,238.0,train,5.634354436727699E-4,82.66065863340741,0.7067446218276217
240.0,240.0,train,4.475783013163427E-4,65.32681116312675,0.6568807167381008
241.0,241.0,train,4.3890285615692234E-4,64.04985427314045,0.6524556534503166
242.0,242.0,train,1.2179824163472025E-4,21.53856511145282,0.3425251817911216
243.0,243.0,train,2.8402926120582584E-4,41.5882514019249,0.5485094487833608
246.0,246.0,train,5.674783257252567E-4,82.9794457447818,0.7082242704153007
247.0,247.0,train,9.509748253367701E-5,17.84780811118562,0.28914818006708437
248.0,248.0,train,2.6846189043500015E-4,40.044740524742124,0.5345154587275881
249.0,249.0,train,4.445797359280476E-4,64.9739342371145,0.6553640449886685
250.0,250.0,train,4.8415749898264934E-4,71.55736649852814,0.6743625131794408
252.0,252.0,train,8.146551726440586E-5,15.670134613509449,0.25841032278937437
253.0,253.0,train,1.0197352749757965E-4,18.890430713139565,0.3037055554483644
254.0,254.0,train,1.4718448615345342E-5,3.314882403594956,0.05922693699884053
255.0,255.0,train,1.6560421955100655E-4,28.034208610847877,0.41463754531430447
256.0,256.0,train,3.4643674910357636E-4,49.591598148530274,0.5970703718417084
257.0,257.0,train,5.646120155977355E-4,82.72772902784222,0.7071767796143386
258.0,258.0,train,4.315236180496191E-5,9.532245309820755,0.1558166054629398
260.0,260.0,train,6.119829349077367E-4,88.25754091530371,0.7235775055212542
263.0,263.0,train,3.449577901422429E-4,49.335452209226794,0.5960407084045318
264.0,264.0,train,3.6030246625350906E-4,51.562072849685826,0.6064744628500228
266.0,266.0,train,2.404565734051236E-4,37.25056707298772,0.5070276124447034
267.0,267.0,train,6.858260252635188E-4,94.7295607448266,0.7457735855086806
268.0,268.0,train,2.5569979673118284E-4,38.74195649654002,0.5223792584861894
269.0,269.0,train,3.8888460046526105E-4,55.7318904332315,0.6245381242280398
270.0,270.0,train,7.579685112607465E-5,14.90009143497835,0.24483154252902162
271.0,271.0,train,9.152361894382032E-5,17.233801684080785,0.2813388535644799
272.0,272.0,train,4.690365777483256E-4,69.00530002296028,0.6673566136989196
273.0,273.0,train,2.443079507680271E-4,37.6659030866854,0.5109988050514553
274.0,274.0,train,2.2229279650147048E-4,34.921021839897186,0.4873947244956878
278.0,278.0,train,2.272403678363108E-4,35.80358217687328,0.49289576367388804
279.0,279.0,train,9.184132182991274E-4,99.63696917756184,0.7970924501664662
280.0,280.0,train,3.946527707382452E-4,56.75542370265655,0.6279843009792627
285.0,285.0,train,1.5295259053136245E-4,26.253713035195418,0.39548844920685733
287.0,287.0,train,1.1314834359927906E-4,20.361176186026427,0.3261330037829151
288.0,288.0,train,5.06390356697083E-4,75.02915181746461,0.6841437007830052
289.0,289.0,train,1.4749458910924326E-4,25.59357180179149,0.38683502587925417
291.0,291.0,train,1.9857922668594977E-4,32.110237378926485,0.4592806164087582
292.0,292.0,train,1.501427593579699E-4,25.968431177832436,0.3910643116562053
293.0,293.0,train,4.3033515166812875E-4,62.46764023973541,0.6479720811395261
294.0,294.0,train,4.2385677134269053E-4,61.102351753335455,0.6445043114208484
295.0,295.0,train,5.6293369875681344E-5,11.840485474400259,0.1940586656317444
296.0,296.0,train,1.575219935635431E-4,26.95942174918465,0.4025473957167853
301.0,301.0,train,4.346009624399915E-4,63.27851393106899,0.6502187937816761
302.0,302.0,train,5.75743621959172E-5,12.045228593315462,0.19760200016454466
303.0,303.0,train,3.352221371035685E-4,47.96616323381763,0.58912907875443
304.0,304.0,train,2.1890002039555618E-4,34.48609294951502,0.4835529092924172
306.0,306.0,train,2.605333285285905E-4,39.2600931052466,0.5270494624185723
307.0,307.0,train,6.621494766956069E-4,93.34770959140774,0.7390552769204501
309.0,309.0,train,1.8855683507968998E-4,30.91775736245366,0.4464492437575771
310.0,310.0,train,1.986144304300456E-4,32.11382543424644,0.45932463840539955
311.0,311.0,train,4.611435461026135E-4,67.19704136627334,0.6635784663922778
312.0,312.0,train,1.1047584581607008E-4,19.951540501607635,0.32090186258222747
313.0,313.0,train,2.5181284424083026E-4,38.347339153292054,0.5185562050544709
315.0,315.0,train,3.557157842274018E-4,51.1176968185312,0.6034126206343966
316.0,316.0,train,6.799744971067045E-4,94.30875016835637,0.7441455823061185
317.0,317.0,train,5.706247900279667E-4,83.45305637131156,0.7093655483740482
319.0,319.0,train,4.934626531735961E-4,73.07017670680591,0.6785290200819217
320.0,320.0,train,2.3880295028326975E-4,37.023996052135324,0.5053026841441828
321.0,321.0,train,3.816361111906922E-4,54.882681870484426,0.6201159405257952
322.0,322.0,train,2.2003237161176894E-4,34.62294855029344,0.4848415154621047
323.0,323.0,train,1.6741977545222587E-4,28.188516060345542,0.4172864235112754
324.0,324.0,train,3.102803054814562E-4,44.62162922845438,0.5702935423595419
325.0,325.0,train,4.026889984676051E-4,58.0000869058079,0.6326813900745705
326.0,326.0,train,2.451211488871782E-4,37.72942633930448,0.5118291346239934
327.0,327.0,train,5.600002336946347E-4,82.37015372511614,0.7054755300787866
328.0,328.0,train,5.595964055907584E-4,82.28891669704004,0.7053256193672609
330.0,330.0,train,5.576005264350451E-4,82.04285150105308,0.7045824543280472
335.0,335.0,train,3.508937616913523E-4,50.266779433002824,0.6001418777085105
336.0,336.0,train,4.7280676302405685E-4,69.78525654622469,0.6691314952621151
340.0,340.0,train,4.156736540100095E-4,59.74126858260553,0.6400251403388092
341.0,341.0,train,6.327562407145798E-4,89.88585758938989,0.7302040450583696
342.0,342.0,train,1.8778489793998187E-4,30.805742054263114,0.44543565054126744
343.0,343.0,train,7.908175550048007E-4,98.51374892853481,0.771824141262064
344.0,344.0,train,1.938952354702266E-4,31.51770453219798,0.45335869253808164
345.0,345.0,train,3.0953800238122644E-4,44.538718447682086,0.569706471759065
346.0,346.0,train,5.471743279966947E-4,80.68539375938143,0.700638511920721
349.0,349.0,train,4.892997407846669E-4,72.15564407776695,0.676678276322133
351.0,351.0,train,9.217020727275832E-5,17.374033682552486,0.2827644159194748
352.0,352.0,train,3.0115495384166104E-5,7.005254270481853,0.11411429896191143
353.0,353.0,train,4.4149440843538156E-4,64.57485263321131,0.653789429422584
354.0,354.0,train,1.988915769107729E-4,32.14207290990911,0.45967095764723526
355.0,355.0,train,1.7095812372585841E-4,28.546082685412966,0.4223805518810235
356.0,356.0,train,2.253913129984459E-4,35.49176632183535,0.49085373443656816
357.0,357.0,train,3.4571681704339207E-4,49.504035766228746,0.5965698056893702
360.0,360.0,train,5.359888455012226E-4,78.83615341354782,0.6962885629581983
361.0,361.0,train,4.6295637090110463E-4,67.66201485567954,0.6644537813140018
363.0,363.0,train,6.496297413500708E-4,91.84825188946583,0.7353571985053214
364.0,364.0,train,3.9727668171724625E-4,57.29728002764532,0.629531102109699
365.0,365.0,train,1.1875005693969371E-4,21.119998735737106,0.3368404392527149
367.0,367.0,train,4.7860311657150616E-4,70.92233099231501,0.6718235880329924
370.0,370.0,train,5.745062967359391E-4,83.9034102717828,0.7107611978364361
371.0,371.0,train,5.456619529817505E-4,80.44077293213931,0.700057659823418
372.0,372.0,train,4.373803788386742E-4,63.81761395121034,0.6516672878169868
373.0,373.0,train,4.45875363703379E-4,65.13162025791802,0.656021014338984
374.0,374.0,train,5.28233117344185E-4,77.71951065744858,0.6931974487231697
377.0,377.0,train,5.7251855444603735E-5,12.008366497734276,0.19671285672732247
378.0,378.0,train,4.197353767747342E-4,60.55329482634207,0.6422624154007782
381.0,381.0,train,1.5542330914527147E-4,26.640659066128684,0.3993258678717345
384.0,384.0,train,6.251272972708189E-4,89.38971648598228,0.7278077073810492
385.0,385.0,train,4.475292414581834E-4,65.32249094969298,0.6568560097290266
388.0,388.0,train,5.903317276125083E-4,85.82199340300262,0.7163153816625997
389.0,389.0,train,1.2243414078989707E-5,2.574478677088346,0.04976303088583052
390.0,390.0,train,5.170785619209401E-4,76.24417936463017,0.6886397377593398
392.0,392.0,train,2.9823517526295036E-4,43.21233816526412,0.5605649401329629
393.0,393.0,train,8.075091000850532E-5,15.58398201248842,0.25672550596498356
394.0,394.0,train,4.2747229717236894E-4,61.89472988563196,0.6464480212997709
396.0,396.0,train,4.411000745298907E-4,64.50480208069345,0.6535871411006516
397.0,397.0,train,2.7755873262262675E-4,41.00855155690086,0.5427963667236222
398.0,398.0,train,3.5681771150520295E-4,51.253364273509966,0.6041525530182681
399.0,399.0,train,5.833537513114715E-4,84.79422938747915,0.7138928674892239
401.0,401.0,train,3.9564497321378106E-4,57.04807638849455,0.6285707227300851
402.0,402.0,train,3.796823200877983E-4,54.27952731413888,0.6189060848236377
403.0,403.0,train,1.8385877362501224E-4,30.285935383166194,0.44022245723848746
404.0,404.0,train,5.600215738350724E-4,82.37444666454073,0.7054834478095015
405.0,405.0,train,1.8860418159921167E-4,30.924627785838105,0.4465112915931121
407.0,407.0,train,2.0336678700253372E-4,32.662155521236286,0.4652023390094264
408.0,408.0,train,4.660709527206987E-4,68.26243348513552,0.6659470561953632
409.0,409.0,train,4.31201901355759E-4,62.59733795662016,0.6484309132948677
410.0,410.0,train,2.9955378889422564E-4,43.366801986948325,0.561651376451224
412.0,412.0,train,2.8412889503883013E-4,41.6083441340738,0.5485963034141901
414.0,414.0,train,1.2172729545044694E-4,21.528047349677497,0.342393978022062
415.0,415.0,train,4.083961619722781E-4,58.85674352517484,0.6359457773998441
416.0,416.0,train,5.487667015596824E-4,80.89040525337738,0.7012476623619448
417.0,417.0,train,5.557088546440387E-4,81.77602702813084,0.7038746225377189
418.0,418.0,train,1.3923213731682624E-4,24.489389008702833,0.3732534363132057
419.0,419.0,train,4.922517990319418E-4,72.82293602715188,0.6779928884491865
420.0,420.0,train,7.564578878181492E-4,97.54840655127359,0.7639068920635105
421.0,421.0,train,4.919092798287276E-4,72.7402093217335,0.6778409061022493
422.0,422.0,train,5.55026510991501E-4,81.6181632211996,0.7036184678634246
423.0,423.0,train,4.963146771849146E-4,73.52378973491051,0.679784787685119
424.0,424.0,train,2.9758694625919598E-5,6.923340192333607,0.11291496238769667
425.0,425.0,train,1.4571453165825783E-4,25.344639976128946,0.3839589963489487
426.0,426.0,train,3.652830631407937E-4,52.332556157718265,0.6097461657218858
428.0,428.0,train,5.991013372463572E-4,86.80534219062672,0.719302326667202
429.0,429.0,train,4.6158134516206096E-4,67.31254499157123,0.6637902738495773
430.0,430.0,train,4.2420712210708574E-4,61.19811382320069,0.6446935949423679
431.0,431.0,train,6.630499770030884E-4,93.39687552483936,0.7393172863856863
434.0,434.0,train,1.542635752700124E-4,26.472211105737117,0.3975307021137241
435.0,435.0,train,4.8221991282016016E-4,71.3561321944684,0.6734813104642494
436.0,436.0,train,1.8967039498636468E-4,31.063468151951938,0.4479048948623744
437.0,437.0,train,4.1183435734226556E-4,59.38639223689868,0.6378845019044065
438.0,438.0,train,3.8914515626765786E-4,55.77884965761144,0.6246951688660243
439.0,439.0,train,2.1374357467722176E-4,33.85144668884219,0.4776024598149524
443.0,443.0,train,2.0010017704960814E-4,32.265265955566,0.46117603982723115
445.0,445.0,train,5.430713455014728E-4,80.05346556520388,0.6990574402138896
446.0,446.0,train,3.7497173970650757E-4,53.7095207311695,0.615957195799686
448.0,448.0,train,3.0799748147286E-4,44.266652078180655,0.5684829753214873
449.0,449.0,train,6.986749334482831E-5,14.02680766490597,0.230085815757142
450.0,450.0,train,4.324901681668833E-4,62.82294349847208,0.6491106786303221
451.0,451.0,train,3.8926427120725853E-4,55.79857847211413,0.6247669191909527
452.0,452.0,train,2.945151259950518E-4,42.717888933448236,0.5574706729169537
453.0,453.0,train,3.6368405910497034E-4,52.04713710593999,0.6087017413030392
454.0,454.0,train,3.778436244296578E-4,54.03520827640476,0.617760440360686
455.0,455.0,train,4.525707634705162E-4,65.74298479876694,0.6593765000570964
456.0,456.0,train,5.042865941436933E-4,74.51585166463266,0.6832434069203945
458.0,458.0,train,2.726844790395918E-4,40.51999388121051,0.5383962982117635
461.0,461.0,train,2.2791591344888343E-4,35.90625321358101,0.49363773242644415
462.0,462.0,train,2.983783555274767E-4,43.24515522030532,0.5606831702360775
463.0,463.0,train,2.6246299600932025E-4,39.41513559552634,0.5288885154640574
465.0,465.0,train,1.7544737208381947E-4,29.041256542217013,0.42871690216935454
466.0,466.0,train,3.6070878300954636E-4,51.62451480872484,0.6067434218071628
467.0,467.0,train,3.7273815842706423E-4,53.41464498296565,0.6145429341411075
469.0,469.0,train,4.3783655459613945E-4,63.88330440844299,0.651903878702936
470.0,470.0,train,4.238860152257354E-4,61.110345041936114,0.6445201186870159
471.0,471.0,train,5.25811604504378E-4,77.30574446970446,0.6922194025806924
472.0,472.0,train,6.797887294067039E-4,94.27518505937059,0.7440935567527565
473.0,473.0,train,4.7123742998902296E-4,69.5467547983261,0.6683950101604458
474.0,474.0,train,4.901033413067339E-4,72.33456713786752,0.6770371982261412
476.0,476.0,train,9.480796539945209E-5,17.803303328016554,0.2885218730648336
477.0,477.0,train,3.340069461778932E-4,47.792747126036055,0.5882497400911564
479.0,479.0,train,5.26130743491884E-4,77.3750942630992,0.6923486590464292
480.0,480.0,train,4.387946261923374E-4,64.02792710489283,0.6523997279065263
481.0,481.0,train,4.263462045346646E-4,61.690487981162384,0.6458449158743756
482.0,482.0,train,4.732031917653487E-4,70.03040571411609,0.6693170212559064
484.0,484.0,train,5.020272525535353E-4,74.25500575440738,0.6822708006800328
485.0,485.0,train,5.057044252152545E-4,74.80623987190458,0.6838507229011573
