X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
154.0,154.0,train,3.8505468679916134E-4,55.424951063873,0.6223313755411027
155.0,155.0,train,1.2711356977351487E-5,2.752156559897662,0.051591226742622204
157.0,157.0,train,2.0886922360940016E-4,33.254795502174716,0.4719740354477319
158.0,158.0,train,7.540835903841168E-5,14.975054704181561,0.24397444659469997
159.0,159.0,train,3.8562052750794914E-4,55.49969207356191,0.6226764456881515
161.0,161.0,train,2.994673911787998E-4,43.773004790265524,0.5617028132128657
163.0,163.0,train,2.0643698515631403E-4,32.95838970824356,0.46905594622385843
164.0,164.0,train,3.528473288550248E-4,50.748360704956816,0.6015926670878329
165.0,165.0,train,2.3280864472576164E-4,36.27064188539433,0.49907175950418586
167.0,167.0,train,4.6084070777551E-4,67.67247191382357,0.6635428498094784
168.0,168.0,train,2.660601327380615E-4,39.63838693333619,0.5324026573230427
169.0,169.0,train,4.985656246890983E-4,73.85782547487564,0.6808770750147994
170.0,170.0,train,3.587490820269354E-5,8.047229251321864,0.1330920622875955
171.0,171.0,train,4.00767847451501E-4,57.75222966853276,0.6316850485374144
172.0,172.0,train,5.788711071890068E-4,84.29271303234879,0.7124166158453187
175.0,175.0,train,1.2502705147444834E-4,22.053250358617674,0.34855437467065453
176.0,176.0,train,5.083216740167279E-4,74.9852007464033,0.6850730243020321
178.0,178.0,train,4.978691893949077E-4,73.73470208884545,0.6805732675701939
180.0,180.0,train,1.5169768528813329E-5,3.4495305711425592,0.06096085208494915
181.0,181.0,train,4.248760099047682E-4,61.84618527990948,0.6451682884171279
182.0,182.0,train,1.5422270629530133E-4,26.131786788954372,0.39758636911154926
185.0,185.0,train,2.778265436975951E-4,40.863572453447176,0.5431591177868099
188.0,188.0,train,3.7381651427701676E-4,53.93268525255412,0.615344763516451
190.0,190.0,train,5.907863665353464E-4,85.88277579413896,0.7165728227329854
191.0,191.0,train,7.772808199115753E-5,15.300687436364253,0.2496062846638046
192.0,192.0,train,5.424025128443378E-4,79.50058358050323,0.6989028028955752
193.0,193.0,train,1.767308813656521E-4,29.264464679051702,0.4306249858751376
194.0,194.0,train,4.6031909612727324E-5,10.042121946828958,0.16457214189829728
195.0,195.0,train,5.183823311637093E-4,76.25832127385792,0.6892859660832236
197.0,197.0,train,1.8920616209773205E-4,30.77141515893397,0.447421947894439
198.0,198.0,train,4.96599662807284E-4,73.51741427809658,0.6800179683959294
200.0,200.0,train,5.007490569881777E-4,74.11701752535656,0.6818258233785336
201.0,201.0,train,4.4990614411329776E-4,66.10694783450893,0.6581608787318399
202.0,202.0,train,2.3267156973802913E-4,36.255436915387435,0.4989245196902228
204.0,204.0,train,4.283071857545075E-4,62.419904013621874,0.6470074476076977
205.0,205.0,train,5.044788456399944E-5,10.879983774071281,0.1775567801751862
206.0,206.0,train,4.469430751190729E-4,65.65094479317136,0.6566726822805473
207.0,207.0,train,3.1562648704992736E-4,45.74174614790785,0.5745964440965248
208.0,208.0,train,7.008175936458705E-4,95.30813217610823,0.7499447847998892
209.0,209.0,train,3.8148832776307187E-4,55.067502273599324,0.6201418714037567
212.0,212.0,train,3.18454914691588E-4,46.112119206016935,0.5767756846714115
213.0,213.0,train,5.445029673786132E-4,79.9548448050956,0.6997155234736838
215.0,215.0,train,3.8118638271407315E-4,55.042326764719846,0.6199553312379491
216.0,216.0,train,1.922411554870457E-5,4.455117099562207,0.07601505917143286
217.0,217.0,train,2.624160903590193E-4,39.29877884106702,0.5289679137311997
218.0,218.0,train,2.237517416981677E-4,35.35648613222705,0.4891535334024437
219.0,219.0,train,4.931990066132951E-4,73.00076245552617,0.6785209422625725
220.0,220.0,train,4.331730083033822E-4,63.637491102019055,0.6495831469723373
222.0,222.0,train,5.510622043372485E-4,80.83918683648251,0.7022254565744865
223.0,223.0,train,1.4460404796481625E-4,25.005052423698952,0.3822685340478815
224.0,224.0,train,3.29656138044882E-4,47.75794453767147,0.5851910421898912
226.0,226.0,train,7.884328843136579E-4,98.11716075607612,0.7713795745529287
227.0,227.0,train,1.551860490740187E-4,26.353421837371847,0.39907875649966723
228.0,228.0,train,2.1453328779852382E-4,34.01923444292443,0.47864677063082306
229.0,229.0,train,4.267254585248005E-5,9.438178931763625,0.15441641754189486
231.0,231.0,train,6.667681575979501E-4,93.1990055013422,0.7404891715482975
232.0,232.0,train,5.842369510275537E-4,84.79761972951472,0.7143032836773117
233.0,233.0,train,7.203971112457723E-4,96.27881718053065,0.7550764327782138
234.0,234.0,train,1.8919025876924298E-4,30.76858200042399,0.44740116624563253
235.0,235.0,train,3.6583303241939077E-4,52.704907013923474,0.6102224137453146
236.0,236.0,train,4.131063256618526E-5,9.17152635964488,0.1502285153599045
237.0,237.0,train,4.4301750970596497E-4,65.17531701049352,0.6546810029026372
238.0,238.0,train,4.898385494663228E-4,72.55947415795171,0.6770277883299577
239.0,239.0,train,1.289774294893693E-4,22.5855653164754,0.35565058764108703
242.0,242.0,train,1.2705720523700293E-4,22.310073031424437,0.3522206290469589
243.0,243.0,train,2.96268838144112E-4,43.32692840871942,0.5590574051718195
245.0,245.0,train,2.737474759665214E-4,40.39539515162536,0.5394866629193377
246.0,246.0,train,5.508392264649521E-4,80.79828904145644,0.7021408218279469
247.0,247.0,train,9.237166174636731E-5,17.655703105024493,0.2833083981797682
248.0,248.0,train,2.870958217005408E-4,42.01251348499883,0.5512905024791535
249.0,249.0,train,4.674496038173132E-4,68.73639622698563,0.6667143422768868
250.0,250.0,train,4.5225796319754756E-4,66.41164430138933,0.6593329235354706
252.0,252.0,train,8.885472854234201E-5,17.12395176142869,0.27549343134425464
254.0,254.0,train,1.6906903167614316E-5,3.8884225205161655,0.06747065829984455
255.0,255.0,train,1.6842211826906684E-4,28.039626195266482,0.41885965390474383
256.0,256.0,train,3.40286598421642E-4,49.07019462823498,0.5928738084201083
257.0,257.0,train,5.730447659472006E-4,83.78805567996477,0.710339612523882
258.0,258.0,train,4.281787619416847E-5,9.467156754943783,0.15486087420504752
260.0,260.0,train,5.528271981365383E-4,81.19102929615264,0.7028936943108378
261.0,261.0,train,5.862261314338416E-4,85.00235490742688,0.7149964191331125
262.0,262.0,train,1.7709711516367984E-4,29.303267278500723,0.431132626335018
264.0,264.0,train,3.629236304753394E-4,52.36112183124394,0.6083216043040606
267.0,267.0,train,6.665174055744713E-4,93.13535366133621,0.7404168837914017
268.0,268.0,train,2.800921354203116E-4,41.20385249304511,0.5451736795029432
269.0,269.0,train,3.6977082465457873E-4,53.26861560205047,0.6127659130111942
270.0,270.0,train,7.102512672932162E-5,14.341282941615134,0.23309870675673713
271.0,271.0,train,1.1151419962725199E-4,20.17799613393531,0.32305271689097653
272.0,272.0,train,4.4326033640573536E-4,65.2429952585676,0.6548048739871816
273.0,273.0,train,2.420295211012177E-4,37.17286947053954,0.5087815698054748
274.0,274.0,train,2.3955678553426782E-4,36.928157531844334,0.5062148484062322
275.0,275.0,train,3.474591413240494E-4,50.217374821331376,0.5978986926352502
276.0,276.0,train,1.6739009947059965E-4,27.90265358959548,0.4173642650818946
277.0,277.0,train,2.3895796039916252E-4,36.870024879469256,0.5055892230345821
278.0,278.0,train,2.2626935357195215E-4,35.581518290616266,0.4919497718273704
279.0,279.0,train,8.877878864654458E-4,99.53121964441607,0.7916340029249963
280.0,280.0,train,3.901606606482527E-4,56.269860099130725,0.6254225216332462
281.0,281.0,train,3.58270689710019E-5,8.035150975070888,0.1329381775258168
282.0,282.0,train,1.7243104748886133E-4,28.521122598585983,0.42459646197995926
283.0,283.0,train,1.7493341796742223E-4,28.985107430023344,0.42812031012926755
284.0,284.0,train,1.7495665083881878E-4,28.988162902457702,0.4281528245423039
285.0,285.0,train,1.629555010054893E-4,27.38031027386926,0.410849996183533
286.0,286.0,train,1.0387039103042263E-4,19.280605765403553,0.3077230433734198
287.0,287.0,train,1.207675781530357E-4,21.33828520081525,0.3407256935876075
288.0,288.0,train,4.731030054182694E-4,69.87562904431536,0.6693802409851979
290.0,290.0,train,6.238446593316541E-4,89.86891498262271,0.7274992454714099
292.0,292.0,train,1.6996731374377478E-4,28.23833900091359,0.42108433688287017
293.0,293.0,train,4.5078893218623037E-4,66.23183215072955,0.658601766313924
295.0,295.0,train,5.622202888915459E-5,11.815838202430234,0.19393815325681057
296.0,296.0,train,1.5201283771018877E-4,25.819593327026446,0.3941347276693516
297.0,297.0,train,2.4712696569720435E-4,37.90728978487408,0.5139894530312935
299.0,299.0,train,5.284641832508052E-4,77.5181372772682,0.6933962052481341
300.0,300.0,train,2.964701009586127E-4,43.39454738605842,0.5592248035011991
302.0,302.0,train,5.6480459179654296E-5,11.863446184626737,0.19465608232965642
303.0,303.0,train,3.016496840988146E-4,44.03658151138172,0.563489567083389
304.0,304.0,train,2.4033787656980134E-4,37.00398416466257,0.5070285213028548
305.0,305.0,train,1.1995533480957687E-4,21.23259850760797,0.3392114239511241
306.0,306.0,train,2.2918831785810533E-4,35.882249839036994,0.49515370157713123
307.0,307.0,train,6.568161717385858E-4,92.16807230284549,0.7375889192414673
308.0,308.0,train,3.212607452766127E-4,46.54176588198271,0.578915565660175
311.0,311.0,train,4.0547647307613365E-4,58.72539476982036,0.6343984243305526
312.0,312.0,train,1.3282748766556485E-4,23.196418058525936,0.36241939574997645
313.0,313.0,train,2.7337454175526294E-4,40.35025873161953,0.5391479557942178
314.0,314.0,train,1.754491178339569E-4,29.06307270125799,0.4288411635584546
315.0,315.0,train,3.6061021338532507E-4,52.12546720048396,0.6067968885797622
316.0,316.0,train,7.094509965449304E-4,95.70746737744182,0.7522337983581616
318.0,318.0,train,3.360152196672034E-4,48.5445036078319,0.5898212877054327
319.0,319.0,train,4.87564624688232E-4,72.01489482116168,0.67600952084483
320.0,320.0,train,2.5863423751029425E-4,38.890942345808,0.525349506591613
323.0,323.0,train,1.859419967435522E-4,30.307382118746503,0.44312348620310044
324.0,324.0,train,3.0416643599875E-4,44.39153443953685,0.5655321563634415
325.0,325.0,train,3.7771418678159304E-4,54.27400330753497,0.617796983804214
326.0,326.0,train,2.3812872049849574E-4,36.78952405868702,0.5047202484602459
328.0,328.0,train,5.480893182950133E-4,80.43493578569435,0.7010930818347152
330.0,330.0,train,5.298499620413163E-4,77.71761495235823,0.6939526837458974
331.0,331.0,train,3.8449257307753725E-4,55.350702346059514,0.6219879527520121
332.0,332.0,train,6.119713729038241E-4,88.43505319074663,0.7236732007951229
333.0,333.0,train,6.854650389245216E-4,94.5040768588208,0.7457680678434084
334.0,334.0,train,1.7321310081379318E-4,28.758859819405195,0.4257024088554413
336.0,336.0,train,4.7427691918559085E-4,70.035910884668,0.6699284692780726
338.0,338.0,train,4.143522930903221E-4,60.25447860614814,0.63940595334839
339.0,339.0,train,4.3512793045373006E-4,64.01675654421685,0.6506074218113522
340.0,340.0,train,4.312072075516988E-4,63.12503564215192,0.64854709869894
341.0,341.0,train,5.640426163365767E-4,83.04526070581936,0.7070708276864976
342.0,342.0,train,1.663950637968571E-4,27.769098470702467,0.4159151593298529
343.0,343.0,train,8.161943053637454E-4,98.656346612056,0.7774249269617259
345.0,345.0,train,2.9460181416885307E-4,43.04437296977931,0.557665971121115
346.0,346.0,train,5.388214631233696E-4,78.86284399604438,0.6975070107376035
347.0,347.0,train,3.846709695778711E-6,0.30491139538034356,0.016195215051205494
348.0,348.0,train,4.391720938568125E-4,64.48690564510498,0.6527074552371986
349.0,349.0,train,4.858771888638786E-4,71.79780135488053,0.6752497241178395
350.0,350.0,train,7.853282100191339E-4,98.02272524619474,0.7706830191481335
352.0,352.0,train,3.054179084620415E-5,6.972956012761111,0.11559382659020757
353.0,353.0,train,4.551916458626753E-4,66.78288259835655,0.6607837262314735
354.0,354.0,train,1.9935296858517636E-4,31.950751828942327,0.460370088304836
355.0,355.0,train,1.6665438816456884E-4,27.803905360219634,0.4162935166633762
356.0,356.0,train,2.3510360775409424E-4,36.50974659720966,0.5015241167606339
358.0,358.0,train,2.725132481380196E-4,40.25251644689157,0.5383638024864721
359.0,359.0,train,3.665916068893981E-4,52.816547004628056,0.6107149873600253
360.0,360.0,train,4.90487094771847E-4,72.6255378997468,0.6773170360148852
362.0,362.0,train,1.718028128929898E-4,28.446734419886646,0.42370494905643263
364.0,364.0,train,3.815722091983463E-4,55.07449612173685,0.6201936604440799
365.0,365.0,train,1.3347141153753327E-4,23.301869926686784,0.36353762470798523
366.0,366.0,train,6.104635675065285E-4,88.32610419267557,0.7231796240032698
367.0,367.0,train,4.4888611345129546E-4,65.95029836224822,0.6576500284198297
368.0,368.0,train,8.710192187476793E-4,99.3163464477301,0.7884711175056488
369.0,369.0,train,6.789117926459112E-4,94.07245817717161,0.7439424386609761
371.0,371.0,train,5.383265410885351E-4,78.78818121258,0.6973130855919598
372.0,372.0,train,4.5942211167525104E-4,67.4623203735293,0.6628542060021319
374.0,374.0,train,5.620829051236998E-4,82.54286221779573,0.7063494313628014
377.0,377.0,train,5.5824782710292345E-5,11.744272100355262,0.19283208899912097
378.0,378.0,train,4.02455024590324E-4,58.13074346127224,0.6326619131280453
379.0,379.0,train,2.2482918972606628E-4,35.447090854002845,0.4903539824625356
380.0,380.0,train,2.331227286228211E-5,5.350232566923367,0.09071384451542773
381.0,381.0,train,1.7989255233018896E-4,29.603867716570402,0.4349777884842468
382.0,382.0,train,2.1182300323136118E-4,33.60812273807509,0.47547500179452146
383.0,383.0,train,4.885314923800904E-4,72.32563394747638,0.6764432694702244
384.0,384.0,train,6.081071009146679E-4,88.12643875826542,0.7224046987237858
385.0,385.0,train,4.599754392975395E-4,67.5412705190593,0.6631231486292241
388.0,388.0,train,6.172967104674322E-4,89.03287386317021,0.7254024404981776
389.0,389.0,train,1.3306544461175158E-5,2.911449281262237,0.05387674894574898
390.0,390.0,train,5.470681916766511E-4,80.31047455009113,0.7007021441411228
392.0,392.0,train,3.1374383904919737E-4,45.49415099300101,0.5731334223822099
393.0,393.0,train,7.926606792082773E-5,15.551267498224181,0.2532941874042292
394.0,394.0,train,3.8586079525254017E-4,55.53142866222991,0.6228227790066033
395.0,395.0,train,2.072192676161669E-4,33.04534659713381,0.4699980055093715
398.0,398.0,train,3.4746533172941513E-4,50.21827079458145,0.5979029758890566
399.0,399.0,train,5.642096135628043E-4,83.06290470784732,0.7071321377796383
400.0,400.0,train,4.145417439261449E-4,60.29352045669945,0.639511342293955
401.0,401.0,train,3.788456478650937E-4,54.53844623000308,0.6185029976812626
402.0,402.0,train,3.778311373466378E-4,54.300811629095854,0.6178700801816236
403.0,403.0,train,1.6627550178525583E-4,27.753042523856628,0.4157405516792025
404.0,404.0,train,5.506204930881049E-4,80.75816975643714,0.7020577513876489
405.0,405.0,train,1.861590285612939E-4,30.33432343319416,0.44341136191372166
407.0,407.0,train,2.0265694194539251E-4,32.46912638174348,0.46445625312996813
408.0,408.0,train,4.700423166762205E-4,69.26465569567264,0.6679422706010676
409.0,409.0,train,4.3274498252356526E-4,63.52633741549946,0.6493580824083135
410.0,410.0,train,2.971558892510367E-4,43.540682081604366,0.5597942478720446
411.0,411.0,train,3.269249664990203E-4,47.35374713819333,0.5831701446282308
412.0,412.0,train,2.833070769716623E-4,41.53237080896064,0.5480020966903456
413.0,413.0,train,4.017283519360523E-4,57.963374246373505,0.6322418103952941
415.0,415.0,train,4.314744858722778E-4,63.18492526563781,0.6486883237783169
416.0,416.0,train,5.303048210556852E-4,77.78309020663501,0.6941348985614619
418.0,418.0,train,1.660035016596853E-4,27.715899668862402,0.4153429351524275
419.0,419.0,train,4.965799570736947E-4,73.51039720795269,0.6800093337628816
421.0,421.0,train,4.89491437392318E-4,72.51841908559827,0.6768727650865912
422.0,422.0,train,5.45815560787173E-4,80.1513803619245,0.7002211762875348
424.0,424.0,train,3.2559766980891725E-5,7.402736487302158,0.12229735684868345
425.0,425.0,train,1.43653365723931E-4,24.806969475489925,0.3807121526211539
426.0,426.0,train,4.007722678015659E-4,57.75295231180576,0.6316876146795813
427.0,427.0,train,7.190749692956323E-4,96.15725889747588,0.7547365494425241
428.0,428.0,train,6.201656918104328E-4,89.51864305819245,0.7263251133039541
431.0,431.0,train,6.634665088301375E-4,92.79271120811191,0.7395341227391049
432.0,432.0,train,5.066111595705367E-4,74.74887473607882,0.6843453497665425
433.0,433.0,train,8.253540490451442E-4,98.82664129411582,0.7793500217182793
434.0,434.0,train,1.5576214656062525E-4,26.496485111650767,0.39996770487412575
436.0,436.0,train,2.0286340132472235E-4,32.51059757877018,0.464709536952943
437.0,437.0,train,4.0431596213582076E-4,58.53802670535147,0.6337333916290823
438.0,438.0,train,3.724556786743362E-4,53.776888883087544,0.6144811661920203
440.0,440.0,train,3.9225671589594437E-4,56.63144915426483,0.6266768685421504
443.0,443.0,train,2.2006110088568703E-4,34.855037428092174,0.48499835990221896
444.0,444.0,train,2.265357246326954E-4,35.60934069744411,0.4922438327223118
445.0,445.0,train,4.846663083571828E-4,71.39430153332941,0.6747023047240247
446.0,446.0,train,4.006950699162773E-4,57.74033192390106,0.6316427939136517
448.0,448.0,train,2.853164424565391E-4,41.79861806660402,0.5497520861952563
449.0,449.0,train,7.979114846255888E-5,15.623844969206932,0.2545449799288291
450.0,450.0,train,4.162505073122716E-4,60.66754920850457,0.6404591280520326
451.0,451.0,train,3.960947029589199E-4,57.16468813910135,0.628952001993061
453.0,453.0,train,3.67694301378916E-4,52.97080904538222,0.6114287961269328
454.0,454.0,train,3.9390739057455076E-4,56.87300909759767,0.6276587880176865
456.0,456.0,train,5.036390096055512E-4,74.35405437784756,0.6830729293658112
457.0,457.0,train,4.933155105910322E-4,73.02193689857083,0.6785724609630881
458.0,458.0,train,2.770309862690672E-4,40.73733920373803,0.5424474687994766
460.0,460.0,train,3.768946326815538E-4,54.206585409951,0.617283960873584
462.0,462.0,train,2.8604638020706817E-4,41.8863623409502,0.5503844503341275
464.0,464.0,train,3.573391560771724E-4,51.73638503883906,0.6046206451966081
466.0,466.0,train,3.9134052911247503E-4,56.5044757323738,0.6261296278929563
467.0,467.0,train,3.6821527762697715E-4,53.04461435121649,0.6117651306534481
469.0,469.0,train,4.8243901243303787E-4,71.00384690166314,0.6736905460374218
470.0,470.0,train,3.897429416526533E-4,56.17176604144533,0.6251715371774157
471.0,471.0,train,5.397677468696243E-4,79.01453648034483,0.6978771018985857
472.0,472.0,train,7.087915815683559E-4,95.66481964784528,0.752060443879796
473.0,473.0,train,4.854471358009016E-4,71.61987586228219,0.6750555152213077
476.0,476.0,train,8.970165519535647E-5,17.25108873112051,0.27739092318403064
478.0,478.0,train,2.2801594011167775E-4,35.763914002188365,0.4938717379357248
479.0,479.0,train,5.361737371789127E-4,78.54741535580983,0.6964666519651257
481.0,481.0,train,4.400822531040139E-4,64.6532972548346,0.653176602957925
483.0,483.0,train,1.8771491814622066E-4,30.5338589038233,0.44546644468189156
484.0,484.0,train,5.210796685501805E-4,76.4223554050122,0.6903963943989422
