x,y,species_4 logistic values
247.0,247.0,0.059335575
248.0,248.0,0.20265679
249.0,249.0,0.030350529
250.0,250.0,0.049019657
251.0,251.0,0.17236018
252.0,252.0,0.0014351074
253.0,253.0,0.027266914
254.0,254.0,0.6033226
255.0,255.0,0.017796986
256.0,256.0,0.5268571
257.0,257.0,0.031121712
258.0,258.0,0.07735534
259.0,259.0,0.09689946
260.0,260.0,0.067327216
261.0,261.0,0.06687436
262.0,262.0,0.008422331
263.0,263.0,0.05347151
264.0,264.0,0.044796363
265.0,265.0,0.118458875
266.0,266.0,0.28556076
267.0,267.0,0.10014364
268.0,268.0,0.14883345
269.0,269.0,0.009465178
270.0,270.0,0.029166209
271.0,271.0,0.013931249
272.0,272.0,0.04019781
273.0,273.0,0.0581372
274.0,274.0,0.17315707
275.0,275.0,0.02330501
276.0,276.0,0.12729675
277.0,277.0,0.004767061
278.0,278.0,0.023424067
279.0,279.0,0.04495542
280.0,280.0,0.001292168
281.0,281.0,0.031509124
282.0,282.0,0.10540458
283.0,283.0,0.12884317
284.0,284.0,0.05587187
285.0,285.0,0.047337078
286.0,286.0,0.5489267
287.0,287.0,0.024581688
288.0,288.0,0.04425683
289.0,289.0,0.50239193
290.0,290.0,0.08897988
291.0,291.0,0.055400845
292.0,292.0,0.050377008
293.0,293.0,0.037574075
294.0,294.0,0.066052675
295.0,295.0,0.14199486
296.0,296.0,0.033504892
297.0,297.0,0.009811212
298.0,298.0,0.05681452
299.0,299.0,0.08054665
300.0,300.0,0.006762263
301.0,301.0,0.17181087
302.0,302.0,0.030740961
303.0,303.0,0.03854419
304.0,304.0,0.16180661
305.0,305.0,0.12355567
306.0,306.0,0.04359925
307.0,307.0,0.02426658
308.0,308.0,0.061376914
309.0,309.0,0.0396278
310.0,310.0,0.039108124
311.0,311.0,0.32366362
312.0,312.0,0.09397352
313.0,313.0,0.020981815
314.0,314.0,0.015593404
315.0,315.0,0.02910677
316.0,316.0,0.030348185
317.0,317.0,0.0831891
318.0,318.0,0.10838653
319.0,319.0,0.011523346
320.0,320.0,0.3661173
321.0,321.0,0.21691597
322.0,322.0,0.016035015
323.0,323.0,0.02668677
324.0,324.0,0.101390846
325.0,325.0,0.14809573
326.0,326.0,0.5987672
327.0,327.0,0.0024395103
328.0,328.0,0.27465618
329.0,329.0,0.07864736
330.0,330.0,0.039343983
331.0,331.0,0.0040780567
332.0,332.0,0.20943104
333.0,333.0,0.017156387
334.0,334.0,0.015320387
335.0,335.0,0.033347562
336.0,336.0,0.0412961
337.0,337.0,0.054418862
338.0,338.0,0.10524078
339.0,339.0,0.095295094
340.0,340.0,0.026814006
341.0,341.0,0.65745187
342.0,342.0,0.030190691
343.0,343.0,0.0075124875
344.0,344.0,0.25209463
345.0,345.0,0.027164837
346.0,346.0,0.066088766
347.0,347.0,0.019231059
348.0,348.0,0.036140345
349.0,349.0,0.3084417
350.0,350.0,0.5992316
351.0,351.0,0.0123928115
352.0,352.0,0.015917277
353.0,353.0,0.004057524
354.0,354.0,0.066767864
355.0,355.0,0.036089957
356.0,356.0,0.029799301
357.0,357.0,0.057882387
358.0,358.0,0.04071499
359.0,359.0,0.108415045
360.0,360.0,0.014943281
361.0,361.0,0.07806272
362.0,362.0,0.04337208
363.0,363.0,0.048408534
364.0,364.0,0.06746579
365.0,365.0,0.04199078
366.0,366.0,0.19620958
367.0,367.0,0.4395147
368.0,368.0,0.07130464
369.0,369.0,0.07083663
370.0,370.0,0.33498704
371.0,371.0,0.33467233
372.0,372.0,0.059630513
373.0,373.0,0.08983959
374.0,374.0,0.010383142
375.0,375.0,0.018448176
376.0,376.0,0.5735806
377.0,377.0,0.046277247
378.0,378.0,0.015572137
379.0,379.0,0.014443043
380.0,380.0,0.06670336
381.0,381.0,0.20504668
382.0,382.0,0.20907603
383.0,383.0,0.08295114
384.0,384.0,0.015392891
385.0,385.0,0.059371687
386.0,386.0,0.33531225
387.0,387.0,0.07643475
388.0,388.0,0.020762663
389.0,389.0,0.0058064433
390.0,390.0,0.021693118
391.0,391.0,0.026672926
392.0,392.0,0.35022253
393.0,393.0,0.23564164
394.0,394.0,0.041162025
395.0,395.0,0.035126086
396.0,396.0,0.01587343
397.0,397.0,0.016412413
398.0,398.0,0.15940063
399.0,399.0,0.11541946
400.0,400.0,0.014677041
401.0,401.0,0.03177679
402.0,402.0,0.54472655
403.0,403.0,0.1336509
404.0,404.0,0.09812528
405.0,405.0,0.016904037
406.0,406.0,0.10842236
407.0,407.0,0.12292007
408.0,408.0,0.04698124
409.0,409.0,0.0142470775
410.0,410.0,0.06109744
411.0,411.0,0.042772997
412.0,412.0,0.017213883
413.0,413.0,0.22100897
414.0,414.0,0.011601633
415.0,415.0,0.1192322
416.0,416.0,0.005591464
417.0,417.0,0.07815869
418.0,418.0,0.011522779
419.0,419.0,0.024760664
420.0,420.0,0.028295305
421.0,421.0,0.01668515
422.0,422.0,0.37083444
423.0,423.0,0.05359016
424.0,424.0,0.033989146
425.0,425.0,0.43878865
426.0,426.0,0.027080614
427.0,427.0,0.054996002
428.0,428.0,0.078764535
429.0,429.0,0.0479603
430.0,430.0,0.058179338
431.0,431.0,0.008596644
432.0,432.0,0.2647513
433.0,433.0,0.04747017
434.0,434.0,0.03958039
435.0,435.0,0.036319863
436.0,436.0,0.23415145
437.0,437.0,0.3901172
438.0,438.0,0.16025528
439.0,439.0,0.017990118
440.0,440.0,0.04243693
441.0,441.0,0.0026262382
442.0,442.0,0.037076697
443.0,443.0,0.4594438
444.0,444.0,0.054377593
445.0,445.0,0.024082983
446.0,446.0,0.025765965
447.0,447.0,0.043834552
448.0,448.0,0.049863134
449.0,449.0,0.024567734
450.0,450.0,0.3589333
451.0,451.0,0.05813954
452.0,452.0,0.013895624
453.0,453.0,0.0363802
454.0,454.0,0.105559774
455.0,455.0,0.07699915
456.0,456.0,0.036914688
457.0,457.0,0.33705628
458.0,458.0,0.041138474
459.0,459.0,0.036017153
460.0,460.0,0.025398582
461.0,461.0,0.06655354
462.0,462.0,0.30061862
463.0,463.0,0.20653318
464.0,464.0,0.11131856
465.0,465.0,0.08158737
466.0,466.0,0.059534527
467.0,467.0,0.123180486
468.0,468.0,0.032486327
469.0,469.0,0.047382195
470.0,470.0,0.10174151
471.0,471.0,0.013581465
472.0,472.0,0.27746308
473.0,473.0,0.16569652
474.0,474.0,0.052481078
475.0,475.0,0.041482527
476.0,476.0,0.034496143
477.0,477.0,0.026425699
478.0,478.0,0.05980298
479.0,479.0,0.04767534
480.0,480.0,0.124005064
481.0,481.0,0.011396443
482.0,482.0,0.044568703
483.0,483.0,0.305633
484.0,484.0,0.02044719
485.0,485.0,0.05495685
486.0,486.0,0.0071924413
487.0,487.0,0.03648494
488.0,488.0,0.0054734354
489.0,489.0,0.007674761
490.0,490.0,0.045698594
491.0,491.0,0.07543196
492.0,492.0,0.023352021
493.0,493.0,0.04050844
494.0,494.0,0.10534407
495.0,495.0,0.042217523
496.0,496.0,0.035279747
497.0,497.0,0.016065113
498.0,498.0,0.08318212
499.0,499.0,0.0053991075
500.0,500.0,0.021474633
501.0,501.0,0.3543758
502.0,502.0,0.0132747
503.0,503.0,0.01976458
504.0,504.0,0.069011405
505.0,505.0,0.33355704
506.0,506.0,0.008429046
507.0,507.0,0.59764177
508.0,508.0,0.036555275
509.0,509.0,0.034192722
510.0,510.0,0.1480101
511.0,511.0,0.04974479
512.0,512.0,0.04931564
513.0,513.0,0.078313835
514.0,514.0,0.045991845
515.0,515.0,0.041527722
516.0,516.0,0.03640781
517.0,517.0,0.03862595
518.0,518.0,0.1536822
519.0,519.0,0.30095655
520.0,520.0,0.505638
521.0,521.0,0.06682254
522.0,522.0,0.05744989
523.0,523.0,0.01499495
524.0,524.0,0.1938365
525.0,525.0,0.0138038015
526.0,526.0,0.032175433
527.0,527.0,0.0714391
528.0,528.0,0.6061602
529.0,529.0,0.0062066265
530.0,530.0,0.024362829
531.0,531.0,0.023121137
532.0,532.0,0.5477098
533.0,533.0,0.0055578845
534.0,534.0,0.046923835
535.0,535.0,0.043767743
536.0,536.0,0.009534743
537.0,537.0,0.07116203
538.0,538.0,0.037621003
539.0,539.0,0.099732205
540.0,540.0,0.088296846
541.0,541.0,0.03540839
542.0,542.0,0.022709424
543.0,543.0,0.3961225
544.0,544.0,0.06516038
545.0,545.0,0.14408429
546.0,546.0,0.3483589
547.0,547.0,0.15911625
548.0,548.0,0.020298693
549.0,549.0,0.14172125
550.0,550.0,0.5562413
551.0,551.0,0.07513695
552.0,552.0,0.09414133
553.0,553.0,0.031911
554.0,554.0,0.19085416
555.0,555.0,0.11242179
556.0,556.0,0.1947769
557.0,557.0,0.047401562
558.0,558.0,0.26477474
559.0,559.0,0.041783184
560.0,560.0,0.14681593
561.0,561.0,0.07650291
562.0,562.0,0.15195437
563.0,563.0,0.033784613
564.0,564.0,0.07780335
565.0,565.0,0.05501155
566.0,566.0,0.24626125
567.0,567.0,0.05608905
568.0,568.0,0.14430262
569.0,569.0,0.007941106
570.0,570.0,0.043578267
571.0,571.0,0.06358147
572.0,572.0,0.5219174
573.0,573.0,0.026897678
574.0,574.0,0.3284468
575.0,575.0,0.026075587
576.0,576.0,0.07074482
577.0,577.0,0.070144646
578.0,578.0,0.05145183
579.0,579.0,0.09030558
580.0,580.0,0.004074252
581.0,581.0,0.03718557
582.0,582.0,0.29225808
583.0,583.0,0.3974112
584.0,584.0,0.073632665
585.0,585.0,0.024372898
586.0,586.0,0.0969824
587.0,587.0,0.01445583
588.0,588.0,0.03494389
589.0,589.0,0.00865168
590.0,590.0,0.0089618685
591.0,591.0,0.049776692
592.0,592.0,0.29458395
593.0,593.0,0.022245478
594.0,594.0,0.61567974
595.0,595.0,0.008517142
596.0,596.0,0.022027025
597.0,597.0,0.045592397
598.0,598.0,0.062134426
599.0,599.0,0.06038443
600.0,600.0,0.021704411
601.0,601.0,0.47955155
602.0,602.0,0.07878422
603.0,603.0,0.04693071
604.0,604.0,0.28502387
605.0,605.0,0.47062972
606.0,606.0,0.012990684
607.0,607.0,0.37501895
608.0,608.0,0.07068509
609.0,609.0,0.024269192
610.0,610.0,0.042875197
611.0,611.0,0.44741884
612.0,612.0,0.02893749
613.0,613.0,0.124569386
614.0,614.0,0.15767673
615.0,615.0,0.0927532
616.0,616.0,0.2004374
617.0,617.0,0.12395389
618.0,618.0,0.027177846
619.0,619.0,0.01588455
620.0,620.0,0.05335394
621.0,621.0,0.007817967
622.0,622.0,0.07314107
623.0,623.0,0.12074864
624.0,624.0,0.02986183
625.0,625.0,0.38858157
626.0,626.0,0.019869288
627.0,627.0,0.010578888
628.0,628.0,0.006717926
629.0,629.0,0.07373796
630.0,630.0,0.017467344
631.0,631.0,0.13688678
632.0,632.0,0.06871588
633.0,633.0,0.07869263
634.0,634.0,0.0313229
635.0,635.0,0.43726462
636.0,636.0,0.019279815
637.0,637.0,0.02412934
638.0,638.0,0.08043778
639.0,639.0,0.30294755
640.0,640.0,0.010011858
641.0,641.0,0.023515334
642.0,642.0,0.4691929
643.0,643.0,0.38867056
644.0,644.0,0.098198146
645.0,645.0,0.015736252
646.0,646.0,0.070035726
647.0,647.0,0.65716887
648.0,648.0,0.0651646
649.0,649.0,0.04450726
650.0,650.0,0.63820004
651.0,651.0,0.10108226
652.0,652.0,0.067642145
653.0,653.0,0.028188145
654.0,654.0,0.63780934
655.0,655.0,0.19640563
656.0,656.0,0.13246608
657.0,657.0,0.1806441
658.0,658.0,0.04368914
659.0,659.0,0.118993804
660.0,660.0,0.011081582
661.0,661.0,0.030649511
662.0,662.0,0.52881974
663.0,663.0,0.037728492
664.0,664.0,0.02135759
665.0,665.0,0.39295682
666.0,666.0,0.09777579
667.0,667.0,0.016695524
668.0,668.0,0.6276001
669.0,669.0,0.34783643
670.0,670.0,0.31897497
671.0,671.0,0.019673392
672.0,672.0,0.4972196
673.0,673.0,0.070093766
674.0,674.0,0.03646174
675.0,675.0,0.0046452964
676.0,676.0,0.04588989
677.0,677.0,0.084698595
678.0,678.0,0.012637175
679.0,679.0,0.01780271
680.0,680.0,0.046198178
681.0,681.0,0.09435029
682.0,682.0,0.029498365
683.0,683.0,0.62585706
684.0,684.0,0.09268915
685.0,685.0,0.014886613
686.0,686.0,0.03896226
687.0,687.0,0.61012894
688.0,688.0,0.08437836
689.0,689.0,0.18352112
690.0,690.0,0.21607563
691.0,691.0,0.005771523
692.0,692.0,0.14864147
693.0,693.0,0.027605725
694.0,694.0,0.14500706
695.0,695.0,0.63347554
696.0,696.0,0.27291837
697.0,697.0,0.015378636
698.0,698.0,0.095110066
699.0,699.0,0.04930643
700.0,700.0,0.4286901
701.0,701.0,0.06300996
702.0,702.0,0.025698533
703.0,703.0,0.17482795
704.0,704.0,0.1347949
705.0,705.0,0.2547568
706.0,706.0,0.008205209
707.0,707.0,0.057762623
708.0,708.0,0.04091164
709.0,709.0,0.21968065
710.0,710.0,0.088839486
711.0,711.0,0.08090234
712.0,712.0,0.0056951134
713.0,713.0,0.022696618
714.0,714.0,0.0583688
715.0,715.0,0.020029774
716.0,716.0,0.011910278
717.0,717.0,0.50920767
718.0,718.0,0.06085095
719.0,719.0,0.12951402
720.0,720.0,0.029075095
721.0,721.0,0.010193703
722.0,722.0,0.04610137
723.0,723.0,0.019806582
724.0,724.0,0.101891965
725.0,725.0,0.038177427
726.0,726.0,0.09034012
727.0,727.0,0.5355268
728.0,728.0,0.26083264
729.0,729.0,0.012450622
730.0,730.0,0.05196719
731.0,731.0,0.37549442
732.0,732.0,0.12437789
733.0,733.0,0.041102648
734.0,734.0,0.055290233
735.0,735.0,0.07419906
736.0,736.0,0.04072589
737.0,737.0,0.39460558
738.0,738.0,0.00903294
739.0,739.0,0.076351106
740.0,740.0,0.50934225
741.0,741.0,0.15586159
742.0,742.0,0.15430051
743.0,743.0,0.008011319
744.0,744.0,0.024083149
745.0,745.0,0.10908592
746.0,746.0,0.019668216
747.0,747.0,0.030644635
748.0,748.0,0.39852053
749.0,749.0,0.009052078
750.0,750.0,0.021110794
751.0,751.0,0.09158863
752.0,752.0,0.020297844
753.0,753.0,0.28449038
754.0,754.0,0.026817936
755.0,755.0,0.394631
756.0,756.0,0.012284398
757.0,757.0,0.15873055
758.0,758.0,0.07249495
759.0,759.0,0.56617665
760.0,760.0,0.058047492
761.0,761.0,0.06529495
762.0,762.0,0.5194336
763.0,763.0,0.21200493
764.0,764.0,0.0036885624
765.0,765.0,0.099621266
766.0,766.0,0.33570698
767.0,767.0,0.01693469
768.0,768.0,0.058720127
769.0,769.0,0.14428201
770.0,770.0,0.025856063
771.0,771.0,0.016806701
772.0,772.0,0.12688148
773.0,773.0,0.07183847
774.0,774.0,0.031529997
775.0,775.0,0.023712283
776.0,776.0,0.15462671
777.0,777.0,0.017485572
778.0,778.0,0.023813216
779.0,779.0,0.016719246
780.0,780.0,0.039802253
781.0,781.0,0.06785357
782.0,782.0,0.18126172
783.0,783.0,0.040604852
784.0,784.0,0.024352342
785.0,785.0,0.02005803
786.0,786.0,0.07508543
787.0,787.0,0.046394862
788.0,788.0,0.025256943
789.0,789.0,0.08515496
790.0,790.0,0.044446815
791.0,791.0,0.061129548
792.0,792.0,0.12972839
793.0,793.0,0.22198665
794.0,794.0,0.5142126
795.0,795.0,0.012979227
796.0,796.0,0.006491023
797.0,797.0,0.046690214
798.0,798.0,0.012090225
799.0,799.0,0.016485492
800.0,800.0,0.072006255
801.0,801.0,0.016852906
802.0,802.0,0.010163635
803.0,803.0,0.0324372
804.0,804.0,0.054815535
805.0,805.0,0.062928125
806.0,806.0,0.05430786
807.0,807.0,0.36409396
808.0,808.0,0.6667679
809.0,809.0,0.036671165
810.0,810.0,0.121293016
811.0,811.0,0.5582889
812.0,812.0,0.47622946
813.0,813.0,0.17488022
814.0,814.0,0.04196211
815.0,815.0,0.00949811
816.0,816.0,0.49758083
817.0,817.0,0.06694157
818.0,818.0,0.016501417
819.0,819.0,0.1632295
820.0,820.0,0.021922978
821.0,821.0,0.035171513
822.0,822.0,0.110080965
823.0,823.0,0.15978254
824.0,824.0,0.0139959855
825.0,825.0,0.0366163
826.0,826.0,0.05087231
827.0,827.0,0.09603545
828.0,828.0,0.034365647
829.0,829.0,0.023756232
830.0,830.0,0.3683542
831.0,831.0,0.16888455
832.0,832.0,0.033170182
833.0,833.0,0.07546759
834.0,834.0,0.09032516
835.0,835.0,0.0792447
836.0,836.0,0.028665215
837.0,837.0,0.17963181
838.0,838.0,0.15486419
839.0,839.0,0.028077729
840.0,840.0,0.0029430466
841.0,841.0,0.1214084
842.0,842.0,0.32631534
843.0,843.0,0.009538364
844.0,844.0,0.14616852
845.0,845.0,0.031200236
846.0,846.0,0.01763596
847.0,847.0,0.015814664
848.0,848.0,0.18954957
849.0,849.0,0.06478309
850.0,850.0,0.0625199
851.0,851.0,0.2931486
852.0,852.0,0.056089476
853.0,853.0,0.19010991
854.0,854.0,0.017246071
855.0,855.0,0.02186977
856.0,856.0,0.15799813
857.0,857.0,0.017134883
858.0,858.0,0.080634825
859.0,859.0,0.029268
860.0,860.0,0.045341156
861.0,861.0,0.55317163
862.0,862.0,0.33226004
863.0,863.0,0.10352701
864.0,864.0,0.095680214
865.0,865.0,0.1263326
866.0,866.0,0.01698546
867.0,867.0,0.019733284
868.0,868.0,0.027958611
869.0,869.0,0.045200802
870.0,870.0,0.054174937
871.0,871.0,0.064672194
872.0,872.0,0.015487192
873.0,873.0,0.21866183
874.0,874.0,0.018607445
875.0,875.0,0.06306651
876.0,876.0,0.012812591
877.0,877.0,0.0061884103
878.0,878.0,0.019258736
879.0,879.0,0.035497013
880.0,880.0,0.044050224
881.0,881.0,0.18753423
882.0,882.0,0.035449795
883.0,883.0,0.019370504
884.0,884.0,0.02429423
885.0,885.0,0.49039072
886.0,886.0,0.0148660885
887.0,887.0,0.055240687
888.0,888.0,0.046957318
889.0,889.0,0.08164609
890.0,890.0,0.010261751
891.0,891.0,0.03133042
892.0,892.0,0.012378201
893.0,893.0,0.15648904
894.0,894.0,0.0034047847
895.0,895.0,0.015812203
896.0,896.0,0.01781181
897.0,897.0,0.08415
898.0,898.0,0.018995944
899.0,899.0,0.19942793
900.0,900.0,0.025435964
901.0,901.0,0.2851635
902.0,902.0,0.011854475
903.0,903.0,0.49734253
904.0,904.0,0.03944969
905.0,905.0,0.0323692
906.0,906.0,0.018623196
907.0,907.0,0.023725288
908.0,908.0,0.04518167
909.0,909.0,0.061139144
910.0,910.0,0.030189779
911.0,911.0,0.032610696
912.0,912.0,0.32394114
913.0,913.0,0.033633515
914.0,914.0,0.11133854
915.0,915.0,0.19250244
916.0,916.0,0.08279055
917.0,917.0,0.008589177
918.0,918.0,0.039442975
919.0,919.0,0.7020538
920.0,920.0,0.09821021
921.0,921.0,0.32857686
922.0,922.0,0.024146402
923.0,923.0,0.079698145
924.0,924.0,0.049971573
925.0,925.0,6.921328E-4
926.0,926.0,0.2890449
927.0,927.0,0.20555574
928.0,928.0,0.0069503696
929.0,929.0,0.34675482
930.0,930.0,0.09841532
931.0,931.0,0.016546672
932.0,932.0,0.04697343
933.0,933.0,0.26930958
934.0,934.0,0.044054527
935.0,935.0,0.030441456
936.0,936.0,0.24596238
937.0,937.0,0.040104937
938.0,938.0,0.14879154
939.0,939.0,0.024957186
940.0,940.0,0.3807842
941.0,941.0,0.49653804
942.0,942.0,0.19684218
943.0,943.0,0.038691796
944.0,944.0,0.013432097
945.0,945.0,0.016542245
946.0,946.0,0.0105768
947.0,947.0,0.011944998
948.0,948.0,0.024035545
949.0,949.0,0.116156965
950.0,950.0,0.3421374
951.0,951.0,0.034972016
952.0,952.0,0.023016699
953.0,953.0,0.0042996844
954.0,954.0,0.52117646
955.0,955.0,0.13406165
956.0,956.0,0.22844745
957.0,957.0,0.0131980805
958.0,958.0,0.04655126
959.0,959.0,0.23190938
960.0,960.0,0.04682853
961.0,961.0,0.055963945
962.0,962.0,0.056097817
963.0,963.0,0.17168364
964.0,964.0,0.61368626
965.0,965.0,0.3602943
966.0,966.0,0.06096971
967.0,967.0,0.039730977
968.0,968.0,0.15593791
969.0,969.0,0.033951897
970.0,970.0,0.22946267
971.0,971.0,0.46716338
972.0,972.0,0.006086848
973.0,973.0,0.13959049
974.0,974.0,0.03916835
975.0,975.0,0.102188304
976.0,976.0,0.5882001
977.0,977.0,0.049336083
978.0,978.0,0.04416502
979.0,979.0,0.025167938
980.0,980.0,0.051616438
981.0,981.0,0.0053532682
982.0,982.0,0.039797794
983.0,983.0,0.0048439736
984.0,984.0,0.01882142
985.0,985.0,0.034458928
986.0,986.0,0.24466339
987.0,987.0,0.16419494
988.0,988.0,0.21808122
989.0,989.0,0.0053588278
990.0,990.0,0.07388127
991.0,991.0,0.063530765
992.0,992.0,0.04698186
993.0,993.0,0.032038663
994.0,994.0,0.26578286
995.0,995.0,0.44200933
