X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
52.0,52.0,train,1.471126795715632E-6,0.034391020174072674,0.006156341006063444
53.0,53.0,train,2.4083531354919676E-4,36.22998822133426,0.5034967974250343
54.0,54.0,train,1.775273412545832E-4,28.528565113315697,0.42775874906040495
56.0,56.0,train,4.5902165873704044E-4,66.45613611938356,0.6590293033412893
57.0,57.0,train,1.0274770219974798E-5,2.0542074815563494,0.041469842902052606
59.0,59.0,train,1.5374445124743514E-5,3.539788737656638,0.06080111054464206
60.0,60.0,train,1.6356120313525436E-5,3.8236015573889515,0.06443318451499302
61.0,61.0,train,1.1729502738627615E-5,2.4610812065191574,0.04706492843163678
63.0,63.0,train,3.4087083909969536E-5,7.696589322536548,0.1255152715480444
64.0,64.0,train,1.8171148185650497E-5,4.3001113239628,0.07107509783719786
66.0,66.0,train,6.917527232022747E-6,1.0602544896237265,0.028303238025833528
67.0,67.0,train,5.888169802402436E-4,85.02249589215262,0.7125885699701259
68.0,68.0,train,2.769567303113298E-4,40.318101409532424,0.5383583187096547
71.0,71.0,train,2.3490685957577902E-4,35.54852449418522,0.4972658166192433
72.0,72.0,train,3.377011758769373E-4,48.118617005326634,0.587111088762079
73.0,73.0,train,5.710330163989039E-5,11.790425688427177,0.19383768080835098
74.0,74.0,train,6.864155094420506E-4,94.57628222113821,0.7429498239533372
75.0,75.0,train,4.959341915038489E-4,72.56126686736488,0.676190027589116
76.0,76.0,train,1.8244343365450197E-4,29.19302489470375,0.4344578827165611
77.0,77.0,train,9.982944431991698E-5,18.075800889650253,0.29594918580073004
78.0,78.0,train,3.4875052618891264E-4,49.52618470821599,0.5948931393758177
79.0,79.0,train,4.019477247544892E-4,56.84417918188044,0.6285954780406375
80.0,80.0,train,2.1233632753824436E-4,32.92004393924191,0.47204058014419
81.0,81.0,train,4.338722727000127E-4,62.332037000134726,0.6462564640612094
83.0,83.0,train,4.992674723109087E-4,73.02548270631368,0.6776550272139704
84.0,84.0,train,2.0219581521341908E-4,31.621204040026377,0.4598642087252699
85.0,85.0,train,4.0443679724128676E-4,57.33719699155413,0.6300355996213217
87.0,87.0,train,3.096338291724469E-4,44.10841384671822,0.5659299712549429
88.0,88.0,train,3.075594919080218E-4,43.82251205871378,0.5642779974706352
89.0,89.0,train,1.4013451400759502E-4,23.596153907664537,0.3710947566192307
90.0,90.0,train,1.5020410223820963E-4,25.06845373309991,0.3874293234249393
91.0,91.0,train,6.150039631971825E-4,88.64235490115819,0.7214172979929958
92.0,92.0,train,8.793069103048925E-6,1.592947936519593,0.03570308582731735
95.0,95.0,train,3.0456530569596433E-4,43.558156662800585,0.561871171895265
97.0,97.0,train,4.2436943278084454E-4,60.47816753915979,0.6411774887938027
98.0,98.0,train,6.141648934559783E-4,88.47623934346326,0.7211428320206988
99.0,99.0,train,3.451359075040582E-5,7.796955766346609,0.12688647985161342
104.0,104.0,train,2.461850650484467E-4,37.014045911417554,0.5089884350933896
105.0,105.0,train,2.5292859126540385E-4,37.72103894360316,0.5157401136565656
106.0,106.0,train,3.3781908991970726E-4,48.14446886285417,0.5871957135197612
107.0,107.0,train,5.552571546883825E-4,80.97008380775223,0.7004214165632681
108.0,108.0,train,7.087703212516703E-5,13.935439775742928,0.2298462607657866
109.0,109.0,train,5.935701146581178E-5,12.235852942190576,0.19995819158146577
111.0,111.0,train,3.225162827816427E-4,45.811039561664984,0.5759153699688307
112.0,112.0,train,3.1697484032341445E-4,45.0199457599718,0.571676976508119
113.0,113.0,train,5.575106162638262E-4,81.1850114664135,0.701270584134184
114.0,114.0,train,4.229825567236169E-4,60.27127513852776,0.640424024823767
116.0,116.0,train,6.281930267130367E-4,89.97375221703932,0.7256616280952436
118.0,118.0,train,4.976097896790824E-4,72.72609612360371,0.6769281251006943
119.0,119.0,train,2.922598521026892E-5,6.73362622888718,0.10957713799856011
121.0,121.0,train,2.708323339091566E-4,39.584391435455764,0.5327963437372787
124.0,124.0,train,2.699992716243126E-4,39.5152090472793,0.5320294119203923
125.0,125.0,train,6.20331341937786E-4,89.1694602771109,0.7231473964641294
126.0,126.0,train,4.735733778222728E-4,68.66568575120132,0.666007175152994
127.0,127.0,train,7.055838018260347E-4,95.42472011003628,0.7481744547329482
128.0,128.0,train,2.591425201569567E-4,38.39037019664236,0.5217992333765444
129.0,129.0,train,4.416831296596171E-5,9.678507195438685,0.15681517407641501
130.0,130.0,train,7.362545595083455E-4,96.55270142322827,0.7561063906941936
132.0,132.0,train,4.674237249671349E-5,10.152306262135063,0.16445120497336393
133.0,133.0,train,2.9190721383775875E-4,41.968366323776394,0.5513953443586417
135.0,135.0,train,7.499538515021141E-4,97.01409814827473,0.759490045803151
137.0,137.0,train,3.7908466955285307E-4,53.49972248947922,0.6148235196096213
138.0,138.0,train,5.125438917523129E-4,75.01683964610868,0.6833608847004221
140.0,140.0,train,3.2243749321201064E-4,45.79882451735598,0.5758556953860304
141.0,141.0,train,5.195879020151228E-4,75.60384374187593,0.6863069604992103
142.0,142.0,train,3.179785693628172E-4,45.323938225299514,0.5724509540177374
143.0,143.0,train,4.062376205082316E-4,57.635198022977754,0.6310705721408111
145.0,145.0,train,7.857453381698294E-4,97.87801505831828,0.7679027810378648
148.0,148.0,train,6.817306882765686E-5,13.565368192806295,0.22303331219768235
149.0,149.0,train,1.1903779208884539E-4,20.511070401149112,0.33388072834987426
150.0,150.0,train,1.985151916762019E-4,31.18495373307446,0.45530454730067677
152.0,152.0,train,4.0236316213214683E-4,56.9241500680699,0.6288366197678554
153.0,153.0,train,3.31045414701205E-4,47.00980014126079,0.5822774593455764
154.0,154.0,train,4.269837801868041E-4,60.961471445491064,0.6425892624243158
155.0,155.0,train,1.1719957207132336E-5,2.458499275423829,0.04702842801162048
156.0,156.0,train,1.9216961122184759E-4,30.253897476156745,0.4472600210564409
157.0,157.0,train,2.0938040224680263E-4,32.607775511907406,0.46854827399231863
158.0,158.0,train,6.906835376565034E-5,13.695761965225033,0.22530239519219364
159.0,159.0,train,3.8453231192344534E-4,53.99702662112703,0.6181968767049879
161.0,161.0,train,2.823015361138913E-4,41.0022017927957,0.5431051922033078
162.0,162.0,train,4.504305911088821E-4,65.22505184664709,0.6547711056237164
163.0,163.0,train,2.019983612403485E-4,31.59740336908147,0.4596215357826668
165.0,165.0,train,2.261087684101979E-4,34.601209147096185,0.4877250228759641
166.0,166.0,train,8.045043904545796E-6,1.3651472330804801,0.032765345913923126
167.0,167.0,train,4.8625270877649404E-4,70.99539557382906,0.6718584326918619
168.0,168.0,train,2.852458989712927E-4,41.234322250398456,0.5456786979614648
169.0,169.0,train,5.010761868452025E-4,73.26334105283456,0.6784444350818751
170.0,170.0,train,3.2497656161999854E-5,7.350532785456138,0.12036714810940614
173.0,173.0,train,7.3912411933148806E-6,1.1755929427532101,0.030182949730962992
174.0,174.0,train,9.948518610632988E-5,18.034252155565312,0.2952299185844315
176.0,176.0,train,5.474450324827505E-4,80.01249505394291,0.6974398396036906
177.0,177.0,train,4.5617028848185867E-4,66.13705078818828,0.6576277043465655
179.0,179.0,train,3.651144478499755E-4,51.67630356315099,0.6058939473879977
180.0,180.0,train,1.4352116242354764E-5,3.2346825464558493,0.05698852436431707
181.0,181.0,train,4.056047644163562E-4,57.537644635909594,0.630707516472001
182.0,182.0,train,1.6030925572019675E-4,26.3124504631479,0.4029902352907094
183.0,183.0,train,3.144569457174502E-4,44.717644608680175,0.5697230350204493
184.0,184.0,train,9.200761045031614E-5,17.04134762379199,0.27923596340276474
185.0,185.0,train,2.66916998535018E-4,39.18813517528995,0.5291697908799444
187.0,187.0,train,5.650455496035456E-4,82.17563938884459,0.7040753271234137
188.0,188.0,train,3.9201026753445106E-4,55.12813277681052,0.6227323892449199
189.0,189.0,train,1.6415638316262784E-4,26.740558572177388,0.4087086288255726
190.0,190.0,train,6.292166815059141E-4,90.13373704721323,0.7259856451624407
192.0,192.0,train,5.197630901135892E-4,75.62419197704877,0.6863795323785408
193.0,193.0,train,1.7915854596726557E-4,28.74734873176228,0.42999910825919946
194.0,194.0,train,4.474452018574721E-5,9.797053369751158,0.15853661131546137
195.0,195.0,train,5.437880960530153E-4,79.30349170271197,0.6960236433253703
196.0,196.0,train,1.8958524998916775E-4,30.011328494165582,0.44391522540068123
197.0,197.0,train,2.0061351056568932E-4,31.431762430245065,0.4579133930883083
198.0,198.0,train,5.044572627672469E-4,73.76011736948402,0.679909773236002
200.0,200.0,train,5.068270612150412E-4,73.99528326975467,0.680928894334739
202.0,202.0,train,2.429075834603347E-4,36.50227047464381,0.5056385409932879
203.0,203.0,train,4.745785678347787E-4,68.83260983272909,0.6664786553166788
205.0,205.0,train,5.117650765518327E-5,10.806553043970581,0.17728585989373222
206.0,206.0,train,4.2749431491962683E-4,61.088893739477726,0.6428636607282243
207.0,207.0,train,3.3001821075540305E-4,46.80085441850669,0.5815213713124519
209.0,209.0,train,4.3057612719920994E-4,61.508564276659115,0.6445111428370691
212.0,212.0,train,3.238986370416393E-4,46.025351159195644,0.576959628887586
213.0,213.0,train,5.570075832986441E-4,81.14134870308648,0.7010814448237472
216.0,216.0,train,1.8397090238300105E-5,4.362314502333032,0.07189531552548845
217.0,217.0,train,2.606150644781843E-4,38.59048296789421,0.5232129344869868
218.0,218.0,train,2.2570562645633213E-4,34.56083232503298,0.48727916484303313
220.0,220.0,train,4.1446738299625663E-4,59.01687697915474,0.635727626700479
221.0,221.0,train,1.1202140475776893E-4,19.663704314977352,0.32050849091867994
222.0,222.0,train,5.411144665327479E-4,79.03218941240848,0.6949798269952023
223.0,223.0,train,1.4833011982557284E-4,24.856346812945773,0.38445398253510865
225.0,225.0,train,5.238342276602314E-4,76.29860087256993,0.6880565995833309
226.0,226.0,train,7.719529237704593E-4,97.5371077760439,0.7647315460584021
228.0,228.0,train,2.2227188247068156E-4,34.19849936638509,0.4834498963227058
229.0,229.0,train,4.1476822123598244E-5,9.164046213951865,0.14868007252042453
230.0,230.0,train,1.353278327831993E-4,22.86066654744774,0.36298638316320186
231.0,231.0,train,6.480598868208094E-4,91.92434708379271,0.7318162688739733
232.0,232.0,train,5.771325710522828E-4,83.50079842864564,0.7084661303725599
233.0,233.0,train,7.39066614225349E-4,96.69259780637861,0.7568086972422139
234.0,234.0,train,1.863673874238638E-4,29.70046205597573,0.4396935130682925
236.0,236.0,train,3.852084758081971E-5,8.595646094667929,0.1395627528601885
237.0,237.0,train,4.982689974095579E-4,72.7909426491772,0.6772175832648611
238.0,238.0,train,5.550496535597703E-4,80.93210293195683,0.700342981514504
239.0,239.0,train,1.3227259945990816E-4,22.279523069671797,0.35772293924220305
240.0,240.0,train,4.597449876161728E-4,66.55771177075506,0.6593830347532941
242.0,242.0,train,1.3585655192979436E-4,22.965313848447433,0.3638884973100937
243.0,243.0,train,3.149816931804105E-4,44.794677193795785,0.5701317196786956
245.0,245.0,train,3.2249779877834976E-4,45.80817391688122,0.5759013718418651
247.0,247.0,train,9.426251778803258E-5,17.387094157055675,0.28413496353316003
248.0,248.0,train,2.8748074607407644E-4,41.446177044476045,0.5476127837384915
249.0,249.0,train,4.6094040032439843E-4,66.79199926255995,0.6599660245411845
251.0,251.0,train,8.171270224449034E-6,1.405296629990954,0.033262332766404536
252.0,252.0,train,8.186630993768582E-5,15.544052689575407,0.2563477905651346
253.0,253.0,train,1.1410356858095466E-4,19.87079604906058,0.3245324901177483
254.0,254.0,train,1.5864104946416865E-5,3.68442317939329,0.062616308211895
256.0,256.0,train,3.3197440639485816E-4,47.127536135582446,0.5829589079109703
257.0,257.0,train,5.834106208258643E-4,84.32386709092788,0.7106957107579837
258.0,258.0,train,4.212242083684662E-5,9.288029918026968,0.15064568925771907
259.0,259.0,train,1.9759540182454072E-4,31.07918689032311,0.45415303719927475
263.0,263.0,train,3.3479629793318176E-4,47.55923199898611,0.5850152991416093
265.0,265.0,train,2.4803659899877965E-4,37.19759316933799,0.5108608853323168
266.0,266.0,train,2.338000255634395E-4,35.438444791978924,0.4960851356249844
267.0,267.0,train,7.096392546239583E-4,95.52488863625405,0.749252730480393
270.0,270.0,train,7.367517095079337E-5,14.356994617933417,0.23677183146650105
271.0,271.0,train,9.955940783919093E-5,18.043210021842008,0.295385116131341
272.0,272.0,train,4.831405639843879E-4,70.5345794886945,0.6704413072187809
274.0,274.0,train,2.3895876544064763E-4,36.039433606748304,0.5015412630237015
278.0,278.0,train,2.4110230220685314E-4,36.2570996609647,0.5037737778433009
279.0,279.0,train,8.766812415448925E-4,99.11886834301981,0.7868459807966892
280.0,280.0,train,3.8474106568765407E-4,54.01604945843522,0.6183249687126626
281.0,281.0,train,3.1107535888347544E-5,7.104600290544963,0.11581463051389385
283.0,283.0,train,1.814912767548316E-4,29.029539062292354,0.433172658934154
285.0,285.0,train,1.7734671198634336E-4,28.504354675678183,0.42750958236262004
287.0,287.0,train,1.276294657495796E-4,21.758964078231802,0.34955526334426335
288.0,288.0,train,4.7170357762431786E-4,68.43988052768219,0.66512659785762
290.0,290.0,train,5.626849499523198E-4,81.97442075941004,0.7032023185484236
291.0,291.0,train,2.0415849726361613E-4,31.847598158343192,0.4622645669064157
293.0,293.0,train,4.483821109514813E-4,64.85102619198545,0.6537400177195656
294.0,294.0,train,4.50629453449506E-4,65.25981722524146,0.6548708746619626
295.0,295.0,train,5.306579719241337E-5,11.113144896150725,0.18263541650311096
296.0,296.0,train,1.3599801895703307E-4,22.993313860696507,0.36412943885241816
297.0,297.0,train,2.462879779837651E-4,37.024247931790356,0.5090928867909378
298.0,298.0,train,1.875121602236278E-5,4.459807417234135,0.07317795723583971
299.0,299.0,train,5.240282570889676E-4,76.45896459360644,0.6881360805298697
302.0,302.0,train,5.181887327454651E-5,10.917022362903626,0.1791125688038445
304.0,304.0,train,2.3874863650348504E-4,36.01809600370367,0.5013213300431965
305.0,305.0,train,1.264020855851076E-4,21.557695671174063,0.3473613636102549
306.0,306.0,train,2.1371421994110607E-4,33.09780682716366,0.4736528680644246
307.0,307.0,train,6.631938200247869E-4,93.01862346504709,0.7363224830804249
308.0,308.0,train,2.9490643103014116E-4,42.31430295172101,0.5539225261092138
309.0,309.0,train,1.8419939550852127E-4,29.402604899156355,0.4368128628542471
311.0,311.0,train,4.600363442865765E-4,66.64813976819364,0.659525310398576
312.0,312.0,train,1.2348754079222004E-4,21.136291349476465,0.34209193878302646
314.0,314.0,train,1.7182866711471648E-4,27.85151883178034,0.4197918130554288
315.0,315.0,train,3.5306163874860506E-4,50.262202250819946,0.5978504776783284
316.0,316.0,train,7.143532060663049E-4,95.75995381616809,0.7504945424950625
319.0,319.0,train,5.104985668572953E-4,74.59269516529613,0.6824950562534549
322.0,322.0,train,2.0611226934064286E-4,32.064479080520364,0.4646329322444504
323.0,323.0,train,1.944991487197171E-4,30.701919804638514,0.4502407167869753
324.0,324.0,train,3.034789753481131E-4,43.43546155087078,0.5609913570140607
326.0,326.0,train,2.457666372506241E-4,36.941869089169,0.5085632927782894
327.0,327.0,train,5.637203917125702E-4,82.07232229587031,0.7035858840622651
328.0,328.0,train,5.441391588948888E-4,79.38640539877312,0.6961601719960967
329.0,329.0,train,2.2991745904231482E-4,35.08454379331674,0.4918993176026554
330.0,330.0,train,5.765082765445755E-4,83.36167388007196,0.7082425390252101
331.0,331.0,train,3.5519867869793025E-4,50.48147390210259,0.5993004960126639
332.0,332.0,train,6.132935157278212E-4,88.27078729946597,0.7208572248214155
333.0,333.0,train,6.974020217467235E-4,95.05158123065152,0.745970584165304
334.0,334.0,train,1.7178008518880635E-4,27.842651666433582,0.4197229401391703
335.0,335.0,train,3.583142362903198E-4,50.894823309317594,0.6013958187673374
336.0,336.0,train,4.692748530672107E-4,68.05767682483162,0.6639758400951405
337.0,337.0,train,4.0237999282582146E-4,56.927389943826704,0.6288463825888276
338.0,338.0,train,4.1854830658074444E-4,59.76587497865591,0.6379936033655841
339.0,339.0,train,4.6434345508745284E-4,67.02965748315447,0.6616147833279072
340.0,340.0,train,4.4767490392802684E-4,64.66300601797602,0.6533826184212669
342.0,342.0,train,1.648488253494319E-4,26.857088604311993,0.40972626610823115
343.0,343.0,train,8.190372036892971E-4,98.62392919098977,0.7752163160298176
344.0,344.0,train,2.2292959404057443E-4,34.262573917253924,0.48418779043204724
347.0,347.0,train,3.0464464511603605E-6,0.1773959488197397,0.01266521243299289
350.0,350.0,train,7.995168636120517E-4,98.2460670970026,0.7709850484381804
351.0,351.0,train,9.627964015707357E-5,17.625020979856405,0.28846126159771296
352.0,352.0,train,2.5881342820511987E-5,6.0092439808529825,0.09826935905374104
353.0,353.0,train,4.3058128242669377E-4,61.51032503524236,0.6445138859959239
354.0,354.0,train,1.980343161871126E-4,31.129657751991797,0.4547031328154161
355.0,355.0,train,1.4648186159423146E-4,24.651243139505315,0.3814910370361986
358.0,358.0,train,2.7332129875336773E-4,39.81081931591239,0.5350728267596201
359.0,359.0,train,3.849773953733604E-4,54.06051238154134,0.6184698777094262
360.0,360.0,train,4.855508349847818E-4,70.85784907026893,0.6715398975230895
361.0,361.0,train,4.916736550075223E-4,72.04769400634908,0.6742979914079655
363.0,363.0,train,6.764456636390026E-4,94.0851683667857,0.7401457421759731
364.0,364.0,train,4.109747066360459E-4,58.25095508914545,0.6337656304671451
365.0,365.0,train,1.2690746120356915E-4,21.640568238808665,0.3482664949562139
367.0,367.0,train,5.11713398364996E-4,74.82650190536822,0.6830098896874449
368.0,368.0,train,8.830127397896123E-4,99.25572498649868,0.7880504260254146
369.0,369.0,train,6.929424269842252E-4,94.840177344606,0.7447530125303421
370.0,370.0,train,5.611625767157614E-4,81.76688290146255,0.7026365696810819
371.0,371.0,train,5.23677953210941E-4,76.23338266976567,0.6879925548786925
372.0,372.0,train,4.3630541453136583E-4,63.03275555871283,0.6475338667406005
373.0,373.0,train,4.5010156001795747E-4,65.16753019418427,0.6546059043182924
374.0,374.0,train,5.460135772910386E-4,79.8549439076061,0.6968870645175147
375.0,375.0,train,2.6183503175563332E-5,6.0758315128637745,0.0993027095596805
376.0,376.0,train,6.794550008851494E-4,94.28698302041603,0.740998562150029
377.0,377.0,train,5.017288286783972E-5,10.655240581062305,0.17441549994200595
378.0,378.0,train,4.474540420039678E-4,64.56492113627303,0.6532708507935441
379.0,379.0,train,2.1419515801607126E-4,33.18568825657755,0.4742133033946413
380.0,380.0,train,2.0971002587433997E-5,4.992517965816434,0.08113794464935735
381.0,381.0,train,1.721354071823338E-4,27.907504979860807,0.42022629063466554
382.0,382.0,train,2.1380439553115335E-4,33.11428454054114,0.473758040327159
383.0,383.0,train,4.889121908205283E-4,71.3822594483567,0.6730598146504552
384.0,384.0,train,5.946973015841416E-4,86.08370214020518,0.7146194485492501
385.0,385.0,train,4.3367924654257354E-4,62.286344071273014,0.6461547285515745
386.0,386.0,train,2.152161401454168E-4,33.36339557115546,0.4753991028694075
388.0,388.0,train,5.716848435022553E-4,82.68056076110865,0.7065033939986055
389.0,389.0,train,1.258052895709732E-5,2.6899463328289603,0.050307903169282936
390.0,390.0,train,5.403773419246935E-4,78.76182644877638,0.6946907830482149
391.0,391.0,train,6.689741494990437E-4,93.40757383340465,0.738003898452948
392.0,392.0,train,3.165759165029611E-4,44.96482371315456,0.5713685868000088
393.0,393.0,train,8.297873053214578E-5,15.75221209915498,0.25892917744464655
394.0,394.0,train,4.148679359594487E-4,59.19490323360756,0.6359512928019515
395.0,395.0,train,2.1799661402944822E-4,33.77340062049799,0.4786014774963517
398.0,398.0,train,3.723015578415001E-4,52.80209438825979,0.6105389495207595
399.0,399.0,train,5.910816285026368E-4,85.51497013073592,0.7133741215086187
401.0,401.0,train,3.6752978699166624E-4,52.036181292605356,0.607467283729917
402.0,402.0,train,3.49681666540212E-4,49.78293611497051,0.5955355601569131
403.0,403.0,train,1.648738551341051E-4,26.861618082345775,0.40976298516392917
405.0,405.0,train,1.9430870367717553E-4,30.627055730760972,0.4499982452253778
406.0,406.0,train,2.530459381225395E-4,37.7351472232222,0.5158559591222439
408.0,408.0,train,4.8106312782011815E-4,70.29348495202123,0.669488507731292
410.0,410.0,train,2.917528172465823E-4,41.95256803196716,0.5512644724519279
411.0,411.0,train,3.6906811432236533E-4,52.2697557396308,0.6084628086308521
412.0,412.0,train,3.0719053462446887E-4,43.75965151994338,0.563982846888085
413.0,413.0,train,4.0117207996973183E-4,56.71183175069998,0.6281444133153467
414.0,414.0,train,1.080828927229479E-4,19.139271976376044,0.31276429346389606
415.0,415.0,train,4.311446594630222E-4,61.70274543869331,0.6448134108272424
417.0,417.0,train,4.909475223471437E-4,71.87536812738381,0.6739733200031294
418.0,418.0,train,1.5841820648277623E-4,26.07888532787696,0.4001386283819937
419.0,419.0,train,4.941403152294913E-4,72.27161933728006,0.6753960816086186
420.0,420.0,train,7.782095614524246E-4,97.65505933211873,0.7661807830041611
422.0,422.0,train,5.251500868530708E-4,76.7881227937344,0.6885948266509315
424.0,424.0,train,3.245297531210223E-5,7.3417960689810515,0.12022155169630462
425.0,425.0,train,1.3726171384027675E-4,23.174188377779714,0.36627364828951203
427.0,427.0,train,7.134429482654296E-4,95.70949123706221,0.7502557093936035
430.0,430.0,train,4.467442855624911E-4,64.34706149518252,0.652911188589329
431.0,431.0,train,6.57903474139264E-4,92.55595766514746,0.7347645701045483
432.0,432.0,train,4.913086045885319E-4,71.9610602027045,0.6741348494401613
433.0,433.0,train,7.610240712324188E-4,97.34141601349594,0.7621565057479173
434.0,434.0,train,1.5978631987176924E-4,26.250348271949704,0.4022043899883466
435.0,435.0,train,5.160626311653935E-4,75.28144154402375,0.6848394415280047
436.0,436.0,train,2.0983616471601953E-4,32.660911201757294,0.4690897484603807
438.0,438.0,train,3.4159768604211246E-4,48.5222897560608,0.5898892959357734
439.0,439.0,train,2.3586139454485666E-4,35.68575455957099,0.4982796031274126
441.0,441.0,train,9.163793361113734E-5,16.983535998772382,0.2784264007277119
442.0,442.0,train,1.7189347165431787E-4,27.86334694598333,0.4198836587646511
444.0,444.0,train,2.3572270163169863E-4,35.665815177402926,0.4981325549848418
445.0,445.0,train,5.330860959531073E-4,77.70102799024524,0.6918019258377287
446.0,446.0,train,4.028199349719658E-4,57.012077950230044,0.6291013936150911
447.0,447.0,train,4.001850751491733E-4,56.564336882370135,0.6275688487156016
448.0,448.0,train,2.8241555228327613E-4,41.0140560733239,0.5432053899904018
451.0,451.0,train,4.11147475224923E-4,58.27317020401373,0.6338631792335092
455.0,455.0,train,4.5473648512474026E-4,65.94191294690019,0.6569185513641991
456.0,456.0,train,5.108785117352101E-4,74.66151501136757,0.6826562527217372
458.0,458.0,train,2.8233712526543227E-4,41.00669763682841,0.543136472786127
461.0,461.0,train,2.0896331130122134E-4,32.5591483944493,0.46805177492295114
462.0,462.0,train,2.8464858048526E-4,41.187837111326466,0.5451589614953533
463.0,463.0,train,2.569336412095495E-4,38.158783943543376,0.5196628319069939
464.0,464.0,train,3.5548277626906493E-4,50.51061937851693,0.59949247402803
466.0,466.0,train,3.9171501628470904E-4,55.07791370309312,0.6225553583677305
467.0,467.0,train,3.6497663395631364E-4,51.66252279994547,0.6058037958715426
469.0,469.0,train,4.7798468332618674E-4,69.52574460775382,0.6680664292624011
470.0,470.0,train,3.691757402951304E-4,52.28609730528624,0.6085322695570116
471.0,471.0,train,5.356550555081243E-4,78.01180880724057,0.6928259875969289
473.0,473.0,train,4.6124602767003234E-4,66.81333641572989,0.6601147554816897
474.0,474.0,train,4.895135725768814E-4,71.49967742446013,0.6733302615140206
475.0,475.0,train,1.4819189652396432E-4,24.840725859923527,0.38423337902308535
476.0,476.0,train,9.889337844315438E-5,17.95605956968622,0.2939899993778543
477.0,477.0,train,3.661507964084334E-4,51.797634586081074,0.6065705603251546
478.0,478.0,train,2.2767947308252633E-4,34.75855945997983,0.4894547849835406
479.0,479.0,train,5.263182218840496E-4,76.89672436691927,0.6890710760994887
480.0,480.0,train,4.332779821556147E-4,62.19844290693232,0.6459430525493476
481.0,481.0,train,4.3293158932163116E-4,62.12256569117822,0.6457601187459202
482.0,482.0,train,4.91176125432094E-4,71.92962023543208,0.6740756037405705
484.0,484.0,train,5.235532092944709E-4,76.20022163098339,0.6879414132022237
485.0,485.0,train,5.030380088170249E-4,73.4778334827239,0.6792963065576698
486.0,486.0,train,3.1237074831168667E-4,44.4155807299802,0.5680905443788107
487.0,487.0,train,2.2303860224501544E-4,34.274462027033536,0.48430988437015005
488.0,488.0,train,4.86658366295811E-4,71.05527550364778,0.6720422528620119
490.0,490.0,train,1.7634012546036463E-5,4.1599534482765925,0.06911934905413754
