X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
61.0,61.0,train,1.1748452663851288E-5,2.4119536438759166,0.04722650143356129
62.0,62.0,train,1.08216937092461E-5,2.1132211342341964,0.04366377480020083
63.0,63.0,train,3.121191008067717E-5,7.410230941480544,0.11636176035030227
64.0,64.0,train,1.8282177785054093E-5,4.417000728370943,0.07161002172875706
67.0,67.0,train,4.599733645725546E-4,67.19217992696204,0.6599395948084428
68.0,68.0,train,2.978413789828899E-4,41.97825844599128,0.5568573852123563
69.0,69.0,train,4.4661023806086687E-4,64.333535546626,0.6532923292039701
70.0,70.0,train,5.438822446582919E-4,80.28106506207848,0.6964795029526438
71.0,71.0,train,2.456166397837279E-4,36.54751757084979,0.5089061590324685
73.0,73.0,train,6.703851988053506E-5,13.447207507119215,0.2204791740943653
74.0,74.0,train,6.719753444950057E-4,93.41744005924987,0.7392507795591747
75.0,75.0,train,5.026679149306971E-4,74.66843138540257,0.6795677790498633
76.0,76.0,train,1.8434883066150855E-4,29.31963614117003,0.43750016460195035
77.0,77.0,train,1.0015363823402738E-4,18.192958751787383,0.29703896213969033
78.0,78.0,train,3.52375228892906E-4,49.55273485761031,0.5978592142543732
79.0,79.0,train,3.86546403478735E-4,54.67324749541159,0.6198963670973269
81.0,81.0,train,4.3628984032930595E-4,62.24370888785379,0.647978041360227
82.0,82.0,train,3.988575652981995E-4,56.485463781792674,0.6272555181443327
83.0,83.0,train,5.229597404462173E-4,77.85471841292633,0.6881234764821704
85.0,85.0,train,3.874650041992184E-4,54.88949270347087,0.6204554895729543
87.0,87.0,train,2.755455313769953E-4,39.8154450015385,0.5375813237116809
88.0,88.0,train,2.919448406651195E-4,41.420778476040034,0.551917532200592
89.0,89.0,train,1.4545224389441152E-4,24.24627612799268,0.38029513245970725
90.0,90.0,train,1.2843980196754307E-4,21.83780426197712,0.35144736384866543
91.0,91.0,train,6.299147667470319E-4,89.77974620137495,0.7266001555072186
92.0,92.0,train,9.858043672845703E-6,1.8118768222279242,0.039930861594297686
93.0,93.0,train,3.8372576827825375E-4,54.087831764051394,0.6181691960964103
94.0,94.0,train,4.002791952776421E-4,56.81908562212618,0.6280870034624849
95.0,95.0,train,2.966735603502391E-4,41.9180884079167,0.5558877081031736
97.0,97.0,train,4.376219896388735E-4,62.50052067233868,0.6486731448055972
98.0,98.0,train,6.387630376978386E-4,90.79491224852124,0.7293623882093218
99.0,99.0,train,4.0608729180504146E-5,9.23067309672428,0.14627003278549058
100.0,100.0,train,3.216351616694863E-4,45.20312251384068,0.5757313600791386
102.0,102.0,train,2.8811282897467144E-4,40.92261756277375,0.548647772773448
103.0,103.0,train,4.308633545953046E-4,61.30791301007499,0.6451178970086444
105.0,105.0,train,2.3453886564731813E-4,35.405684253131064,0.49736946713891983
106.0,106.0,train,3.2996245885158476E-4,46.793646783359044,0.5819626154713696
107.0,107.0,train,5.426336865130408E-4,79.96100417510267,0.6959934370122901
110.0,110.0,train,1.1532103383096777E-5,2.3406017534412653,0.04639717007046202
111.0,111.0,train,2.9110509868589154E-4,41.26892049724372,0.5512050611864484
114.0,114.0,train,4.040909971705071E-4,57.47375449212806,0.6302982573429182
117.0,117.0,train,6.990120780685687E-4,94.68198189591655,0.7467823686207019
118.0,118.0,train,4.977473698934073E-4,73.77651256518219,0.6774219275327402
119.0,119.0,train,2.8487853111152434E-5,6.88952402226571,0.10729580243977674
120.0,120.0,train,3.239969606144706E-4,45.6065174858179,0.5775174694365621
121.0,121.0,train,3.01057856953244E-4,42.43225208132002,0.5595063681765018
122.0,122.0,train,3.777235764613856E-4,52.98478820283723,0.6144411008637034
126.0,126.0,train,4.6325075024003753E-4,67.99278620348403,0.6615311356076713
127.0,127.0,train,6.619543246495966E-4,92.47139116651392,0.7363441628522679
130.0,130.0,train,7.87765054483763E-4,98.03105320029127,0.7687126490105652
131.0,131.0,train,4.1139699071644146E-4,58.7629783616433,0.6344638476292299
132.0,132.0,train,4.685291199363162E-5,10.25367477312511,0.1650490361565733
133.0,133.0,train,3.3275674726231374E-4,47.18343110456847,0.5840127473922423
134.0,134.0,train,4.610875560542705E-4,67.43458534203934,0.6604823371554086
135.0,135.0,train,7.565054110550034E-4,97.18960155283332,0.7614355711024322
136.0,136.0,train,1.630719842259531E-4,26.831280678736427,0.40758646957329947
137.0,137.0,train,3.557264276467317E-4,50.05241854982363,0.600132790555876
138.0,138.0,train,4.666016254079803E-4,68.6592500827078,0.6631430350264366
139.0,139.0,train,2.2418579074206627E-5,5.475811239570452,0.08641197204541883
140.0,140.0,train,3.271707980600564E-4,46.3132279324839,0.5798941324997026
141.0,141.0,train,5.262530127578363E-4,78.2363258417749,0.689469121639862
143.0,143.0,train,4.2674693800176224E-4,60.964199029004696,0.6429170596250131
144.0,144.0,train,5.008304442214365E-4,74.36299718229718,0.6787698056784917
145.0,145.0,train,8.078910248041743E-4,98.47452827861457,0.7731674621867496
146.0,146.0,train,6.09841694851049E-4,87.79223513791351,0.7201197865393965
147.0,147.0,train,4.442640775299789E-4,63.88004380767375,0.6520983601116714
149.0,149.0,train,1.0946299501208139E-4,19.4463478750132,0.31592623685431087
150.0,150.0,train,1.8374477205329034E-4,29.252591965184916,0.43669262775776135
151.0,151.0,train,4.044515833914819E-4,57.54689309558474,0.6305060754384163
152.0,152.0,train,3.7482139690718275E-4,52.51782532265108,0.6126122583131403
153.0,153.0,train,3.6473029120321834E-4,51.18915629530358,0.6061159221698071
154.0,154.0,train,4.264104586301684E-4,60.91934988756634,0.6427359538525984
159.0,159.0,train,3.8271799330207257E-4,53.89898419046085,0.6175482890705614
160.0,160.0,train,5.9050957469361586E-5,12.092845847388652,0.19944882309552875
161.0,161.0,train,3.1699959298091843E-4,44.67796960275264,0.5721814364370588
162.0,162.0,train,4.991563422816193E-4,74.05059497928615,0.6780393118673628
163.0,163.0,train,1.9529820045913695E-4,30.567396847370514,0.45174666643190287
164.0,164.0,train,3.677912788567694E-4,51.47379641447671,0.6081093948555634
165.0,165.0,train,2.4424648127353236E-4,36.391379174257196,0.5075080214974251
166.0,166.0,train,9.81096910211302E-6,1.7971914912733864,0.039747761047945716
168.0,168.0,train,2.490041772417817E-4,36.85665462642762,0.5123290331578363
172.0,172.0,train,6.337150448430035E-4,90.2824295053865,0.7277933953166412
175.0,175.0,train,1.2467835304835067E-4,21.328141301718126,0.3447027957136712
177.0,177.0,train,4.374408575901885E-4,62.46346499128389,0.6485787930365586
178.0,178.0,train,4.4898388979825425E-4,64.76076259641022,0.6544919777152728
179.0,179.0,train,3.917187176321878E-4,55.59231132912938,0.6230232878275433
180.0,180.0,train,1.980996696983209E-5,4.816367678911288,0.07713268512261376
181.0,181.0,train,4.3996808039941185E-4,62.965736690785114,0.6498906625092747
182.0,182.0,train,1.5224708988773085E-4,25.28201974631319,0.3911123881957916
184.0,184.0,train,8.688089999809765E-5,16.39238123407008,0.26823316206686937
185.0,185.0,train,3.041775705351695E-4,43.02872918922942,0.5620455786855874
186.0,186.0,train,1.4754955443831933E-4,24.646605423853828,0.3836747924629609
187.0,187.0,train,5.462840288683902E-4,80.61748162020164,0.6974101645190294
188.0,188.0,train,4.01225032408383E-4,56.907728645991924,0.6286381542467527
189.0,189.0,train,1.710543263304883E-4,27.69889198621924,0.4191746775705835
190.0,190.0,train,5.582501815231613E-4,82.44426741325557,0.7019631294231816
191.0,191.0,train,8.143428539764846E-5,15.486738101825452,0.255717535656823
193.0,193.0,train,1.7990364516750398E-4,28.707787179808868,0.431502861408852
199.0,199.0,train,1.258731717080096E-4,21.441336369209644,0.3468603503107564
200.0,200.0,train,4.884919584477923E-4,72.4346563530806,0.6733067731101056
201.0,201.0,train,4.7034227551807147E-4,69.65025900101132,0.6649243916275543
202.0,202.0,train,2.3257558093612394E-4,35.14813096690461,0.49526806889101144
203.0,203.0,train,4.863486067140936E-4,72.11171374267853,0.6723387760009276
205.0,205.0,train,4.7766544855291984E-5,10.405580241688922,0.1677276713568922
206.0,206.0,train,4.6828006550011256E-4,69.26199746497839,0.6639446717341037
207.0,207.0,train,3.3532840347086433E-4,47.61141546986915,0.5858818478048596
208.0,208.0,train,6.799529572890021E-4,93.8601247546152,0.7415192835864083
209.0,209.0,train,4.223922056798256E-4,60.3847290644853,0.6405588970689425
210.0,210.0,train,2.646946042159703E-4,38.702418632397105,0.527580271985562
211.0,211.0,train,5.998135742212061E-5,12.253500028689981,0.20195666807294033
212.0,212.0,train,3.053915921499652E-4,43.29799092597687,0.5630258054547925
213.0,213.0,train,5.495206225982072E-4,81.19498320557263,0.6986553140087054
216.0,216.0,train,1.2976531346854827E-5,2.7963947714982997,0.05190689403502605
218.0,218.0,train,2.1280141322961593E-4,32.57742540814862,0.47308002106213226
219.0,219.0,train,4.7548091122944495E-4,70.30926969009487,0.6673409949245925
220.0,220.0,train,4.1114150281152523E-4,58.72156997619476,0.634319763016114
221.0,221.0,train,9.888799037237492E-5,17.997894948059223,0.2943903149563002
222.0,222.0,train,5.295744784032387E-4,78.58308950732415,0.6908145760977165
223.0,223.0,train,1.4644628230154824E-4,24.449288211518716,0.3819015600461485
226.0,226.0,train,7.76363609069209E-4,97.70529195274301,0.7661104649105621
228.0,228.0,train,2.23954634479712E-4,34.04781301175114,0.4858287877883998
229.0,229.0,train,3.781138122347086E-5,8.680998382225816,0.13758040717889933
232.0,232.0,train,5.473019448167675E-4,80.77697019953767,0.6978028745701068
233.0,233.0,train,7.307257124074998E-4,96.51027887518875,0.7550804713180564
234.0,234.0,train,1.80144459406496E-4,28.746653401175603,0.4318310348169805
235.0,235.0,train,3.7863372540549914E-4,53.12469129992691,0.6150110903618502
236.0,236.0,train,4.089568629149439E-5,9.275839430616692,0.14715153787060106
238.0,238.0,train,5.471927926958356E-4,80.75998538085214,0.6977608126867704
239.0,239.0,train,1.3264089308297083E-4,22.338748076140554,0.35881798510961854
241.0,241.0,train,4.182328201773883E-4,59.78415594928792,0.638277251574254
242.0,242.0,train,1.1968895228349422E-4,20.659312721261728,0.33553694077612806
243.0,243.0,train,2.9105191301298777E-4,41.26339378186411,0.5511598600106647
244.0,244.0,train,1.3798975987496916E-4,23.21229270060483,0.3679633452802786
245.0,245.0,train,2.7918274364670357E-4,40.162327398939354,0.5408395699420665
246.0,246.0,train,5.573815130432837E-4,82.26371287326421,0.7016372296015868
247.0,247.0,train,9.190356069794581E-5,17.114397739864522,0.27940724500131314
248.0,248.0,train,2.7302538632381385E-4,39.55954050458031,0.535296502195667
249.0,249.0,train,4.562115132346302E-4,66.20189049952828,0.6580942414214118
252.0,252.0,train,7.919958853583531E-5,15.069720748382812,0.2504577510790014
253.0,253.0,train,9.579813922703254E-5,17.587705822800334,0.2878394988634681
254.0,254.0,train,1.4481290191514865E-5,3.2356958627477237,0.05757944072307087
256.0,256.0,train,3.3732696806230105E-4,47.910994608811755,0.5873228621359153
257.0,257.0,train,6.068752449854728E-4,87.53583838138678,0.719135954889492
258.0,258.0,train,3.100603225548848E-5,7.366842057331522,0.11568301405122534
259.0,259.0,train,1.8078305614722192E-4,28.844793528462063,0.43269946085335514
260.0,260.0,train,6.272482152335983E-4,89.25907136494664,0.7257566268975446
262.0,262.0,train,1.8303172040842137E-4,29.160606889459896,0.43573639438932005
263.0,263.0,train,3.559953500247102E-4,50.084491944664606,0.6003141236076383
264.0,264.0,train,3.795577887979364E-4,53.272491227937955,0.6155880723729118
265.0,265.0,train,2.460908211404805E-4,36.58522484572794,0.5093881760896609
266.0,266.0,train,2.422443981935374E-4,36.13257286705668,0.5054506804116151
267.0,267.0,train,6.771019468946887E-4,93.7291978682273,0.7407131204701153
268.0,268.0,train,2.666780674257537E-4,38.99467483752281,0.5294405681528037
271.0,271.0,train,9.598514136654097E-5,17.611847313850596,0.28823941950787474
272.0,272.0,train,5.141144247042431E-4,76.56662237526452,0.6844508353549947
273.0,273.0,train,2.4110628920250718E-4,35.99389734517296,0.5042734782485107
274.0,274.0,train,2.4079052339159133E-4,35.97143347523892,0.5039458723128264
275.0,275.0,train,3.5587552300415335E-4,50.07020061133702,0.600233345148834
277.0,277.0,train,2.3797558521245396E-4,35.77116548972161,0.501006134697275
279.0,279.0,train,9.296887366355865E-4,99.75946706540464,0.7968474850869564
280.0,280.0,train,4.2192466327016113E-4,60.33759302229439,0.6403038619676835
281.0,281.0,train,3.095940042815601E-5,7.3570143697117825,0.11552913150336641
282.0,282.0,train,1.5666960235277631E-4,26.02019171353178,0.3979523317283164
287.0,287.0,train,1.0902678398837979E-4,19.391541520049927,0.31506392363084756
288.0,288.0,train,4.582556295064786E-4,66.6696906530556,0.6590994476008042
289.0,289.0,train,1.4794918690794973E-4,24.713822156812483,0.384314593575588
290.0,290.0,train,5.430690396148572E-4,80.00864663195136,0.6961630974395571
292.0,292.0,train,1.7419328524700313E-4,28.00678463889479,0.42360835694085913
293.0,293.0,train,4.4112090355579256E-4,63.29199355861597,0.6504858401313891
294.0,294.0,train,4.5337893129031537E-4,65.74229512097708,0.6566914634594
295.0,295.0,train,5.260770639371286E-5,11.17892009046123,0.18163921346725886
296.0,296.0,train,1.5486641216500374E-4,25.81223909038611,0.3951821231656911
297.0,297.0,train,2.635825115379603E-4,38.49372239639371,0.52653078710822
298.0,298.0,train,1.7031721089274693E-5,4.036381010022614,0.06704043044170296
299.0,299.0,train,5.045323849004462E-4,75.15038839961646,0.6803734354721256
300.0,300.0,train,2.7999968128449883E-4,40.230878540041516,0.5415650850820344
301.0,301.0,train,4.722713719706523E-4,70.01470388760093,0.6658357144008193
302.0,302.0,train,5.565585440104735E-5,11.63914910940508,0.19016224928482772
303.0,303.0,train,2.539950533151408E-4,37.63195028626675,0.5172859209366778
305.0,305.0,train,1.0118496856229375E-4,18.345185839129876,0.29918258983780543
306.0,306.0,train,2.4062031354566237E-4,35.95932459040002,0.5037691005129814
307.0,307.0,train,6.835170110267472E-4,94.0314472842726,0.7425200466040908
308.0,308.0,train,3.3483258534231744E-4,47.55655541623295,0.5855227913342165
311.0,311.0,train,4.517779688884717E-4,65.36716603665339,0.6558935164991928
312.0,312.0,train,1.2499055063020775E-4,21.357718364365514,0.3452679238131663
313.0,313.0,train,2.5366197818999366E-4,37.589787481711944,0.5169582542688217
314.0,314.0,train,1.7948121646886543E-4,28.639609287248746,0.43092627331855904
315.0,315.0,train,3.620363267895738E-4,50.89086691969052,0.604344619447944
316.0,316.0,train,7.065075004663815E-4,95.22021582814394,0.7487939406992237
318.0,318.0,train,3.344292140353481E-4,47.511924189051946,0.5852302224102476
319.0,319.0,train,5.198867309910623E-4,77.48251461844748,0.686857270539089
320.0,320.0,train,2.4135329305757E-4,36.011488399025076,0.5045294424159248
321.0,321.0,train,4.1811539562946115E-4,59.75949404544808,0.6382124174260393
322.0,322.0,train,2.207497057694825E-4,33.49965456811338,0.48222898006979326
323.0,323.0,train,1.707480398626199E-4,27.671296011458118,0.4187384024806071
324.0,324.0,train,3.3207581551088526E-4,47.086798260756154,0.5835150121481244
325.0,325.0,train,3.8534069130560143E-4,54.41432102634226,0.6191599842320292
326.0,326.0,train,2.474084007994389E-4,36.689999817722736,0.5107225744651608
327.0,327.0,train,5.633884451180516E-4,83.05140740025467,0.7038763931548545
328.0,328.0,train,5.595149358208395E-4,82.76660231967479,0.702436358538977
329.0,329.0,train,2.1707771006425258E-4,32.98601939121541,0.4780420971665272
330.0,330.0,train,5.589442398477202E-4,82.60503646779196,0.7022230092285154
331.0,331.0,train,4.0197624165974605E-4,56.978131316211254,0.6290747304546251
333.0,333.0,train,6.412553308268867E-4,90.909321094213,0.7301303802226458
334.0,334.0,train,1.8703932315215855E-4,29.595474842566887,0.44106901059462217
335.0,335.0,train,3.5369507872045974E-4,49.783703028826714,0.5987577280650894
337.0,337.0,train,3.8774474199998173E-4,54.944555560022785,0.6206254303189098
338.0,338.0,train,3.937224423439987E-4,55.78140480724641,0.6242208572041319
339.0,339.0,train,4.3218488303795467E-4,61.56435794071925,0.6458187092237745
341.0,341.0,train,6.174075405552648E-4,88.52833936883482,0.7225980904196265
343.0,343.0,train,7.716512461872566E-4,97.58725546786198,0.765017767341527
345.0,345.0,train,3.0144122424209435E-4,42.51392167139587,0.559819985787172
346.0,346.0,train,5.744763183913008E-4,84.43220719508949,0.7079224767856063
348.0,348.0,train,4.3405813584245515E-4,61.877141344629024,0.6468073740178767
349.0,349.0,train,4.6322248191769456E-4,67.97622164147107,0.6615174718406223
351.0,351.0,train,7.793130119219554E-5,14.905206579780746,0.24743939348306326
353.0,353.0,train,4.5178289884797323E-4,65.36805102726538,0.6558959793686224
354.0,354.0,train,2.096020616418125E-4,32.289190196350766,0.469305457965018
355.0,355.0,train,1.6801644345457113E-4,27.42331346993559,0.414818328046538
356.0,356.0,train,2.50598746354358E-4,37.0798429714026,0.5139237738007004
357.0,357.0,train,3.3704564804280557E-4,47.833207808347126,0.5871206302342761
358.0,358.0,train,2.5859218880145866E-4,38.08932386980261,0.5217634199122511
359.0,359.0,train,3.9083556952325795E-4,55.5089897223191,0.6224930283054702
360.0,360.0,train,4.554912458886008E-4,66.05796952668857,0.6577386318370423
361.0,361.0,train,4.6576747833508304E-4,68.51394840110733,0.6627432152326919
362.0,362.0,train,1.6078097714915027E-4,26.54385798709555,0.40417465194370383
363.0,363.0,train,5.77112864287653E-4,84.64841059063576,0.7088683617262513
364.0,364.0,train,3.926957072089006E-4,55.68448651531332,0.6236081588268635
365.0,365.0,train,1.3613087547348699E-4,22.948968284130707,0.364814796286542
366.0,366.0,train,6.447837305233234E-4,91.09319102227037,0.7312102215791413
367.0,367.0,train,4.699776536097557E-4,69.54364054316281,0.6647515820751263
368.0,368.0,train,8.762025712630692E-4,99.32470963097155,0.7870867673589002
369.0,369.0,train,7.2089255586716E-4,95.98628605145906,0.752566324658888
371.0,371.0,train,5.548057712822279E-4,81.80558298570583,0.7006666806474429
372.0,372.0,train,4.785992701554471E-4,70.6995528515305,0.6687905793046981
373.0,373.0,train,4.8018831161997303E-4,71.10071718598404,0.6695244047019666
374.0,374.0,train,5.901700792660265E-4,85.96173898857936,0.7134638828232865
375.0,375.0,train,2.024529517478578E-5,4.93104520592602,0.07869430475653953
376.0,376.0,train,7.260260228305533E-4,96.2915674754749,0.7538852573741653
377.0,377.0,train,5.424662695157318E-5,11.432314920065396,0.18624403004230228
379.0,379.0,train,2.3093724171065278E-4,34.80850296765223,0.49350097895242334
380.0,380.0,train,1.7506601981625506E-5,4.177691627524414,0.06878109360120978
381.0,381.0,train,1.8438239729315315E-4,29.323241407878484,0.437544970315809
382.0,382.0,train,2.2590245018493755E-4,34.34990199327244,0.4879922414443267
385.0,385.0,train,4.243904406251462E-4,60.626479090294275,0.6416448309792627
386.0,386.0,train,1.936517151916017E-4,30.336075704996407,0.4496506580478916
387.0,387.0,train,5.11624784163384E-4,76.3424571245577,0.6834014668768168
389.0,389.0,train,1.1625844011022614E-5,2.3715173681810677,0.04675668306507529
390.0,390.0,train,5.285724239840043E-4,78.50159324906815,0.690409895088436
391.0,391.0,train,7.311313937139863E-4,96.52192147832399,0.7551830991704542
393.0,393.0,train,7.623327084914845E-5,14.715300127260672,0.24336003720534133
394.0,394.0,train,3.891989705860734E-4,55.15514140272069,0.6215064281417194
395.0,395.0,train,1.995663585763892E-4,31.02252798881575,0.4571065067498136
396.0,396.0,train,3.995418724232213E-4,56.64940166929301,0.6276562204316026
398.0,398.0,train,3.5837934124317546E-4,50.37669148597936,0.601914474711472
399.0,399.0,train,5.093987797989203E-4,75.99506756662474,0.682457291896289
400.0,400.0,train,4.678711403599162E-4,69.06551248553197,0.6637497174924368
401.0,401.0,train,3.843273240377213E-4,54.24657152302137,0.6185388647126958
402.0,402.0,train,3.8926207774673237E-4,55.16348914510962,0.6215445669682925
404.0,404.0,train,5.647995748147587E-4,83.2732245616244,0.7043975439851351
405.0,405.0,train,2.2117401683814278E-4,33.56030087239266,0.48270846273133816
407.0,407.0,train,2.0566219623483885E-4,31.84308591076003,0.46458228141084434
408.0,408.0,train,4.990938983024317E-4,74.03822627899349,0.6780120001796881
409.0,409.0,train,4.1565843366609176E-4,59.37159314976066,0.636850493082869
410.0,410.0,train,2.8532753072899904E-4,40.66413639904625,0.5462410396035924
411.0,411.0,train,3.438443531144544E-4,48.59212318060199,0.5919531632999587
412.0,412.0,train,2.841475590832003E-4,40.59643671480935,0.5452136868113016
413.0,413.0,train,3.8075143578686094E-4,53.45260970611798,0.6163308265481523
414.0,414.0,train,1.2106620703788504E-4,20.80740372805968,0.33809256980042984
415.0,415.0,train,4.148437176360399E-4,59.22955328512202,0.6363966193320851
416.0,416.0,train,5.486094729501489E-4,80.97694352380077,0.6983058233192535
417.0,417.0,train,5.326843166774747E-4,78.92503752634512,0.6920637791173869
418.0,418.0,train,1.5368888254986977E-4,25.612417790712364,0.39335930464534813
419.0,419.0,train,4.90114382575007E-4,72.76251680295468,0.6740357100938831
422.0,422.0,train,5.780028395329102E-4,84.72231929500224,0.7091862669588473
423.0,423.0,train,4.4043248482377817E-4,63.080263467782046,0.6501306680963845
425.0,425.0,train,1.4964649504010206E-4,24.921851375389057,0.387017202907806
426.0,426.0,train,3.8447435321514495E-4,54.27759033212158,0.6186291083934514
428.0,428.0,train,6.024196426987682E-4,86.95144177330303,0.7176451760818975
429.0,429.0,train,4.534432770228813E-4,65.75757758040244,0.6567234571185593
431.0,431.0,train,6.634912924160206E-4,92.69495094485976,0.7367941634592198
433.0,433.0,train,7.051666054074887E-4,95.00623818453883,0.7484364307906889
434.0,434.0,train,1.691035110907101E-4,27.523126310069074,0.4163846801661557
436.0,436.0,train,1.920769781334041E-4,30.13818924627477,0.44763093752016275
437.0,437.0,train,4.4110587175064705E-4,63.2873703760661,0.6504780925571204
438.0,438.0,train,4.039865115089774E-4,57.45181171231164,0.6302379950140313
439.0,439.0,train,2.5073804867521455E-4,37.09714741199915,0.5140625958642363
440.0,440.0,train,4.058146556143415E-4,57.760560304999736,0.6312895538703082
441.0,441.0,train,1.005338951519273E-4,18.251768102523588,0.297830853408979
442.0,442.0,train,1.8288901790491243E-4,29.142197983617134,0.435544634102014
445.0,445.0,train,5.410852451143153E-4,79.79159335529972,0.695388459097323
449.0,449.0,train,6.786740178540394E-5,13.569669209188067,0.22259841942199277
451.0,451.0,train,4.168382586651256E-4,59.56660604308711,0.6375057620404866
453.0,453.0,train,3.580176429886527E-4,50.32966100828934,0.6016724952370279
454.0,454.0,train,3.9454404133526814E-4,55.95142572111884,0.6247097068829455
456.0,456.0,train,4.830615128990443E-4,71.61256505894916,0.670843037653747
459.0,459.0,train,2.2805007189890863E-4,34.547489573159076,0.4903566153274768
460.0,460.0,train,4.157607485683777E-4,59.389204826994224,0.6369074120708778
461.0,461.0,train,2.2760248778354414E-4,34.51179212181822,0.48986566104940205
462.0,462.0,train,3.0453912238644375E-4,43.121601274159694,0.5623379628288803
463.0,463.0,train,2.6501732444041896E-4,38.768565922320356,0.5278839535329587
464.0,464.0,train,3.396950931561496E-4,48.138527518392415,0.5890174102636347
465.0,465.0,train,1.6934054616804046E-4,27.544482833120952,0.41672511031673926
467.0,467.0,train,3.8610961007065517E-4,54.53567641600278,0.6196299268243208
470.0,470.0,train,3.933155429298612E-4,55.74296561718382,0.623978281053413
472.0,472.0,train,6.896286790794029E-4,94.24166234091224,0.7442182440302025
473.0,473.0,train,5.129507109530312E-4,76.4633874262496,0.6839612042120766
474.0,474.0,train,4.699557706478357E-4,69.54000998948496,0.66474120515545
475.0,475.0,train,1.322935547209921E-4,22.28558867032451,0.35821495484257165
478.0,478.0,train,2.3392262787833715E-4,35.31940345011773,0.4967117647918358
479.0,479.0,train,5.295345906755479E-4,78.5799107992774,0.69079848760526
481.0,481.0,train,4.4676864218163366E-4,64.36687698769714,0.6533726463357757
482.0,482.0,train,4.5999711816932764E-4,67.23604680028029,0.6599511837066744
483.0,483.0,train,1.8599128053857708E-4,29.496045556472694,0.43968421580284117
