x,y,species_1 logistic values
460.0,460.0,0.026082275
461.0,461.0,0.03740316
462.0,462.0,0.27883005
463.0,463.0,0.21605323
464.0,464.0,0.105048195
465.0,465.0,0.06342737
466.0,466.0,0.06334093
467.0,467.0,0.112712875
468.0,468.0,0.034970846
469.0,469.0,0.056467324
470.0,470.0,0.10468628
471.0,471.0,0.008609702
472.0,472.0,0.27684414
473.0,473.0,0.16012543
474.0,474.0,0.054849043
475.0,475.0,0.04614987
476.0,476.0,0.03925915
477.0,477.0,0.031691134
478.0,478.0,0.05345989
479.0,479.0,0.055399377
480.0,480.0,0.12402723
481.0,481.0,0.0070333583
482.0,482.0,0.053865682
483.0,483.0,0.25437126
484.0,484.0,0.022597207
485.0,485.0,0.052870434
486.0,486.0,0.0069466713
487.0,487.0,0.028407728
488.0,488.0,0.003656344
489.0,489.0,0.008146026
490.0,490.0,0.08809561
491.0,491.0,0.062506765
492.0,492.0,0.036782265
493.0,493.0,0.018440513
494.0,494.0,0.09436442
495.0,495.0,0.03815978
496.0,496.0,0.035631556
497.0,497.0,0.015699351
498.0,498.0,0.07860681
499.0,499.0,0.0052060117
500.0,500.0,0.024865262
501.0,501.0,0.37247655
502.0,502.0,0.013982315
503.0,503.0,0.021106051
504.0,504.0,0.08076525
505.0,505.0,0.3202454
506.0,506.0,0.0080478
507.0,507.0,0.6052614
508.0,508.0,0.038446903
509.0,509.0,0.043156832
510.0,510.0,0.13700584
511.0,511.0,0.02576898
512.0,512.0,0.04330589
513.0,513.0,0.0759378
514.0,514.0,0.038129896
515.0,515.0,0.0475014
516.0,516.0,0.029375672
517.0,517.0,0.026110562
518.0,518.0,0.14959276
519.0,519.0,0.21970712
520.0,520.0,0.4923297
521.0,521.0,0.06632349
522.0,522.0,0.06475017
523.0,523.0,0.014082191
524.0,524.0,0.16404481
525.0,525.0,0.011010488
526.0,526.0,0.034165148
527.0,527.0,0.06907353
528.0,528.0,0.6180477
529.0,529.0,0.0059498795
530.0,530.0,0.0334103
531.0,531.0,0.015270144
532.0,532.0,0.5486716
533.0,533.0,0.0049061878
534.0,534.0,0.03991151
535.0,535.0,0.040858604
536.0,536.0,0.005616238
537.0,537.0,0.06988907
538.0,538.0,0.019799065
539.0,539.0,0.093113616
540.0,540.0,0.098189555
541.0,541.0,0.047505863
542.0,542.0,0.02803964
543.0,543.0,0.39357954
544.0,544.0,0.0907312
545.0,545.0,0.1541688
546.0,546.0,0.3544627
547.0,547.0,0.1519157
548.0,548.0,0.025513098
549.0,549.0,0.13489705
550.0,550.0,0.54247063
551.0,551.0,0.070035845
552.0,552.0,0.075025834
553.0,553.0,0.026825588
554.0,554.0,0.18034478
555.0,555.0,0.120015495
556.0,556.0,0.17151241
557.0,557.0,0.04770696
558.0,558.0,0.23428707
559.0,559.0,0.06475054
560.0,560.0,0.17072652
561.0,561.0,0.07123578
562.0,562.0,0.16105999
563.0,563.0,0.031058874
564.0,564.0,0.07076187
565.0,565.0,0.0694101
566.0,566.0,0.25482073
567.0,567.0,0.051941365
568.0,568.0,0.12850536
569.0,569.0,0.005004863
570.0,570.0,0.045575235
571.0,571.0,0.058537472
572.0,572.0,0.5260012
573.0,573.0,0.026533617
574.0,574.0,0.28258103
575.0,575.0,0.035671018
576.0,576.0,0.03651614
577.0,577.0,0.062209383
578.0,578.0,0.048765086
579.0,579.0,0.07865091
580.0,580.0,0.0036460327
581.0,581.0,0.04045438
582.0,582.0,0.26215777
583.0,583.0,0.4158579
584.0,584.0,0.07840688
585.0,585.0,0.0332127
586.0,586.0,0.08954522
587.0,587.0,0.014525591
588.0,588.0,0.052661814
589.0,589.0,0.0075247157
590.0,590.0,0.006271291
591.0,591.0,0.06696965
592.0,592.0,0.28830448
593.0,593.0,0.015313634
594.0,594.0,0.6222805
595.0,595.0,0.0053316113
596.0,596.0,0.020152912
597.0,597.0,0.03345977
598.0,598.0,0.058348432
599.0,599.0,0.055671815
600.0,600.0,0.03190683
601.0,601.0,0.4753267
602.0,602.0,0.07062382
603.0,603.0,0.044309374
604.0,604.0,0.29887798
605.0,605.0,0.44468457
606.0,606.0,0.012627229
607.0,607.0,0.3675073
608.0,608.0,0.078627035
609.0,609.0,0.025219133
610.0,610.0,0.038623374
611.0,611.0,0.44669336
612.0,612.0,0.031708572
613.0,613.0,0.13097449
614.0,614.0,0.14479876
615.0,615.0,0.09706417
616.0,616.0,0.19707139
617.0,617.0,0.1162877
618.0,618.0,0.032388266
619.0,619.0,0.016739547
620.0,620.0,0.049247228
621.0,621.0,0.0075175096
622.0,622.0,0.065365404
623.0,623.0,0.12806629
624.0,624.0,0.036974344
625.0,625.0,0.39421946
626.0,626.0,0.0248793
627.0,627.0,0.010207059
628.0,628.0,0.0074109747
629.0,629.0,0.07264446
630.0,630.0,0.021380177
631.0,631.0,0.14197151
632.0,632.0,0.06756722
633.0,633.0,0.08201466
634.0,634.0,0.02604119
635.0,635.0,0.44246447
636.0,636.0,0.009969525
637.0,637.0,0.02644021
638.0,638.0,0.06419359
639.0,639.0,0.29078725
640.0,640.0,0.009042406
641.0,641.0,0.026011104
642.0,642.0,0.45418566
643.0,643.0,0.38063723
644.0,644.0,0.07499007
645.0,645.0,0.018195746
646.0,646.0,0.06180635
647.0,647.0,0.64684623
648.0,648.0,0.053368922
649.0,649.0,0.03872598
650.0,650.0,0.6587332
651.0,651.0,0.09137429
652.0,652.0,0.053946
653.0,653.0,0.024723018
654.0,654.0,0.6383352
655.0,655.0,0.21150035
656.0,656.0,0.04766836
657.0,657.0,0.18355876
658.0,658.0,0.03537306
659.0,659.0,0.11189963
660.0,660.0,0.010729886
661.0,661.0,0.046642557
662.0,662.0,0.5303714
663.0,663.0,0.04342708
664.0,664.0,0.019759478
665.0,665.0,0.38933256
666.0,666.0,0.08702324
667.0,667.0,0.01663145
668.0,668.0,0.62802553
669.0,669.0,0.35826778
670.0,670.0,0.310319
671.0,671.0,0.019476244
672.0,672.0,0.473053
673.0,673.0,0.05739827
674.0,674.0,0.040466394
675.0,675.0,0.0042895996
676.0,676.0,0.053173225
677.0,677.0,0.087554425
678.0,678.0,0.02326795
679.0,679.0,0.019263122
680.0,680.0,0.04337179
681.0,681.0,0.0940671
682.0,682.0,0.03240569
683.0,683.0,0.63640654
684.0,684.0,0.08404155
685.0,685.0,0.015951188
686.0,686.0,0.03554047
687.0,687.0,0.61089206
688.0,688.0,0.043834712
689.0,689.0,0.071287416
690.0,690.0,0.20634747
691.0,691.0,0.004229783
692.0,692.0,0.13717543
693.0,693.0,0.025836198
694.0,694.0,0.097922266
695.0,695.0,0.64772487
696.0,696.0,0.26399282
697.0,697.0,0.02761713
698.0,698.0,0.10473077
699.0,699.0,0.03567428
700.0,700.0,0.42321962
701.0,701.0,0.06732259
702.0,702.0,0.028305788
703.0,703.0,0.18701935
704.0,704.0,0.12244447
705.0,705.0,0.25372466
706.0,706.0,0.005637909
707.0,707.0,0.05423271
708.0,708.0,0.049743395
709.0,709.0,0.23077558
710.0,710.0,0.07908794
711.0,711.0,0.0768014
712.0,712.0,0.0053646415
713.0,713.0,0.020220181
714.0,714.0,0.052545194
715.0,715.0,0.0068136025
716.0,716.0,0.010974583
717.0,717.0,0.5125687
718.0,718.0,0.052452784
719.0,719.0,0.12635818
720.0,720.0,0.026445588
721.0,721.0,0.009948234
722.0,722.0,0.042866793
723.0,723.0,0.011584432
724.0,724.0,0.09344648
725.0,725.0,0.028314088
726.0,726.0,0.081058435
727.0,727.0,0.5337788
728.0,728.0,0.2688992
729.0,729.0,0.013350878
730.0,730.0,0.025139047
731.0,731.0,0.373688
732.0,732.0,0.13796051
733.0,733.0,0.050303113
734.0,734.0,0.05502661
735.0,735.0,0.065444715
736.0,736.0,0.04649526
737.0,737.0,0.4073453
738.0,738.0,0.007849386
739.0,739.0,0.07088374
740.0,740.0,0.5182153
741.0,741.0,0.15532611
742.0,742.0,0.15223102
743.0,743.0,0.0061342614
744.0,744.0,0.028534679
745.0,745.0,0.09604749
746.0,746.0,0.023072481
747.0,747.0,0.038482666
748.0,748.0,0.414045
749.0,749.0,0.009472357
750.0,750.0,0.024511797
751.0,751.0,0.07903726
752.0,752.0,0.013740785
753.0,753.0,0.27835938
754.0,754.0,0.024253268
755.0,755.0,0.40214044
756.0,756.0,0.017569462
757.0,757.0,0.15230547
758.0,758.0,0.088758305
759.0,759.0,0.5804483
760.0,760.0,0.07116308
761.0,761.0,0.055972014
762.0,762.0,0.5244356
763.0,763.0,0.19701101
764.0,764.0,0.0038933943
765.0,765.0,0.08926724
766.0,766.0,0.32310465
767.0,767.0,0.015750976
768.0,768.0,0.046707958
769.0,769.0,0.15852654
770.0,770.0,0.028031547
771.0,771.0,0.016950136
772.0,772.0,0.11772776
773.0,773.0,0.06727601
774.0,774.0,0.03781049
775.0,775.0,0.029953845
776.0,776.0,0.14093697
777.0,777.0,0.024520444
778.0,778.0,0.011235025
779.0,779.0,0.02436757
780.0,780.0,0.044522177
781.0,781.0,0.072898336
782.0,782.0,0.17537042
783.0,783.0,0.03897462
784.0,784.0,0.03423857
785.0,785.0,0.039784167
786.0,786.0,0.069749035
787.0,787.0,0.055738993
788.0,788.0,0.027653065
789.0,789.0,0.086480536
790.0,790.0,0.05534922
791.0,791.0,0.07111371
792.0,792.0,0.10506263
793.0,793.0,0.21918058
794.0,794.0,0.51609635
795.0,795.0,0.008324685
796.0,796.0,0.0062359506
797.0,797.0,0.029184962
798.0,798.0,0.008971782
799.0,799.0,0.016857605
800.0,800.0,0.07006553
801.0,801.0,0.016335456
802.0,802.0,0.0072235563
803.0,803.0,0.04526127
804.0,804.0,0.06317069
805.0,805.0,0.049563415
806.0,806.0,0.05863199
807.0,807.0,0.3679242
808.0,808.0,0.64573544
809.0,809.0,0.031114828
810.0,810.0,0.10878934
811.0,811.0,0.5621849
812.0,812.0,0.47731656
813.0,813.0,0.12706895
814.0,814.0,0.051012814
815.0,815.0,0.008694566
816.0,816.0,0.4953526
817.0,817.0,0.06408343
818.0,818.0,0.013414343
819.0,819.0,0.12427968
820.0,820.0,0.02378661
821.0,821.0,0.042542472
822.0,822.0,0.121918105
823.0,823.0,0.17105924
824.0,824.0,0.012432124
825.0,825.0,0.041568708
826.0,826.0,0.056469336
827.0,827.0,0.0977986
828.0,828.0,0.03283367
829.0,829.0,0.022294667
830.0,830.0,0.354826
831.0,831.0,0.1535375
832.0,832.0,0.011519549
833.0,833.0,0.06926719
834.0,834.0,0.08477895
835.0,835.0,0.069351465
836.0,836.0,0.03312514
837.0,837.0,0.16884997
838.0,838.0,0.1443452
839.0,839.0,0.015015278
840.0,840.0,0.0029279082
841.0,841.0,0.13002189
842.0,842.0,0.30964428
843.0,843.0,0.015843447
844.0,844.0,0.13910688
845.0,845.0,0.04154444
846.0,846.0,0.016338317
847.0,847.0,0.016044974
848.0,848.0,0.18828923
849.0,849.0,0.06596939
850.0,850.0,0.058289785
851.0,851.0,0.3110342
852.0,852.0,0.03300411
853.0,853.0,0.1791899
854.0,854.0,0.0135626495
855.0,855.0,0.025253091
856.0,856.0,0.13872838
857.0,857.0,0.018634684
858.0,858.0,0.073706225
859.0,859.0,0.027177282
860.0,860.0,0.059553757
861.0,861.0,0.5597506
862.0,862.0,0.32427356
863.0,863.0,0.105905086
864.0,864.0,0.09067481
865.0,865.0,0.13104932
866.0,866.0,0.018378157
867.0,867.0,0.019544927
868.0,868.0,0.050833035
869.0,869.0,0.048037805
870.0,870.0,0.050052315
871.0,871.0,0.07459233
872.0,872.0,0.016787523
873.0,873.0,0.21632612
874.0,874.0,0.009409981
875.0,875.0,0.07063136
876.0,876.0,0.012243072
877.0,877.0,0.005668713
878.0,878.0,0.014843523
879.0,879.0,0.044205844
880.0,880.0,0.03940506
881.0,881.0,0.17037979
882.0,882.0,0.034719627
883.0,883.0,0.02083961
884.0,884.0,0.024675911
885.0,885.0,0.4348453
886.0,886.0,0.016723782
887.0,887.0,0.05501221
888.0,888.0,0.07151966
889.0,889.0,0.07745943
890.0,890.0,0.009719917
891.0,891.0,0.0119736055
892.0,892.0,0.013585068
893.0,893.0,0.15724719
894.0,894.0,0.003606819
895.0,895.0,0.012793726
896.0,896.0,0.016237557
897.0,897.0,0.07651158
898.0,898.0,0.025934264
899.0,899.0,0.19289155
900.0,900.0,0.034006063
901.0,901.0,0.21736053
902.0,902.0,0.009188668
903.0,903.0,0.49862677
904.0,904.0,0.045218464
905.0,905.0,0.029466856
906.0,906.0,0.024789875
907.0,907.0,0.02690398
908.0,908.0,0.04189838
909.0,909.0,0.06027468
910.0,910.0,0.040479347
911.0,911.0,0.033607714
912.0,912.0,0.31365973
913.0,913.0,0.042281732
914.0,914.0,0.08022
915.0,915.0,0.19212191
916.0,916.0,0.08617978
917.0,917.0,0.006215907
918.0,918.0,0.046042945
919.0,919.0,0.695797
920.0,920.0,0.09094602
921.0,921.0,0.30842194
922.0,922.0,0.026255153
923.0,923.0,0.07580658
924.0,924.0,0.05305697
925.0,925.0,0.001826056
926.0,926.0,0.26869106
927.0,927.0,0.16623667
928.0,928.0,0.0071488116
929.0,929.0,0.36330816
930.0,930.0,0.087628
931.0,931.0,0.01762857
932.0,932.0,0.042082284
933.0,933.0,0.27529255
934.0,934.0,0.032531142
935.0,935.0,0.037962798
936.0,936.0,0.21587487
937.0,937.0,0.046014234
938.0,938.0,0.15130217
939.0,939.0,0.020792754
940.0,940.0,0.36584058
941.0,941.0,0.5054284
942.0,942.0,0.20232533
943.0,943.0,0.05834646
944.0,944.0,0.012740149
945.0,945.0,0.016573332
946.0,946.0,0.010146344
947.0,947.0,0.011837462
948.0,948.0,0.030316604
949.0,949.0,0.0931848
950.0,950.0,0.31877488
951.0,951.0,0.03828796
952.0,952.0,0.01672591
953.0,953.0,0.0039920737
954.0,954.0,0.5285213
955.0,955.0,0.13960922
956.0,956.0,0.24017428
957.0,957.0,0.0116059175
958.0,958.0,0.030648649
959.0,959.0,0.24350777
960.0,960.0,0.060549602
961.0,961.0,0.057172354
962.0,962.0,0.06453728
963.0,963.0,0.17218575
964.0,964.0,0.6099022
965.0,965.0,0.31229433
966.0,966.0,0.06661789
967.0,967.0,0.047266524
968.0,968.0,0.1424346
969.0,969.0,0.04014932
970.0,970.0,0.22863929
971.0,971.0,0.44609195
972.0,972.0,0.0042283055
973.0,973.0,0.08359747
974.0,974.0,0.03636932
975.0,975.0,0.08710213
976.0,976.0,0.57872057
977.0,977.0,0.04575992
978.0,978.0,0.053229056
979.0,979.0,0.030286083
980.0,980.0,0.053476512
981.0,981.0,0.005172817
982.0,982.0,0.043145154
983.0,983.0,0.0043889647
984.0,984.0,0.019399256
985.0,985.0,0.038820144
986.0,986.0,0.23941053
987.0,987.0,0.15483886
988.0,988.0,0.21121065
989.0,989.0,0.0051654656
990.0,990.0,0.04396783
991.0,991.0,0.065053724
992.0,992.0,0.042635214
993.0,993.0,0.036324285
994.0,994.0,0.2412643
995.0,995.0,0.39796317
