x,y,species_2 logistic values
582.0,582.0,0.2735089
583.0,583.0,0.4088799
584.0,584.0,0.05609953
585.0,585.0,0.026893456
586.0,586.0,0.097397976
587.0,587.0,0.01373794
588.0,588.0,0.045214664
589.0,589.0,0.008771572
590.0,590.0,0.009100633
591.0,591.0,0.055296116
592.0,592.0,0.25468457
593.0,593.0,0.02249887
594.0,594.0,0.6194137
595.0,595.0,0.008398108
596.0,596.0,0.019015295
597.0,597.0,0.031180827
598.0,598.0,0.05645185
599.0,599.0,0.05639878
600.0,600.0,0.025085354
601.0,601.0,0.42868933
602.0,602.0,0.07575354
603.0,603.0,0.048241638
604.0,604.0,0.27296704
605.0,605.0,0.4195304
606.0,606.0,0.012640295
607.0,607.0,0.3610375
608.0,608.0,0.07318205
609.0,609.0,0.021362763
610.0,610.0,0.03866135
611.0,611.0,0.4369064
612.0,612.0,0.028768316
613.0,613.0,0.12310485
614.0,614.0,0.15570055
615.0,615.0,0.088703
616.0,616.0,0.19426732
617.0,617.0,0.120648436
618.0,618.0,0.029313073
619.0,619.0,0.01527792
620.0,620.0,0.05299935
621.0,621.0,0.0076278704
622.0,622.0,0.07093301
623.0,623.0,0.13320504
624.0,624.0,0.0336423
625.0,625.0,0.36211208
626.0,626.0,0.020079006
627.0,627.0,0.009283804
628.0,628.0,0.006339517
629.0,629.0,0.072585665
630.0,630.0,0.016894689
631.0,631.0,0.13497588
632.0,632.0,0.06930235
633.0,633.0,0.071107805
634.0,634.0,0.031698756
635.0,635.0,0.4216481
636.0,636.0,0.018912705
637.0,637.0,0.021004852
638.0,638.0,0.07559873
639.0,639.0,0.29800245
640.0,640.0,0.008921522
641.0,641.0,0.022715082
642.0,642.0,0.44255838
643.0,643.0,0.37027186
644.0,644.0,0.079634905
645.0,645.0,0.013861787
646.0,646.0,0.066171624
647.0,647.0,0.6535474
648.0,648.0,0.05616542
649.0,649.0,0.038251158
650.0,650.0,0.6474015
651.0,651.0,0.08479361
652.0,652.0,0.050159857
653.0,653.0,0.02191792
654.0,654.0,0.6531263
655.0,655.0,0.19174531
656.0,656.0,0.09927274
657.0,657.0,0.1885267
658.0,658.0,0.04563803
659.0,659.0,0.117881835
660.0,660.0,0.011115751
661.0,661.0,0.036129046
662.0,662.0,0.5367737
663.0,663.0,0.03668117
664.0,664.0,0.019862978
665.0,665.0,0.38624606
666.0,666.0,0.09087117
667.0,667.0,0.017409792
668.0,668.0,0.6169521
669.0,669.0,0.3645162
670.0,670.0,0.34111577
671.0,671.0,0.018745037
672.0,672.0,0.49635082
673.0,673.0,0.06877013
674.0,674.0,0.033663243
675.0,675.0,0.0040376633
676.0,676.0,0.047668826
677.0,677.0,0.0778681
678.0,678.0,0.017609287
679.0,679.0,0.015536879
680.0,680.0,0.03648959
681.0,681.0,0.087761454
682.0,682.0,0.028594747
683.0,683.0,0.61881244
684.0,684.0,0.09276567
685.0,685.0,0.014570096
686.0,686.0,0.038120035
687.0,687.0,0.6054913
688.0,688.0,0.08747008
689.0,689.0,0.1386128
690.0,690.0,0.20539165
691.0,691.0,0.0058360407
692.0,692.0,0.14792456
693.0,693.0,0.031849056
694.0,694.0,0.13551523
695.0,695.0,0.64668787
696.0,696.0,0.25402164
697.0,697.0,0.022660907
698.0,698.0,0.094523
699.0,699.0,0.046324346
700.0,700.0,0.42805678
701.0,701.0,0.06262826
702.0,702.0,0.022362692
703.0,703.0,0.17939591
704.0,704.0,0.13596855
705.0,705.0,0.23138317
706.0,706.0,0.008787817
707.0,707.0,0.04758786
708.0,708.0,0.042817645
709.0,709.0,0.2120517
710.0,710.0,0.07698477
711.0,711.0,0.06721773
712.0,712.0,0.0054307645
713.0,713.0,0.017730575
714.0,714.0,0.05378762
715.0,715.0,0.018852033
716.0,716.0,0.012083708
717.0,717.0,0.50557166
718.0,718.0,0.051956624
719.0,719.0,0.13462041
720.0,720.0,0.02838656
721.0,721.0,0.01006073
722.0,722.0,0.046041396
723.0,723.0,0.019417072
724.0,724.0,0.08771661
725.0,725.0,0.03544444
726.0,726.0,0.07871708
727.0,727.0,0.5502412
728.0,728.0,0.24949199
729.0,729.0,0.013672041
730.0,730.0,0.053601045
731.0,731.0,0.3590271
732.0,732.0,0.13017043
733.0,733.0,0.044034846
734.0,734.0,0.054139897
735.0,735.0,0.071112186
736.0,736.0,0.042739272
737.0,737.0,0.39527053
738.0,738.0,0.010638462
739.0,739.0,0.076796934
740.0,740.0,0.51708984
741.0,741.0,0.162394
742.0,742.0,0.15530013
743.0,743.0,0.0073997644
744.0,744.0,0.021451479
745.0,745.0,0.095942765
746.0,746.0,0.01922227
747.0,747.0,0.03014238
748.0,748.0,0.41313067
749.0,749.0,0.009573361
750.0,750.0,0.02011092
751.0,751.0,0.07425648
752.0,752.0,0.020517413
753.0,753.0,0.30344504
754.0,754.0,0.027923232
755.0,755.0,0.38977924
756.0,756.0,0.01359866
757.0,757.0,0.15190421
758.0,758.0,0.083327994
759.0,759.0,0.5721845
760.0,760.0,0.06137547
761.0,761.0,0.066776745
762.0,762.0,0.5068561
763.0,763.0,0.20195441
764.0,764.0,0.0031059717
765.0,765.0,0.08665675
766.0,766.0,0.33005244
767.0,767.0,0.015145141
768.0,768.0,0.059738833
769.0,769.0,0.14570989
770.0,770.0,0.027477155
771.0,771.0,0.017257346
772.0,772.0,0.13095227
773.0,773.0,0.06686039
774.0,774.0,0.029150918
775.0,775.0,0.024847012
776.0,776.0,0.15004939
777.0,777.0,0.019248348
778.0,778.0,0.018846188
779.0,779.0,0.017658355
780.0,780.0,0.04155944
781.0,781.0,0.067336164
782.0,782.0,0.16058731
783.0,783.0,0.03835676
784.0,784.0,0.028831637
785.0,785.0,0.030576432
786.0,786.0,0.06732103
787.0,787.0,0.04556621
788.0,788.0,0.02460613
789.0,789.0,0.087112464
790.0,790.0,0.045919567
791.0,791.0,0.060560793
792.0,792.0,0.10434846
793.0,793.0,0.20966886
794.0,794.0,0.52496
795.0,795.0,0.012456358
796.0,796.0,0.00596947
797.0,797.0,0.027202819
798.0,798.0,0.012112688
799.0,799.0,0.01339767
800.0,800.0,0.06610336
801.0,801.0,0.017345935
802.0,802.0,0.009687138
803.0,803.0,0.037765816
804.0,804.0,0.051907435
805.0,805.0,0.060008872
806.0,806.0,0.04912441
807.0,807.0,0.37910157
808.0,808.0,0.6665917
809.0,809.0,0.03261634
810.0,810.0,0.116016485
811.0,811.0,0.5779561
812.0,812.0,0.47136664
813.0,813.0,0.13694033
814.0,814.0,0.044164415
815.0,815.0,0.0087379515
816.0,816.0,0.5049296
817.0,817.0,0.0598598
818.0,818.0,0.014498627
819.0,819.0,0.1568005
820.0,820.0,0.021413341
821.0,821.0,0.034889653
822.0,822.0,0.11130527
823.0,823.0,0.15683894
824.0,824.0,0.012002606
825.0,825.0,0.03773888
826.0,826.0,0.048912343
827.0,827.0,0.08813324
828.0,828.0,0.033423033
829.0,829.0,0.02249815
830.0,830.0,0.3414058
831.0,831.0,0.14652315
832.0,832.0,0.03471106
833.0,833.0,0.069357835
834.0,834.0,0.06926322
835.0,835.0,0.06625462
836.0,836.0,0.028023299
837.0,837.0,0.1606227
838.0,838.0,0.14031109
839.0,839.0,0.030599294
840.0,840.0,0.0027419098
841.0,841.0,0.11949651
842.0,842.0,0.30273932
843.0,843.0,0.012521115
844.0,844.0,0.15138902
845.0,845.0,0.0319734
846.0,846.0,0.017922468
847.0,847.0,0.015699094
848.0,848.0,0.17596354
849.0,849.0,0.058802623
850.0,850.0,0.06261811
851.0,851.0,0.29713497
852.0,852.0,0.05648638
853.0,853.0,0.19886103
854.0,854.0,0.017558653
855.0,855.0,0.019806769
856.0,856.0,0.17480147
857.0,857.0,0.015652403
858.0,858.0,0.08104033
859.0,859.0,0.028634405
860.0,860.0,0.052207667
861.0,861.0,0.5654531
862.0,862.0,0.3238167
863.0,863.0,0.115172505
864.0,864.0,0.10004337
865.0,865.0,0.122504234
866.0,866.0,0.015789505
867.0,867.0,0.017103868
868.0,868.0,0.041227557
869.0,869.0,0.046132226
870.0,870.0,0.04265323
871.0,871.0,0.077803075
872.0,872.0,0.01294277
873.0,873.0,0.1921844
874.0,874.0,0.019577328
875.0,875.0,0.053338904
876.0,876.0,0.012223361
877.0,877.0,0.005408337
878.0,878.0,0.020829437
879.0,879.0,0.03543488
880.0,880.0,0.04214403
881.0,881.0,0.17079142
882.0,882.0,0.03659707
883.0,883.0,0.017718745
884.0,884.0,0.025175555
885.0,885.0,0.4586703
886.0,886.0,0.016555341
887.0,887.0,0.05295078
888.0,888.0,0.05584913
889.0,889.0,0.082908064
890.0,890.0,0.009397991
891.0,891.0,0.034525115
892.0,892.0,0.015278865
893.0,893.0,0.16790152
894.0,894.0,0.0028171497
895.0,895.0,0.014382567
896.0,896.0,0.018816987
897.0,897.0,0.08344247
898.0,898.0,0.022705741
899.0,899.0,0.21005045
900.0,900.0,0.02462644
901.0,901.0,0.23395312
902.0,902.0,0.010499372
903.0,903.0,0.50378007
904.0,904.0,0.04058759
905.0,905.0,0.03002771
906.0,906.0,0.0198989
907.0,907.0,0.020826282
908.0,908.0,0.033419803
909.0,909.0,0.05548925
910.0,910.0,0.033574056
911.0,911.0,0.027563334
912.0,912.0,0.32371268
913.0,913.0,0.036224086
914.0,914.0,0.08355751
915.0,915.0,0.16807172
916.0,916.0,0.08472907
917.0,917.0,0.008420067
918.0,918.0,0.04203219
919.0,919.0,0.69248277
920.0,920.0,0.08371642
921.0,921.0,0.31624165
922.0,922.0,0.020966433
923.0,923.0,0.06893466
924.0,924.0,0.049349025
925.0,925.0,0.0013778204
926.0,926.0,0.27002123
927.0,927.0,0.17786051
928.0,928.0,0.0056785205
929.0,929.0,0.37513092
930.0,930.0,0.09581415
931.0,931.0,0.015782163
932.0,932.0,0.04112099
933.0,933.0,0.2819091
934.0,934.0,0.03563354
935.0,935.0,0.035551954
936.0,936.0,0.2198622
937.0,937.0,0.039464213
938.0,938.0,0.14152856
939.0,939.0,0.024894966
940.0,940.0,0.34828934
941.0,941.0,0.49992618
942.0,942.0,0.19119073
943.0,943.0,0.05126327
944.0,944.0,0.012619169
945.0,945.0,0.014143485
946.0,946.0,0.010136309
947.0,947.0,0.009949536
948.0,948.0,0.023191445
949.0,949.0,0.10263343
950.0,950.0,0.31915492
951.0,951.0,0.03641087
952.0,952.0,0.020994898
953.0,953.0,0.003574294
954.0,954.0,0.5278195
955.0,955.0,0.1424756
956.0,956.0,0.22352459
957.0,957.0,0.011320175
958.0,958.0,0.045644205
959.0,959.0,0.23508684
960.0,960.0,0.05688619
961.0,961.0,0.055299986
962.0,962.0,0.053162277
963.0,963.0,0.15568662
964.0,964.0,0.58134586
965.0,965.0,0.34955922
966.0,966.0,0.06889557
967.0,967.0,0.04156888
968.0,968.0,0.13078935
969.0,969.0,0.032861594
970.0,970.0,0.23240186
971.0,971.0,0.4189964
972.0,972.0,0.0063157673
973.0,973.0,0.12731515
974.0,974.0,0.036184292
975.0,975.0,0.07820729
976.0,976.0,0.5833516
977.0,977.0,0.04893649
978.0,978.0,0.041755732
979.0,979.0,0.023460323
980.0,980.0,0.046570115
981.0,981.0,0.004330924
982.0,982.0,0.041607544
983.0,983.0,0.004126109
984.0,984.0,0.01619995
985.0,985.0,0.033189066
986.0,986.0,0.23148812
987.0,987.0,0.17031488
988.0,988.0,0.20619406
989.0,989.0,0.004470724
990.0,990.0,0.07195285
991.0,991.0,0.05910558
992.0,992.0,0.039807584
993.0,993.0,0.030667834
994.0,994.0,0.2432412
995.0,995.0,0.4496998
996.0,996.0,0.032562997
