Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.29689E-4,42.006631717,0.351282014,0.151183609,0.333333333,0.444444444
1.30558E-4,42.25405873,0.352805444,0.149293813,0.333333333,0.444444444
1.31446E-4,42.503040335,0.354353926,0.147404018,0.333333333,0.444444444
1.32485E-4,42.75383988,0.356158142,0.145514223,0.333333333,0.444444444
1.33401E-4,43.006527082,0.357738773,0.143624428,0.333333333,0.444444444
1.34138E-4,43.26065168,0.359006468,0.141734633,0.333333333,0.444444444
1.35014E-4,43.502995223,0.360505435,0.139944301,0.333333333,0.444444444
1.36483E-4,43.760884181,0.363004076,0.138054506,0.333333333,0.444444444
1.37493E-4,44.007312287,0.364710127,0.136264173,0.333333333,0.444444444
1.38598E-4,44.255962582,0.366567665,0.134473841,0.333333333,0.444444444
1.39808E-4,44.506541027,0.368587611,0.132683509,0.333333333,0.444444444
1.40971E-4,44.759463633,0.370517672,0.130893177,0.333333333,0.444444444
1.42021E-4,45.000003679,0.372250956,0.129202308,0.351851852,0.444444444
1.42864E-4,45.256458191,0.37363413,0.127411975,0.351851852,0.5
1.44499E-4,45.500859694,0.376301771,0.125721106,0.37037037,0.5
1.45772E-4,45.762045575,0.378362703,0.123930774,0.388888889,0.5
1.46446E-4,46.010479614,0.379448355,0.122239905,0.388888889,0.5
1.47756E-4,46.260723001,0.381547707,0.120549035,0.388888889,0.5
1.48808E-4,46.512860781,0.383222423,0.118858166,0.388888889,0.5
1.5082E-4,46.752990315,0.386401501,0.117266759,0.407407407,0.5
1.52364E-4,47.01068291,0.388820254,0.11557589,0.407407407,0.5
1.53268E-4,47.255259278,0.390226178,0.113984484,0.407407407,0.555555556
1.54131E-4,47.501244504,0.391563476,0.112393077,0.425925926,0.555555556
1.55322E-4,47.764320653,0.393398921,0.110702208,0.425925926,0.555555556
1.5626E-4,48.013630164,0.394837158,0.109110802,0.425925926,0.555555556
1.584E-4,48.265332153,0.398091106,0.107519395,0.425925926,0.555555556
1.59939E-4,48.504178663,0.40041025,0.106027452,0.425925926,0.555555556
1.61498E-4,48.761445725,0.402741019,0.104436045,0.425925926,0.555555556
1.62621E-4,49.004488668,0.404409907,0.102944102,0.425925926,0.555555556
1.6428E-4,49.266067608,0.406856908,0.101352695,0.425925926,0.555555556
1.65431E-4,49.513355751,0.408541861,0.099860752,0.444444444,0.555555556
1.66632E-4,49.762413117,0.410290754,0.098368808,0.444444444,0.555555556
1.6866E-4,50.013832516,0.413222226,0.096876865,0.444444444,0.555555556
1.70159E-4,50.251011642,0.415369103,0.095484384,0.444444444,0.555555556
1.72778E-4,50.508800499,0.419082589,0.093992441,0.444444444,0.555555556
1.74091E-4,50.751740149,0.420926558,0.09259996,0.444444444,0.555555556
1.76252E-4,51.01454329,0.423936644,0.091108017,0.444444444,0.555555556
1.7801E-4,51.262439779,0.426362748,0.089715536,0.444444444,0.555555556
1.79056E-4,51.512370178,0.427795638,0.088323056,0.444444444,0.555555556
1.81725E-4,51.76540673,0.431421335,0.086930575,0.444444444,0.555555556
1.83959E-4,52.003076365,0.434421729,0.085637557,0.444444444,0.555555556
1.86071E-4,52.262121747,0.437228199,0.084245077,0.444444444,0.555555556
1.87658E-4,52.504825078,0.439318737,0.082952059,0.444444444,0.555555556
1.90195E-4,52.750391116,0.442628859,0.081659041,0.444444444,0.555555556
1.93487E-4,53.018985683,0.446867114,0.080266561,0.444444444,0.555555556
1.96314E-4,53.252988847,0.450455004,0.079073006,0.444444444,0.611111111
2.00547E-4,53.510992362,0.455740901,0.077779988,0.444444444,0.611111111
2.03111E-4,53.753298374,0.45889378,0.076586433,0.444444444,0.611111111
2.0656E-4,54.019924482,0.463078151,0.075293416,0.444444444,0.611111111
2.10778E-4,54.250098206,0.468107582,0.074199324,0.444444444,0.611111111
2.13594E-4,54.504439081,0.47141351,0.073005769,0.462962963,0.611111111
2.1632E-4,54.762386086,0.474574704,0.071812214,0.462962963,0.611111111
2.18486E-4,55.001646948,0.477060016,0.070718122,0.462962963,0.611111111
2.23426E-4,55.267195707,0.48263979,0.069524567,0.462962963,0.611111111
2.26098E-4,55.514819813,0.485609498,0.068430475,0.462962963,0.611111111
2.28424E-4,55.764844634,0.488165744,0.067336384,0.462962963,0.611111111
2.31781E-4,56.018372502,0.491812112,0.066242292,0.462962963,0.611111111
2.35306E-4,56.251712773,0.495584728,0.065247663,0.462962963,0.611111111
2.39463E-4,56.513136379,0.499962389,0.064153571,0.462962963,0.611111111
2.44482E-4,56.756468058,0.50514803,0.063158942,0.462962963,0.611111111
2.47822E-4,57.002796208,0.508539342,0.062164313,0.462962963,0.611111111
2.51849E-4,57.252578757,0.512568072,0.061169684,0.462962963,0.666666667
2.56124E-4,57.506875031,0.516771908,0.060175055,0.462962963,0.666666667
2.60373E-4,57.765205894,0.520879313,0.059180426,0.462962963,0.666666667
2.62684E-4,58.000593149,0.52308395,0.05828526,0.462962963,0.722222222
2.70211E-4,58.266637412,0.530126918,0.057290631,0.462962963,0.722222222
2.74554E-4,58.511797491,0.53409668,0.056395464,0.481481481,0.722222222
2.77376E-4,58.760239467,0.536640225,0.055500298,0.5,0.722222222
2.83545E-4,59.012718815,0.54210564,0.054605132,0.5,0.722222222
2.9219E-4,59.272397839,0.549550691,0.053709966,0.5,0.722222222
2.94478E-4,59.507052269,0.551480872,0.052914263,0.5,0.722222222
2.9938E-4,59.774932627,0.555560762,0.052019097,0.5,0.722222222
3.03402E-4,60.016269031,0.558853663,0.051223394,0.518518519,0.722222222
3.06502E-4,60.26029684,0.561358383,0.05042769,0.537037037,0.722222222
3.08781E-4,60.506679568,0.563181766,0.049631987,0.537037037,0.722222222
3.13606E-4,60.756054031,0.566991953,0.048836284,0.537037037,0.777777778
3.15942E-4,61.008054259,0.568812853,0.048040581,0.537037037,0.777777778
3.21867E-4,61.263849751,0.573364433,0.047244878,0.537037037,0.777777778
3.25429E-4,61.522879108,0.57605389,0.046449174,0.537037037,0.777777778
3.30855E-4,61.752593191,0.580087349,0.045752934,0.537037037,0.777777778
3.36385E-4,62.01943501,0.584119871,0.044957231,0.537037037,0.777777778
3.40558E-4,62.256478348,0.587111583,0.044260991,0.555555556,0.777777778
3.46904E-4,62.531495842,0.591579548,0.043465287,0.574074074,0.777777778
3.48175E-4,62.77484608,0.592462825,0.042769047,0.574074074,0.777777778
3.53109E-4,63.020959242,0.595856341,0.042072807,0.574074074,0.777777778
3.56548E-4,63.269534065,0.598187987,0.041376567,0.592592593,0.777777778
3.5969E-4,63.520338073,0.600295047,0.040680326,0.592592593,0.777777778
3.68408E-4,63.774955668,0.60602689,0.039984086,0.592592593,0.777777778
3.74238E-4,64.034780718,0.609769585,0.039287846,0.592592593,0.777777778
3.77208E-4,64.26006153,0.611648857,0.038691068,0.592592593,0.777777778
3.80606E-4,64.525590766,0.613777176,0.037994828,0.592592593,0.777777778
3.85278E-4,64.755557677,0.616664885,0.037398051,0.592592593,0.777777778
3.91659E-4,65.026937941,0.62054062,0.03670181,0.592592593,0.777777778
3.93349E-4,65.262595964,0.621554159,0.036105033,0.592592593,0.777777778
4.00747E-4,65.500611546,0.625926994,0.035508255,0.592592593,0.777777778
4.10309E-4,65.784131247,0.631431536,0.034812015,0.592592593,0.777777778
4.1547E-4,66.032416632,0.634335549,0.034215238,0.592592593,0.777777778
4.2178E-4,66.284278152,0.637824664,0.03361846,0.592592593,0.777777778
4.2907E-4,66.540213912,0.641774103,0.033021683,0.592592593,0.777777778
4.37329E-4,66.757005596,0.646144949,0.032524368,0.611111111,0.777777778
4.4139E-4,67.021222515,0.648255648,0.031927591,0.611111111,0.833333333
4.49496E-4,67.289210909,0.652393769,0.031330814,0.611111111,0.833333333
4.55248E-4,67.515940703,0.655271707,0.030833499,0.611111111,0.833333333
4.60817E-4,67.791089838,0.65801319,0.030236722,0.611111111,0.833333333
4.64905E-4,68.022705814,0.659997832,0.029739407,0.611111111,0.833333333
4.68806E-4,68.256444944,0.661870521,0.029242093,0.666666667,0.833333333
4.72568E-4,68.539235,0.663656833,0.028645315,0.666666667,0.833333333
4.78655E-4,68.77669466,0.666507834,0.028148001,0.666666667,0.833333333
4.83738E-4,69.017668852,0.668851467,0.027650686,0.666666667,0.833333333
4.92718E-4,69.262518575,0.672912607,0.027153372,0.685185185,0.833333333
5.02161E-4,69.511165341,0.677077284,0.026656057,0.685185185,0.833333333
5.09023E-4,69.764732109,0.680037459,0.026158743,0.685185185,0.833333333
5.1559E-4,70.02110228,0.682820418,0.025661428,0.685185185,0.833333333
5.2004E-4,70.280175204,0.68467844,0.025164114,0.685185185,0.833333333
5.32375E-4,70.543462014,0.689717516,0.024666799,0.685185185,0.833333333
5.42025E-4,70.758468829,0.693548837,0.024268948,0.685185185,0.833333333
5.48185E-4,71.031152044,0.695945473,0.023771633,0.685185185,0.833333333
5.53921E-4,71.252280994,0.698143827,0.023373782,0.703703704,0.833333333
5.66343E-4,71.53317332,0.702796646,0.022876467,0.703703704,0.833333333
5.74229E-4,71.76147364,0.705676974,0.022478615,0.703703704,0.833333333
5.8338E-4,72.051285611,0.708950247,0.021981301,0.703703704,0.833333333
5.88982E-4,72.285799371,0.710918161,0.021583449,0.703703704,0.833333333
5.98795E-4,72.523756708,0.714302045,0.021185598,0.703703704,0.833333333
6.06359E-4,72.765210063,0.716856945,0.020787746,0.703703704,0.833333333
6.13071E-4,73.009746653,0.719086033,0.020389895,0.722222222,0.833333333
6.21031E-4,73.256728671,0.721684558,0.019992043,0.722222222,0.833333333
6.26566E-4,73.506117905,0.723463304,0.019594191,0.722222222,0.833333333
6.32011E-4,73.75839157,0.725191031,0.01919634,0.722222222,0.833333333
6.3448E-4,74.011858702,0.725967193,0.018798488,0.722222222,0.833333333
6.45954E-4,74.269715918,0.729518353,0.018400637,0.722222222,0.833333333
6.55056E-4,74.530034939,0.732270371,0.018002785,0.722222222,0.833333333
6.58463E-4,74.793195557,0.733286312,0.017604933,0.722222222,0.833333333
6.68333E-4,75.059738551,0.736185798,0.017207082,0.722222222,0.833333333
6.75485E-4,75.261260909,0.738248034,0.016908693,0.722222222,0.833333333
6.89512E-4,75.534728963,0.742200103,0.016510841,0.722222222,0.833333333
6.94117E-4,75.811863192,0.743471894,0.01611299,0.722222222,0.833333333
7.0196E-4,76.02118678,0.745608828,0.015814601,0.722222222,0.833333333
7.10601E-4,76.305231621,0.747922486,0.01541675,0.722222222,0.833333333
7.15813E-4,76.519744298,0.749297722,0.015118361,0.722222222,0.833333333
7.25276E-4,76.807736629,0.75175684,0.014720509,0.722222222,0.833333333
7.31601E-4,77.026687267,0.753373543,0.014422121,0.722222222,0.833333333
7.46991E-4,77.322412286,0.757221089,0.014024269,0.740740741,0.833333333
7.51867E-4,77.547472198,0.758415236,0.01372588,0.740740741,0.833333333
7.6295E-4,77.775064125,0.761086344,0.013427492,0.740740741,0.833333333
7.8079E-4,78.006425286,0.765263789,0.013129103,0.740740741,0.944444444
7.95953E-4,78.322644717,0.768701047,0.012731251,0.740740741,0.944444444
8.01854E-4,78.562718052,0.770011947,0.012432863,0.759259259,0.944444444
8.23514E-4,78.807287238,0.774698046,0.012134474,0.759259259,0.944444444
8.34574E-4,79.056291267,0.777018061,0.011836085,0.759259259,0.944444444
8.40849E-4,79.307967118,0.778313334,0.011537696,0.759259259,0.944444444
8.46084E-4,79.561433699,0.779382304,0.011239308,0.759259259,0.944444444
8.54924E-4,79.816473211,0.781164303,0.010940919,0.759259259,0.944444444
8.5995E-4,80.074167121,0.782164582,0.01064253,0.759259259,0.944444444
8.65824E-4,80.333291407,0.783322269,0.010344142,0.759259259,0.944444444
8.66932E-4,80.506647,0.783539307,0.010145216,0.759259259,0.944444444
8.89737E-4,80.771597663,0.787910721,0.009846827,0.759259259,0.944444444
9.05135E-4,81.042079221,0.790763743,0.009548438,0.759259259,0.944444444
9.20894E-4,81.317198515,0.793605447,0.00925005,0.759259259,0.944444444
9.30199E-4,81.502780175,0.795247303,0.009051124,0.759259259,0.944444444
9.50611E-4,81.787070673,0.798758989,0.008752735,0.759259259,0.944444444
9.72161E-4,82.077838942,0.802338321,0.008454347,0.777777778,0.944444444
9.95703E-4,82.275440161,0.806105575,0.008255421,0.796296296,0.944444444
1.02433E-3,82.577626803,0.810497824,0.007957032,0.796296296,0.944444444
1.03494E-3,82.784470368,0.812075008,0.007758106,0.796296296,0.944444444
1.07456E-3,83.103011124,0.817741644,0.007459718,0.796296296,0.944444444
1.09278E-3,83.32000749,0.820233784,0.007260792,0.796296296,0.944444444
1.12185E-3,83.542210809,0.824071898,0.007061866,0.796296296,0.944444444
1.18135E-3,83.775655122,0.831439312,0.00686294,0.814814815,0.944444444
1.19315E-3,84.013918544,0.832827998,0.006664014,0.833333333,1
1.21623E-3,84.256277299,0.835478655,0.006465089,0.833333333,1
1.25811E-3,84.507016218,0.840078925,0.006266163,0.833333333,1
1.28429E-3,84.7631255,0.842826373,0.006067237,0.833333333,1
1.33327E-3,85.025578176,0.84772171,0.005868311,0.833333333,1
1.33683E-3,85.292594308,0.848065385,0.005669385,0.833333333,1
1.37473E-3,85.565007766,0.851632474,0.00547046,0.833333333,1
1.41568E-3,85.845403052,0.855303453,0.005271534,0.833333333,1
1.44725E-3,86.133587208,0.858011841,0.005072608,0.833333333,1
1.47309E-3,86.280896479,0.860154153,0.004973145,0.851851852,1
1.5047E-3,86.579526796,0.862688116,0.004774219,0.87037037,1
1.53991E-3,86.887158158,0.865405776,0.004575293,0.888888889,1
1.54226E-3,87.041383975,0.865582785,0.004475831,0.888888889,1
1.56295E-3,87.353897511,0.867126217,0.004276905,0.888888889,1
