"name","basis","date","institutionID","collectionCode","collectionID","country","county","state","locality","Latitude","Longitude","ID","coordinateUncertaintyInMeters","informationWithheld","habitat","prov","spocc.latitude","spocc.longitude","spocc.prov","spocc.date","spocc.name"
"Pyxidanthera barbulata Michx.","PRESERVED_SPECIMEN","1960-03-27",NA,"Botany","a3883acd-bc7d-40f2-a6e4-372a3435e5d1","United States of America","Harnett","North Carolina","vicinity of Spout Springs on NC 87",NA,NA,"2859101413",NA,NA,"pine-turkey oak woods","gbif",NA,NA,"gbif",1960-03-27,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata Michx.","PRESERVED_SPECIMEN","1960-03-27",NA,"E","http://biocol.org/urn:lsid:biocol.org:col:15670","United States of America",NA,NA,NA,NA,NA,"3312494689",NA,NA,NA,"gbif",NA,NA,"gbif",1960-03-27,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata Michx.","PRESERVED_SPECIMEN","1960-09-25",NA,"MO","http://biocol.org/urn:lsid:biocol.org:col:15859","United States of America","Pender","North Carolina","2 miles west of Surf City. Route 210 (Route 17).",NA,NA,"2268909211",NA,NA,NA,"gbif",NA,NA,"gbif",1960-09-25,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata Michx.","PRESERVED_SPECIMEN","1960-09-25",NA,"MO","http://biocol.org/urn:lsid:biocol.org:col:15859","United States of America","Pender","North Carolina","2 miles west of Surf City. Route 210 (Route 17).",NA,NA,"2268909211",NA,NA,NA,"gbif",34.514896,-77.88885,"bison",1960-09-25,"Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","PRESERVED_SPECIMEN","1959-07-12",NA,"Botany","a3883acd-bc7d-40f2-a6e4-372a3435e5d1","United States of America","Burlington","New Jersey","W. Plains, S of Rt. 72",39.809175,-74.420705,"2859379403","3330",NA,NA,"gbif",39.809175,-74.420705,"gbif",1959-07-12,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata Michx.","PRESERVED_SPECIMEN","1958-05-08","http://biocol.org/urn:lsid:biocol.org:col:34871","Botany",NA,"United States of America",NA,"New Jersey","Coyle Airport, Burlington County.",NA,NA,"2236102716",NA,NA,NA,"gbif",NA,NA,"gbif",1958-05-08,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata Michx.","PRESERVED_SPECIMEN","1958-05-08","http://biocol.org/urn:lsid:biocol.org:col:34871","Botany",NA,"United States of America",NA,"New Jersey","Coyle Airport, Burlington County.",NA,NA,"2236102716",NA,NA,NA,"gbif",NA,NA,"bison",1958-05-08,"Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","PRESERVED_SPECIMEN","1958-05-08",NA,"Botany","a3883acd-bc7d-40f2-a6e4-372a3435e5d1","United States of America","Burlington","New Jersey","at edge of runway, Coyle Airport",39.815572,-74.422171,"2859383419","1368",NA,"growing in full sunlight","gbif",39.815572,-74.422171,"gbif",1958-05-08,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata Michx.","PRESERVED_SPECIMEN","1957-05-05","urn:lsid:biocol.org:col:15638","Herb",NA,"United States of America","Sampson Co.","North Carolina","2.9 mi. SE of Highsmith on NC 411.",NA,NA,"1808368249",NA,NA,"Sandhill bordering bay.","gbif",NA,NA,"gbif",1957-05-05,"Pyxidanthera barbulata Michx."
"Pyxidanthera barbulata Michx.","PRESERVED_SPECIMEN","1957-05-05","urn:lsid:biocol.org:col:15638","Herb",NA,"United States of America","Sampson Co.","North Carolina","2.9 mi. SE of Highsmith on NC 411.",NA,NA,"1808368249",NA,NA,"Sandhill bordering bay.","gbif",NA,NA,"bison",1957-05-05,"Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","PRESERVED_SPECIMEN","1957-06-27",NA,"Botany","a3883acd-bc7d-40f2-a6e4-372a3435e5d1","United States of America","Ocean","New Jersey","near Whiting",39.954561,-74.378482,"2859381399","3036",NA,"high plains","gbif",39.954561,-74.378482,"gbif",1957-06-27,"Pyxidanthera barbulata Michx."
