"name","basis","date","institutionID","collectionCode","collectionID","country","county","state","locality","Latitude","Longitude","ID","coordinateUncertaintyInMeters","informationWithheld","habitat","prov","spocc.latitude","spocc.longitude","spocc.prov","spocc.date","spocc.name"
"Pyxidanthera brevifolia","observation","1999-03-23","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274651320",NA,NA,NA,"bison",NA,NA,"gbif",1999-03-23,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","1999-03-23","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274651320",NA,NA,NA,"bison",35.01736,-79.23711,"bison",1999-03-23,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","1998-07-23","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274651357",NA,NA,NA,"bison",NA,NA,"gbif",1998-07-23,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","1998-07-23","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274651357",NA,NA,NA,"bison",35.01736,-79.23711,"bison",1998-07-23,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","unknown","2016-03-22","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Darlington","South Carolina",NA,34.33235,-79.957695,"1899483676",NA,NA,NA,"bison",NA,NA,"gbif",2016-03-22,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","unknown","2016-03-22","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Darlington","South Carolina",NA,34.33235,-79.957695,"1899483676",NA,NA,NA,"bison",34.33235,-79.957695,"bison",2016-03-22,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","2019-04-12","http://www.inaturalist.org","iNaturalist.org","https://www.inaturalist.org/observations?created_d2=2019-03-28T18%3A00%3A45-07%3A00&license%5B%5D=CC0&license%5B%5D=CC-BY&license%5B%5D=CC-BY-NC&quality_grade=research","US","Hoke","North Carolina","North Carolina, US",35.04563,-79.356926,"2236849443","28734.0",NA,NA,"bison",35.045633,-79.356928,"gbif",2019-04-12,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","2019-04-12","http://www.inaturalist.org","iNaturalist.org","https://www.inaturalist.org/observations?created_d2=2019-03-28T18%3A00%3A45-07%3A00&license%5B%5D=CC0&license%5B%5D=CC-BY&license%5B%5D=CC-BY-NC&quality_grade=research","US","Hoke","North Carolina","North Carolina, US",35.04563,-79.356926,"2236849443","28734.0",NA,NA,"bison",35.04563,-79.356926,"bison",2019-04-12,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","specimen","2006-01-01","http://herbarium.unc.edu","University of North Carolina at Chapel Hill Herbarium (NCU)","http://sernecportal.org/portal/collections/misc/collprofiles.php?collid=206","US","Richmond","North Carolina",NA,35.005943,-79.74783,"2234463060",NA,NA,NA,"bison",35.005943,-79.74783,"bison",2006-01-01,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","specimen","1910-01-01","http://herbarium.unc.edu","University of North Carolina at Chapel Hill Herbarium (NCU)","http://sernecportal.org/portal/collections/misc/collprofiles.php?collid=206","US","Darlington","South Carolina",NA,34.33235,-79.957695,"2234461078",NA,NA,NA,"bison",NA,NA,"gbif",1910-01-01,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","specimen","1910-01-01","http://herbarium.unc.edu","University of North Carolina at Chapel Hill Herbarium (NCU)","http://sernecportal.org/portal/collections/misc/collprofiles.php?collid=206","US","Darlington","South Carolina",NA,34.33235,-79.957695,"2234461078",NA,NA,NA,"bison",34.33235,-79.957695,"bison",1910-01-01,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","specimen","1958-01-01","http://herbarium.unc.edu","University of North Carolina at Chapel Hill Herbarium (NCU)","http://sernecportal.org/portal/collections/misc/collprofiles.php?collid=206","US","Harnett","North Carolina",NA,35.3686,-78.869316,"2234461515",NA,NA,NA,"bison",NA,NA,"gbif",1958-01-01,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","specimen","1958-01-01","http://herbarium.unc.edu","University of North Carolina at Chapel Hill Herbarium (NCU)","http://sernecportal.org/portal/collections/misc/collprofiles.php?collid=206","US","Harnett","North Carolina",NA,35.3686,-78.869316,"2234461515",NA,NA,NA,"bison",35.3686,-78.869316,"bison",1958-01-01,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","unknown","1983-07-01","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Moore","North Carolina",NA,35.310722,-79.48131,"1274648882",NA,NA,NA,"bison",NA,NA,"gbif",1983-07-01,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","unknown","1983-07-01","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Moore","North Carolina",NA,35.310722,-79.48131,"1274648882",NA,NA,NA,"bison",35.310722,-79.48131,"bison",1983-07-01,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","unknown","1992-06-16","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Harnett","North Carolina",NA,35.3686,-78.869316,"1274650393",NA,NA,NA,"bison",NA,NA,"gbif",1992-06-16,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","unknown","1992-06-16","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Harnett","North Carolina",NA,35.3686,-78.869316,"1274650393",NA,NA,NA,"bison",35.3686,-78.869316,"bison",1992-06-16,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","2006-03-15","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274650717",NA,NA,NA,"bison",NA,NA,"gbif",2006-03-15,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","2006-03-15","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274650717",NA,NA,NA,"bison",35.01736,-79.23711,"bison",2006-03-15,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","1992-05-26","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274651284",NA,NA,NA,"bison",NA,NA,"gbif",1992-05-26,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","1992-05-26","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274651284",NA,NA,NA,"bison",35.01736,-79.23711,"bison",1992-05-26,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","1999-03-10","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Cumberland","North Carolina",NA,35.04859,-78.82744,"1274647159",NA,NA,NA,"bison",NA,NA,"gbif",1999-03-10,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","1999-03-10","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Cumberland","North Carolina",NA,35.04859,-78.82744,"1274647159",NA,NA,NA,"bison",35.04859,-78.82744,"bison",1999-03-10,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","1990-06-11","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Cumberland","North Carolina",NA,35.04859,-78.82744,"1274647816",NA,NA,NA,"bison",NA,NA,"gbif",1990-06-11,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","1990-06-11","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Cumberland","North Carolina",NA,35.04859,-78.82744,"1274647816",NA,NA,NA,"bison",35.04859,-78.82744,"bison",1990-06-11,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","unknown","2003-03-02","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Cumberland","North Carolina",NA,35.04859,-78.82744,"1274649175",NA,NA,NA,"bison",NA,NA,"gbif",2003-03-02,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","unknown","2003-03-02","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Cumberland","North Carolina",NA,35.04859,-78.82744,"1274649175",NA,NA,NA,"bison",35.04859,-78.82744,"bison",2003-03-02,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","1999-08-25","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Harnett","North Carolina",NA,35.3686,-78.869316,"1274649193",NA,NA,NA,"bison",NA,NA,"gbif",1999-08-25,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","1999-08-25","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Harnett","North Carolina",NA,35.3686,-78.869316,"1274649193",NA,NA,NA,"bison",35.3686,-78.869316,"bison",1999-08-25,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","1998-07-22","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274649517",NA,NA,NA,"bison",NA,NA,"gbif",1998-07-22,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","1998-07-22","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274649517",NA,NA,NA,"bison",35.01736,-79.23711,"bison",1998-07-22,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","1999-03-23","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274649788",NA,NA,NA,"bison",NA,NA,"gbif",1999-03-23,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","1999-03-23","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274649788",NA,NA,NA,"bison",35.01736,-79.23711,"bison",1999-03-23,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","1991-04-02","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Cumberland","North Carolina",NA,35.04859,-78.82744,"1274650137",NA,NA,NA,"bison",NA,NA,"gbif",1991-04-02,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","1991-04-02","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Cumberland","North Carolina",NA,35.04859,-78.82744,"1274650137",NA,NA,NA,"bison",35.04859,-78.82744,"bison",1991-04-02,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","unknown","1980-04-01","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Chesterfield","South Carolina",NA,34.63978,-80.158714,"1274238887",NA,NA,NA,"bison",NA,NA,"gbif",1980-04-01,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","unknown","1980-04-01","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Chesterfield","South Carolina",NA,34.63978,-80.158714,"1274238887",NA,NA,NA,"bison",34.63978,-80.158714,"bison",1980-04-01,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","unknown","1980-04-01","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Chesterfield","South Carolina",NA,34.63978,-80.158714,"1274085302",NA,NA,NA,"bison",NA,NA,"gbif",1980-04-01,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","unknown","1980-04-01","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Chesterfield","South Carolina",NA,34.63978,-80.158714,"1274085302",NA,NA,NA,"bison",34.63978,-80.158714,"bison",1980-04-01,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","1996-10-04","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Cumberland","North Carolina",NA,35.04859,-78.82744,"1274648361",NA,NA,NA,"bison",NA,NA,"gbif",1996-10-04,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","1996-10-04","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Cumberland","North Carolina",NA,35.04859,-78.82744,"1274648361",NA,NA,NA,"bison",35.04859,-78.82744,"bison",1996-10-04,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","1992-02-21","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274648398",NA,NA,NA,"bison",NA,NA,"gbif",1992-02-21,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","1992-02-21","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274648398",NA,NA,NA,"bison",35.01736,-79.23711,"bison",1992-02-21,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","1999-08-26","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Cumberland","North Carolina",NA,35.04859,-78.82744,"1274648901",NA,NA,NA,"bison",NA,NA,"gbif",1999-08-26,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","1999-08-26","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Cumberland","North Carolina",NA,35.04859,-78.82744,"1274648901",NA,NA,NA,"bison",35.04859,-78.82744,"bison",1999-08-26,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","unknown","1998-08-12","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274649234",NA,NA,NA,"bison",NA,NA,"gbif",1998-08-12,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","unknown","1998-08-12","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274649234",NA,NA,NA,"bison",35.01736,-79.23711,"bison",1998-08-12,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","1990-04-23","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Cumberland","North Carolina",NA,35.04859,-78.82744,"1274650089",NA,NA,NA,"bison",NA,NA,"gbif",1990-04-23,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","1990-04-23","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Cumberland","North Carolina",NA,35.04859,-78.82744,"1274650089",NA,NA,NA,"bison",35.04859,-78.82744,"bison",1990-04-23,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","1996-04-15","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274650430",NA,NA,NA,"bison",NA,NA,"gbif",1996-04-15,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","1996-04-15","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274650430",NA,NA,NA,"bison",35.01736,-79.23711,"bison",1996-04-15,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","1999-05-27","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Cumberland","North Carolina",NA,35.04859,-78.82744,"1274647814",NA,NA,NA,"bison",NA,NA,"gbif",1999-05-27,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","1999-05-27","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Cumberland","North Carolina",NA,35.04859,-78.82744,"1274647814",NA,NA,NA,"bison",35.04859,-78.82744,"bison",1999-05-27,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","1998-05-12","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274648066",NA,NA,NA,"bison",NA,NA,"gbif",1998-05-12,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","1998-05-12","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274648066",NA,NA,NA,"bison",35.01736,-79.23711,"bison",1998-05-12,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","1999-03-24","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274648129",NA,NA,NA,"bison",NA,NA,"gbif",1999-03-24,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","1999-03-24","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274648129",NA,NA,NA,"bison",35.01736,-79.23711,"bison",1999-03-24,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","1998-05-21","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274649533",NA,NA,NA,"bison",NA,NA,"gbif",1998-05-21,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","1998-05-21","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Hoke","North Carolina",NA,35.01736,-79.23711,"1274649533",NA,NA,NA,"bison",35.01736,-79.23711,"bison",1998-05-21,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","1989-09-23","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Cumberland","North Carolina",NA,35.04859,-78.82744,"1274650171",NA,NA,NA,"bison",NA,NA,"gbif",1989-09-23,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","1989-09-23","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Cumberland","North Carolina",NA,35.04859,-78.82744,"1274650171",NA,NA,NA,"bison",35.04859,-78.82744,"bison",1989-09-23,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","1999-03-17","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Harnett","North Carolina",NA,35.3686,-78.869316,"1274650414",NA,NA,NA,"bison",NA,NA,"gbif",1999-03-17,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","1999-03-17","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Harnett","North Carolina",NA,35.3686,-78.869316,"1274650414",NA,NA,NA,"bison",35.3686,-78.869316,"bison",1999-03-17,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","1990-06-11","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Cumberland","North Carolina",NA,35.04859,-78.82744,"1274651008",NA,NA,NA,"bison",NA,NA,"gbif",1990-06-11,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","1990-06-11","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Cumberland","North Carolina",NA,35.04859,-78.82744,"1274651008",NA,NA,NA,"bison",35.04859,-78.82744,"bison",1990-06-11,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","1992-11-24","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Cumberland","North Carolina",NA,35.04859,-78.82744,"1274651341",NA,NA,NA,"bison",NA,NA,"gbif",1992-11-24,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","1992-11-24","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Cumberland","North Carolina",NA,35.04859,-78.82744,"1274651341",NA,NA,NA,"bison",35.04859,-78.82744,"bison",1992-11-24,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","unknown","1940-04-01","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Chesterfield","South Carolina",NA,34.63978,-80.158714,"1274239044",NA,NA,NA,"bison",NA,NA,"gbif",1940-04-01,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","unknown","1940-04-01","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Chesterfield","South Carolina",NA,34.63978,-80.158714,"1274239044",NA,NA,NA,"bison",34.63978,-80.158714,"bison",1940-04-01,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","2018-02-24","http://www.inaturalist.org","iNaturalist.org","https://www.inaturalist.org/observations?created_d2=2019-03-28T18%3A00%3A45-07%3A00&license%5B%5D=CC0&license%5B%5D=CC-BY&license%5B%5D=CC-BY-NC&quality_grade=research","US","Chesterfield","South Carolina","Chesterfield County, SC, USA",34.567112,-80.1893,"2429694870","2000.0",NA,NA,"bison",34.567112,-80.189298,"gbif",2018-02-24,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","2018-02-24","http://www.inaturalist.org","iNaturalist.org","https://www.inaturalist.org/observations?created_d2=2019-03-28T18%3A00%3A45-07%3A00&license%5B%5D=CC0&license%5B%5D=CC-BY&license%5B%5D=CC-BY-NC&quality_grade=research","US","Chesterfield","South Carolina","Chesterfield County, SC, USA",34.567112,-80.1893,"2429694870","2000.0",NA,NA,"bison",34.567112,-80.1893,"bison",2018-02-24,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","unknown","1980-04-01","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Darlington","South Carolina",NA,34.33235,-79.957695,"1274237547",NA,NA,NA,"bison",NA,NA,"gbif",1980-04-01,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","unknown","1980-04-01","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Darlington","South Carolina",NA,34.33235,-79.957695,"1274237547",NA,NA,NA,"bison",34.33235,-79.957695,"bison",1980-04-01,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","unknown","1980-04-01","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Chesterfield","South Carolina",NA,34.63978,-80.158714,"1274238953",NA,NA,NA,"bison",NA,NA,"gbif",1980-04-01,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","unknown","1980-04-01","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Chesterfield","South Carolina",NA,34.63978,-80.158714,"1274238953",NA,NA,NA,"bison",34.63978,-80.158714,"bison",1980-04-01,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","unknown","1980-07-01","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Chesterfield","South Carolina",NA,34.63978,-80.158714,"1274239051",NA,NA,NA,"bison",NA,NA,"gbif",1980-07-01,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","unknown","1980-07-01","http://www.natureserve.org","NatureServe","http://services.natureserve.org/ipt/resource.do?r=occurrences","US","Chesterfield","South Carolina",NA,34.63978,-80.158714,"1274239051",NA,NA,NA,"bison",34.63978,-80.158714,"bison",1980-07-01,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","2019-01-01","http://www.inaturalist.org","iNaturalist.org","https://www.inaturalist.org/observations?created_d2=2019-03-28T18%3A00%3A45-07%3A00&license%5B%5D=CC0&license%5B%5D=CC-BY&license%5B%5D=CC-BY-NC&quality_grade=research","US","Hoke","North Carolina","North Carolina, US",35.033943,-79.21238,"2459993379","28734.0",NA,NA,"bison",35.033942,-79.212379,"gbif",2019-01-01,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","2019-01-01","http://www.inaturalist.org","iNaturalist.org","https://www.inaturalist.org/observations?created_d2=2019-03-28T18%3A00%3A45-07%3A00&license%5B%5D=CC0&license%5B%5D=CC-BY&license%5B%5D=CC-BY-NC&quality_grade=research","US","Hoke","North Carolina","North Carolina, US",35.033943,-79.21238,"2459993379","28734.0",NA,NA,"bison",35.033943,-79.21238,"bison",2019-01-01,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","unknown",NA,NA,"University of Tennessee, Knoxville",NA,"US",NA,NA,NA,NA,NA,"172364976",NA,NA,NA,"bison",NA,NA,"gbif",NA,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","unknown",NA,NA,"University of Tennessee, Knoxville",NA,"US",NA,NA,NA,NA,NA,"172364976",NA,NA,NA,"bison",NA,NA,"bison",NA,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","specimen","1935-06-14","http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,"North Carolina","Spout Springs.",NA,NA,"2235735595",NA,NA,NA,"bison",NA,NA,"gbif",1935-06-14,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","specimen","1935-06-14","http://www.nmnh.si.edu/","National Museum of Natural History, Smithsonian Institution","http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a","US",NA,"North Carolina","Spout Springs.",NA,NA,"2235735595",NA,NA,NA,"bison",NA,NA,"bison",1935-06-14,"Pyxidanthera brevifolia"
"Pyxidanthera brevifolia","observation","2020-04-29","http://www.inaturalist.org","iNaturalist.org","https://www.inaturalist.org/observations?created_d2=2019-03-28T18%3A00%3A45-07%3A00&license%5B%5D=CC0&license%5B%5D=CC-BY&license%5B%5D=CC-BY-NC&quality_grade=research","US","Hoke","North Carolina","North Carolina, US",35.05084,-79.25896,"2626227742","28734.0",NA,NA,"bison",35.050837,-79.258954,"gbif",2020-04-29,"Pyxidanthera brevifolia Wells"
"Pyxidanthera brevifolia","observation","2020-04-29","http://www.inaturalist.org","iNaturalist.org","https://www.inaturalist.org/observations?created_d2=2019-03-28T18%3A00%3A45-07%3A00&license%5B%5D=CC0&license%5B%5D=CC-BY&license%5B%5D=CC-BY-NC&quality_grade=research","US","Hoke","North Carolina","North Carolina, US",35.05084,-79.25896,"2626227742","28734.0",NA,NA,"bison",35.05084,-79.25896,"bison",2020-04-29,"Pyxidanthera brevifolia"
