"uuid","occurrenceid","catalognumber","family","genus","scientificname","country","stateprovince","geopoint.lon","geopoint.lat","datecollected","collector","recordset"
"000007be-567f-46f8-b94b-ca3778115e93","urn:uuid:504ebe03-4869-41e8-800c-26f572f4e326","207571","asteraceae","erigeron","erigeron membranaceus","united states","oregon",NA,NA,NA,"cusick, w.c.","e2def7e2-1455-4856-9823-6d3738417d24"
"00000d81-ca43-432e-a1f2-00b85a551043","97849298-734e-4735-84a9-3b16476324c6","366469","asteraceae","calea","calea ternifolia kunth var. ternifolia","mexico","chiapas",-92.1622,16.2603,"1978-07-29T00:00:00+00:00","l. e. urbatsch","36d35b23-113e-4633-90ec-19d265a3b5f6"
"00001616-1d81-497c-ae44-d8cefa7c1f25","urn:catalog:mo:tropicos:3393969","3393969","asteraceae","calea","calea anomala hassl.","brazil","mato grosso",-53.2833333,-17.8333333,"1975-02-09","gert g. hatschbach","5386d272-06c6-4027-b5d5-d588c2afe5e5"
"000018de-e028-463e-8714-3c56fd1caf8d","e3f7c01c-c67c-4f55-ae2e-3430cfc57057","mem006055","asteraceae","krigia","krigia virginica","united states","kentucky",NA,NA,"1972-05-17T00:00:00+00:00","raymond athey","1d17fdad-d338-4ae0-9232-dbf18eaf9f66"
"00002a7f-0a52-49ef-b485-0cf7a8190125","6e46bb3c-77ef-4b09-9485-80c5f28f5b57","ho 113723","asteraceae","olearia","olearia argophylla (labill.) f.muell. ex benth.","australia","tasmania",148.25,-42.03333,"1985-12-29T00:00:00+00:00","buchanan, a.m.","c55ac6d0-180d-41be-829a-e82898c5ca54"
"00002e5a-1f76-49b3-96ea-d81cd08bb4bb","bra:ufms:cgms:0000058800","58800","asteraceae","gamochaeta","gamochaeta",NA,NA,NA,NA,"2006-09-08","a. pott","e647814d-6975-4b34-b8c4-e79b7ca83085"
"00003115-69dd-484b-a88d-3287d3da16ca","66c18532-41fa-4f38-9c94-e6c7a7f4896e","ad 98116115","asteraceae","olearia","olearia decurrens (dc.) benth.","australia","south australia",136.75,-32.7,"1981-03-10T00:00:00+00:00","mollenmans, f.","c55ac6d0-180d-41be-829a-e82898c5ca54"
"000037cb-edfe-4e35-9977-4a28003ecfc7","c7811dfa-c0aa-466e-b025-3ffe19551b13","6627jwt","asteraceae","senecio","senecio serra","united states","washington",-120.56917,47.46722,"1934-06-26T00:00:00+00:00","j. william thompson","8b0c1f4b-9de7-4521-98c2-983e0bfd33c7"
"00003d58-7d77-431b-a21e-0022915c72b0","032d90b1-ba8b-11e3-8cfe-90b11c41863e","334152","asteraceae","artemisia","artemisia","japan",NA,134.6000061,34.2000008,"2000-10-01T00:00:00+00:00","m ogawa","d7b285d4-2643-45ee-9302-b0c3d51dda5c"
"00003e84-9fb5-42af-8e4d-f2954a78e0ff","http://coldb.mnhn.fr/catalognumber/mnhn/p/p04416247","p04416247","asteraceae","hieracium","hieracium cochleatum norrl.",NA,NA,NA,NA,NA,NA,"616857b7-f952-44ef-9b6f-576dc1e65b51"
"000040ea-4a4b-4f3a-bdcd-d51f3326841a","urn:uuid:9d35fbe9-c241-4843-9e23-c3a22ddc0e4c","561419","asteraceae","symphyotrichum","symphyotrichum oolentangiense","united states","minnesota",-93.203997,45.428063,"1959-09-15T00:00:00+00:00","ovington, john","e2def7e2-1455-4856-9823-6d3738417d24"
"000045c0-8092-4b89-a249-47b8cac9f345","6ff12293-33de-495e-ae1d-18d5f2ce37b7","miss0067132","asteraceae","verbesina","verbesina walteri","united states","mississippi",NA,NA,"1970-07-13T00:00:00+00:00","s. b. jones","5e29dbcc-ce45-4f05-9bb0-212baffa8932"
"00004910-238b-44bf-bb3d-e55b0ce4e099","urn:uuid:0f24175b-b406-42ec-b1cb-e4ca372180c8","ll00387694","asteraceae","chaetopappa","chaetopappa bellidifolia","united states","texas",NA,NA,"1957-07-17T00:00:00+00:00","d. s. correll & i. m. johnston","c5b7dae8-b483-4742-9954-d7f9226daa34"
"00004da9-bf8f-4737-9ef5-388e978a9693","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?cas536483&related=yes","cas536483","asteraceae","malacothrix","malacothrix torreyi","united states","california",NA,NA,"1967-07-02T00:00:00+00:00","clare b. hardham","0b17c21a-f7e2-4967-bdf8-60cf9b06c721"
"00004f94-c76d-4226-84d7-71f63d9178b9","bra:uefs:huefs:0000044007","44007","asteraceae","baccharis","baccharis erioclada","brasil","paraná",NA,NA,"1998-08-08","carneiro, j.","341da8fa-d049-46ee-9be8-463043f26fa7"
"0000534d-13c5-4c5c-a6ab-8c30cb758821","http://data.biodiversitydata.nl/naturalis/specimen/l.3467615",NA,"asteraceae","taraxacum","taraxacum tortilobum florstr.","netherlands",NA,NA,NA,"1969-05-08T00:00:00+00:00","beeftink wg","fabcdc12-9d29-4bd2-912b-176e71818144"
"00005ad4-557a-4dfc-9827-ed7ee3b329bb","gb:types:gb-0047221","gb-0047221","asteraceae","centaurea","centaurea scabiosa","austria","steiermark",0,0,"1899-08-12","hayek, a. von","af4f13cd-f1e8-4e18-ac7a-b0aeee90c749"
"0000627c-c1ea-4482-8bf0-4b571a364af3","s:vascularplants:s10-1724","s10-1724","asteraceae","metalasia","metalasia brevifolia (lam.) levyns","south africa","western cape",NA,NA,"1979-11-18T00:00:00+00:00","e. esterhuysen","fc014977-92f7-47fd-92d7-b609c39d8212"
"000063b6-e0cd-4ff6-9a75-b151d262428f","bra:mbm:mbm:0000190748","190748","asteraceae","pterocaulon","pterocaulon polystachyum","brazil","rio grande do sul",NA,NA,"1956-03-08","sacco, jc","bf1fee2d-f760-4068-b8e6-d1db63ce434c"
"00006de6-d7ce-4f1b-9788-d84ae4cb6101","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02509405","p02509405","asteraceae","pectis","pectis sessiliflora (less.) sch.bip.",NA,NA,NA,NA,NA,NA,"616857b7-f952-44ef-9b6f-576dc1e65b51"
"00007297-7591-46ec-842f-52f0c9e1d4ee","urn:catalog:cas:bot-bc:183589","183589","asteraceae","senecio","senecio vulgaris  l.","united states","california",-118.825,35.1333333333,"1982-04-08T00:00:00+00:00","shevock, james r.; zaninovich, jack; griggs, thomas","26f7cbde-fbcb-4500-80a9-a99daa0ead9d"
"00007fe7-2ebd-4a98-8341-d1a094eda6e1","http://n2t.net/ark:/65665/356e8a084-5bf5-45ce-9dc9-725b89dfb24b","1423873","asteraceae","stifftia","stifftia chrysantha","brazil","rio de janeiro",NA,NA,"1920-07-01","f. c. hoehne","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"000082fb-6e0b-4dd7-bab7-adc89939f764","dde6c983-e950-4e27-899e-9fa0c8db3ba9","b106797","asteraceae","hymenopappus","hymenopappus filifolius","united states","washington",NA,NA,"1950-09-24T00:00:00+00:00","b. turner","c2767dde-1315-4d78-abf9-8e098dd588ab"
"000085a2-940a-40b2-8b67-1f91f751ae3e","http://coldb.mnhn.fr/catalognumber/mnhn/fabr/fabr08766","fabr08766","asteraceae","taraxacum","taraxacum palustre dc.","france","84 vaucluse",NA,NA,"1875-04-26T00:00:00+00:00","fabre, j.-h.","74ba1d92-d9a5-486e-8e52-bb44d51e1788"
"000085b8-679f-49ff-9d12-8e7a9b6bc872","bra:ufba:alcb:0000033885","033885","asteraceae","stenophalium","stenophalium eriodes","brasil","bahia",-41.884167,-13.368611,"1996-11-15","harley, rm; hind, djn; bautista, hp","3e5a9f79-297b-497d-84eb-97e0d1e5c2bf"
"00008f50-91de-4728-87e8-e2e66d604714","ed819533-350f-42c2-8bbe-fa9e295d59ac","ne 21144","asteraceae","silphium","silphium laciniatum l.","united states",NA,NA,NA,"1956-08-04T00:00:00+00:00","bennett, h.r.","c55ac6d0-180d-41be-829a-e82898c5ca54"
"00009111-0e04-4159-ab8a-6864e221563f","b45f5fe0-0296-41f1-a6c7-df0f27ea6fc5","581104","asteraceae","centaurea","centaurea maculosa lam.","united states","montana",NA,NA,"1941-08-05T00:00:00+00:00","j. f. brenckle","36d35b23-113e-4633-90ec-19d265a3b5f6"
"000094d1-38f7-4793-9f17-1a784beeb81f","84619712-7260-4852-9dcf-9d6217e85b59","61444","asteraceae","packera","senecio neomexicanus","united states","arizona",-110.70472,32.43028,"1907-06-17T00:00:00+00:00","j.j. thornber","b531ea59-025d-4c29-9d23-99ae75bcd55f"
"000096da-69bb-4ea3-8fb7-1b30059cb839","f785dee4-cc31-4c53-9859-8242c4f1300b","ho 409771","asteraceae","lagenophora","lagenophora stipitata (labill.) druce","australia","tasmania",145.9,-41.51667,"1994-02-28T00:00:00+00:00","buchanan, a.m.","c55ac6d0-180d-41be-829a-e82898c5ca54"
"0000980f-760a-4109-8bb8-be740521c6ce","c52f7bfa-a2a4-4607-b9ad-44219b461e5b","ind-0128524","asteraceae","helianthus","helianthus atrorubens","united states","south carolina",NA,NA,"1957-10-06T00:00:00+00:00","c. ritchie bell","0dab1fc7-ca99-456b-9985-76edbac003e0"
"00009893-758c-4402-a202-9eb23cb27de1","http://coldb.mnhn.fr/catalognumber/mnhn/p/p04403697","p04403697","asteraceae","eclipta","eclipta erecta l.",NA,NA,NA,NA,NA,NA,"616857b7-f952-44ef-9b6f-576dc1e65b51"
"00009911-f30c-4339-8369-2a88b30fd225","aa5ff600-b20d-41e7-82f7-6dbe3a16f848","ad 97929207","asteraceae","schoenia","schoenia ayersii (j.black) paul g.wilson","australia","south australia",129.05,-26.15,"1978-09-04T00:00:00+00:00","barker, w.r.","c55ac6d0-180d-41be-829a-e82898c5ca54"
"00009992-20a8-4d83-a7c4-113925926344","urn:catalog:mo:tropicos:567470","567470","asteraceae","pseudogynoxys","pseudogynoxys chenopodioides (kunth) cabrera","nicaragua","masaya",-86.11666,12.16666,"1980-01-15","m. araquistain|p.p. moreno","5386d272-06c6-4027-b5d5-d588c2afe5e5"
"00009a45-b824-410c-817f-ac76a8460472","bra:cenargen:cen:0000089603","89603","asteraceae","clibadium","clibadium armanii","brasil","df",-48.149722,-15.742222,"2013-02-04","araci molnar alonso","0c94911f-6f18-40a2-a0c3-95c845bc41d7"
"00009c4b-4be8-49cd-b9ce-05f9c3f91e2e","44e6baec-79b1-4a04-a33e-b2d2eb1c4c17","144220","asteraceae","helminthotheca","helminthotheca echioides","united states","oregon",-123.366994,43.152497,"2007-07-30T00:00:00+00:00","richard r. halse","0fd6e726-6828-4f62-ba8d-6ec316fe0b52"
"0000a2c5-e52c-423d-8736-126b43461e00","urn:catalog:mo:tropicos:569704","569704","asteraceae","kalimeris","kalimeris yomena kitam.","japan",NA,NA,NA,"1986-10-06","hong ya gu|et al.","5386d272-06c6-4027-b5d5-d588c2afe5e5"
"0000a566-4c6a-40b0-ad65-781ddcd4b89a","ld:general:1470482","1470482","asteraceae","chrysanthemum","tanacetum vulgare","sweden",NA,12.01825,57.6459,"1960-08-17","carl blom","f778ecc0-8371-49d5-9ab1-9d75f0b76fad"
"0000aa22-d8be-4894-9f5b-4aecf5bdb26f","89b4c834-3410-4c14-9b3a-634bdabb545e","jeps110030","asteraceae","cirsium","cirsium arizonicum var. arizonicum","united states","california",-115.284164,35.266945,"2004-04-30T00:00:00+00:00","j. andre, staci markos, anna larsen, john game, j. greenhouse","0b17c21a-f7e2-4967-bdf8-60cf9b06c721"
"0000ac10-b11a-46d2-a9ed-5644985715ff","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02397267","p02397267","asteraceae","hubertia","hubertia hypargyrea (dc.) c.jeffrey",NA,NA,NA,NA,NA,NA,"616857b7-f952-44ef-9b6f-576dc1e65b51"
"0000ad61-e68f-45f8-8fe1-be667e1bad4c","070faa45-ba8b-11e3-8cfe-90b11c41863e","28090","asteraceae","eclipta","eclipta prostrata","united states","kansas",-95.161523,38.75569,"1964-08-24T00:00:00+00:00","o.a. kolstad","d7b285d4-2643-45ee-9302-b0c3d51dda5c"
"0000adcc-86d9-4501-a725-2fbdd05d4247","urn:catalog:mo:tropicos:583559","583559","asteraceae","dendrophorbium","dendrophorbium coroicense (rusby) c. jeffrey","bolivia","la paz",-67.33333,-16.7,"1991-09-12","marko lewis","5386d272-06c6-4027-b5d5-d588c2afe5e5"
"0000b281-8810-4d9d-a513-8a327132ea64","0c586718-0b6c-4d60-a49f-31a939bf4fb3","854882","asteraceae","chaptalia","chaptalia araneosa casar.","brazil","minas gerais",NA,NA,"1972-06-13T00:00:00+00:00","l. emygdio de mello filho","36d35b23-113e-4633-90ec-19d265a3b5f6"
"0000b3fc-5c71-450d-a924-2a34dc0b06b5","bra:ufmg:bhcb:0000035502","35502","asteraceae","critonia","critonia morifolia","brasil","são paulo",NA,NA,"1995-06-29","brina, ae","253f90be-3b94-469c-820c-cb727b85bdd4"
"0000b46c-8220-4b47-b018-cf03a49ace38","70ac73bd-6c60-4bdd-b7c7-e273c9139f78","brit320654","asteraceae","liatris","liatris punctata","united states","texas",-99.890122,32.301472,"1965-10-09T00:00:00+00:00","jack davis","70abba3e-5f2a-4276-87f3-261706e24453"
"0000b82a-0aa3-4936-961d-b117e2c51818","44b168b7-e06c-4274-b5db-6a9900d076e2","147944","asteraceae","packera","packera streptanthifolia","united states","nevada",-115.418742,38.915329,"1965-07-17T00:00:00+00:00","noel h holmgren; james l reveal; charles lafrance","d7b285d4-2643-45ee-9302-b0c3d51dda5c"
"0000baa9-dc48-4afe-ac1c-b9ddea7e872b","fafc4314-f092-4045-add9-065757cd69e0","v0405629f","asteraceae","cirsium","cirsium parryi (a. gray) petr.","united states","colorado",-105.684564,39.761325,"1892-08-06","h. n. patterson","205fa34c-2fcb-4492-b992-972b18560f6f"
"0000c19f-bd77-4b2d-90b8-5a8e86e73016","2be7e710-3f49-46f5-b74c-9cc0b965a3b7","ho 143278","asteraceae","senecio","senecio linearifolius var. latifolius i.thomps.","australia","tasmania",148.25,-41.65,"1990-12-27T00:00:00+00:00","buchanan, a.m.","c55ac6d0-180d-41be-829a-e82898c5ca54"
"0000c522-7358-4e30-92a9-98af69573296","http://n2t.net/ark:/65665/3b93f2f62-ad11-449d-adfc-0b9b10938537","1588028","asteraceae","helenium","helenium puberulum","mexico","baja california sur",NA,NA,"1930-09-09","i. l. wiggins & d. demaree","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"0000cca6-eac0-465d-bbb5-375a822cd1a0","bra:mbm:mbm:0000196755","196755","asteraceae","lessingianthus","lessingianthus hypochaeris","brazil","são paulo",NA,NA,"1993-10-03","sakuragui, cm; et al.","bf1fee2d-f760-4068-b8e6-d1db63ce434c"
"0000ce29-4f95-4ae5-93bb-1a519a06f7e9","http://n2t.net/ark:/65665/3c3464931-82c5-4741-bf3a-bbd469eff438","465052","asteraceae","pseudognaphalium","pseudognaphalium microcephalum","united states","california",NA,NA,"1901-06-15","e. braunton","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"0000d0b4-f682-4db9-8fb8-b15b3720ec5a","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02829904","p02829904","asteraceae","gnaphalium","gnaphalium supinum l.",NA,NA,NA,NA,NA,NA,"616857b7-f952-44ef-9b6f-576dc1e65b51"
"0000d1dd-e24f-4a7e-867d-a8c4cefc5262","urn:uuid:b4dca2b4-c254-4962-ae2b-9f0fa8e8ed57","tex00408814","asteraceae","tetraneuris","tetraneuris scaposa argyrocaulon","united states","texas",-99.4244,27.0314,"1959-03-30T00:00:00+00:00","m. c. johnston","6cc31636-c3e5-4887-bbee-2e56621771c4"
"0000d41e-e773-4a48-9e91-218dec285fb7","ab6cd4a5-b04e-4a81-913d-cc9b7c128cdf","01210723","asteraceae","artemisia","artemisia tilesii","canada","northwest territories",NA,NA,NA,NA,"a2b36fdf-50bc-44ef-a6a4-ca6dc1dc148a"
"0000d437-1009-4888-afdc-e2b168e9deec","s:vascularplants:s-tx-29698","s-tx-29698","asteraceae","taraxacum","taraxacum pycnolobum dahlst.","finland","varsinais-suomi",NA,NA,"1931-06-06T00:00:00+00:00","pettersson, bror","fc014977-92f7-47fd-92d7-b609c39d8212"
"0000d563-17fe-4355-895b-10f35dcf83fe","urn:uuid:9b71872b-36fc-4431-882f-53c654496906","49937","asteraceae","vernonia","vernonia angustifolia","united states",NA,NA,NA,NA,"john g. stutts","364a24d9-d4a8-4e0b-8e50-07b90f844548"
"0000db68-abbe-4f34-a8c0-52a25036bb7a","urn:catalog:mo:tropicos:2485713","2485713","asteraceae","critoniopsis","critoniopsis heydeana (j.m. coult.) h. rob.","mexico","chiapas",-93.34,16.75,"1973-01-31","dennis e. breedlove","5386d272-06c6-4027-b5d5-d588c2afe5e5"
"0000df43-f371-4dcb-815e-701a5fc75aec","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02458474","p02458474","asteraceae","alomia","alomia alata hemsl.",NA,NA,NA,NA,NA,NA,"616857b7-f952-44ef-9b6f-576dc1e65b51"
"0000e861-8921-42ed-a25a-68dd6d65215e","3c00ba6b-26be-44a3-8c7b-1a4562512760","brit93682","asteraceae","senecio","senecio aureus","united states","tennessee",NA,NA,NA,NA,"72d4c3c7-3413-4588-a803-e1a63e0d7c6c"
"0000ee8e-1527-4acb-aee5-4d215891654b","a0cd55c2-b05a-404e-bd5c-3abc1fa6ba6b","185741","asteraceae","iva","iva microcephala","united states","florida",NA,NA,"1990-10-19T00:00:00+00:00","jame l. amoroso","781fd581-7b93-471e-a025-413e4bcd8491"
"0000f247-bcd3-4c9b-9b8c-396b8549118a","http://data.biodiversitydata.nl/naturalis/specimen/amd.35443",NA,"asteraceae","helichrysum","helichrysum orientale (l.) vaill.",NA,NA,NA,NA,NA,"treffer g","fabcdc12-9d29-4bd2-912b-176e71818144"
"0000f4c9-160e-4471-aabf-cf7aea1886fc","http://data.biodiversitydata.nl/naturalis/specimen/l.3680407",NA,"asteraceae","echinops","echinops echinatus roxb.","india",NA,NA,NA,NA,"herb hooker; thomson","fabcdc12-9d29-4bd2-912b-176e71818144"
"0000f5a5-d1d0-415d-8699-635c6be7f3ea","821ec828-6eb8-4eb8-b556-bb036d443a86","ncu00365025","asteraceae","hieracium","hieracium marianum","united states","south carolina",NA,NA,NA,NA,"4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"0000f797-5015-4d49-8e41-c190e6deb542","urn:catalog:o:v:759365","759365","asteraceae","erigeron","erigeron humilis","norway","troms",19.0293,68.945,"1862-07-18","j. m. norman","e6ccc2bd-9451-4802-8a51-8640d9f09793"
"0000fdd2-9dce-4e3e-8f9a-d6d3f2339210","dav:herbarium:88819","88819","asteraceae","lasthenia","lasthenia fremontii","united states","california",NA,NA,"2009-05-06","shannon hickey","b9ab58cf-785e-44a7-a873-1966e14a6715"
"000108fe-ad0c-4345-a50f-0129a23ddb67","12b26910-1446-4c18-b8bb-f74c866e87d4","1202223","asteraceae","packera","packera paupercula","united states","michigan",-83.346701,43.865395,"1958-06-20T00:00:00+00:00","e.g. voss","b880344e-22b2-4540-a56a-1de5f5601a20"
"0001117a-ed67-4d0c-8222-68dc9e5162fb","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?cas12725&related=yes","cas12725","asteraceae","agoseris","agoseris hirsuta","united states","california",NA,NA,"1903-04-01T19:03:00+00:00","a. d. e. elmer","0b17c21a-f7e2-4967-bdf8-60cf9b06c721"
"00011230-f7e5-4e8f-854c-3d949edae269","9c5f291b-bf69-4409-bc9f-c26aa0a61dae","67388","asteraceae","melanthera","melanthera nivea","united states","florida",NA,NA,"1965-05-12T00:00:00+00:00","f. c. craighead","f1cf8457-237e-487a-9d13-5de7d81b9de4"
"000113ae-4e88-485c-ae82-5d86fe50a55e","urn:catalog:cas:bot-bc:310747","310747","asteraceae","euthamia","euthamia occidentalis  nutt.","united states","california",NA,NA,"1962-09-08T00:00:00+00:00","twisselmann, ernest c.","26f7cbde-fbcb-4500-80a9-a99daa0ead9d"
"0001153b-e811-417b-b072-bcb33b33025c","e5ad233c-41c6-4489-8f5c-f0fc54f70374","3046238","asteraceae","machaeranthera","machaeranthera canescens (pursh) a.gray var. canescens",NA,NA,NA,NA,NA,NA,"36d35b23-113e-4633-90ec-19d265a3b5f6"
"000119db-0ab1-474b-b7a2-36f77f395040","74eae55c-9954-46b6-8b44-b43bbcf385f6","mich-v-1446215","asteraceae","solidago","solidago","united states","virginia",NA,NA,NA,NA,"b880344e-22b2-4540-a56a-1de5f5601a20"
"000123a8-0bf6-4c6b-a769-1f0c44e53037","http://coldb.mnhn.fr/catalognumber/mnhn/p/p04121487","p04121487","asteraceae","senecio","senecio pierotii miq.",NA,NA,NA,NA,NA,NA,"616857b7-f952-44ef-9b6f-576dc1e65b51"
"00012d61-c3fa-4901-93b9-f6c1239935d3","442a3aa3-5700-4044-9788-5fceaf36d6fb",NA,"asteraceae","bebbia","bebbia juncea","united states","arizona",-112.162,33.6303,"2005-04-04T00:00:00+00:00","200ps","40250f4d-7aa6-4fcc-ac38-2868fa4846bd"
"0001369a-8a7b-463e-a47b-4c25cd39d78a","http://n2t.net/ark:/65665/300289e4b-0462-4102-a0a9-325b9e59abd8","1686961","asteraceae","encelia","encelia ventorum","mexico","baja california sur",NA,NA,"1934-03-02","r. ferris","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"00013725-0e8b-41ff-bb25-ef03fe739033","s:vascularplants:s14-6877","s14-6877","asteraceae","syncarpha","syncarpha canescens (l.) b. nord.","south africa","western cape",NA,NA,"1935-07-22T00:00:00+00:00","john p. h. acock","fc014977-92f7-47fd-92d7-b609c39d8212"
"00013e82-00d2-4e9e-8898-465ee9fde646","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?obi8221&related=yes","obi8221","asteraceae","trichoptilium","trichoptilium incisum","united states","california",-115.9875,33.9587,"1977-03-28T00:00:00+00:00","david j. keil, malcolm mcleod, dirk walters","0b17c21a-f7e2-4967-bdf8-60cf9b06c721"
"00013e8b-3616-4451-b289-d74c6132a3f8","0f73605a-2147-40cb-9916-10e83a78f5dd","ind-0135310","asteraceae","krigia","krigia cespitosa var. cespitosa","united states","north carolina",NA,NA,"1958-04-19T00:00:00+00:00","harry e. ahles; j.a. duke","0dab1fc7-ca99-456b-9985-76edbac003e0"
"00013f15-8702-4529-8859-78f86d74c8bf","http://coldb.mnhn.fr/catalognumber/mnhn/p/p03777849","p03777849","asteraceae","senecio","senecio adonidifolius loisel.",NA,NA,NA,NA,NA,NA,"616857b7-f952-44ef-9b6f-576dc1e65b51"
"00013fff-8e68-41cb-8116-ce184336076e","http://data.biodiversitydata.nl/naturalis/specimen/l.3664348",NA,"asteraceae","leontodon","leontodon crispus vill.",NA,NA,NA,NA,"1832-08-15T00:00:00+00:00","unknown","fabcdc12-9d29-4bd2-912b-176e71818144"
"00014ffc-92e8-4318-89a1-50cb4a28c099","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?cas8561&related=yes","cas8561","asteraceae","hemizonia","hemizonia congesta subsp. luzulifolia","united states","california",NA,NA,"1901-09-01T19:01:00+00:00","w. w. carruth","0b17c21a-f7e2-4967-bdf8-60cf9b06c721"
"00015341-d9b2-46a9-b50a-1702028e5d7f","urn:catalog:mo:tropicos:100382274","100382274","asteraceae","psilostrophe","psilostrophe tagetina (nutt.) greene","united states","new mexico",NA,NA,"1965-08-31","lloyd w. hess|david b. dunn|david l. spellman","5386d272-06c6-4027-b5d5-d588c2afe5e5"
"0001540c-762a-4b19-869c-aceb3e95b858","ff3952f7-bbd0-497f-868d-ed6350251f61","vpi-v-0024088","asteraceae","solidago","solidago rugosa var. rugosa","united states","virginia",NA,NA,NA,NA,"471835cc-feb6-4d05-a8d1-62ce71399326"
"0001565b-245d-4783-b229-b8bc1cd15370","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?sd13026&related=yes","sd13026","asteraceae","baileya","baileya pauciradiata","united states","california",-116.18208,32.8531,"1936-01-03T00:00:00+00:00","frank f. gander","0b17c21a-f7e2-4967-bdf8-60cf9b06c721"
"00016256-f82b-4d34-97b4-6a884d0acd6b","urn:catalog:mo:tropicos:3482434","3482434","asteraceae","hebeclinium","hebeclinium bullatissimum (b.l. rob.) r.m. king & h. rob.","peru","pasco",-75.36277,-10.54388,"2006-08-18","gina a. castillo","5386d272-06c6-4027-b5d5-d588c2afe5e5"
"000162fa-1f45-49f4-af69-54f70a07d91f","http://data.biodiversitydata.nl/naturalis/specimen/l.3459645",NA,"asteraceae","taraxacum","taraxacum haematicum g.e.haglund","netherlands",NA,NA,NA,"1972-04-25T00:00:00+00:00","munck w de","fabcdc12-9d29-4bd2-912b-176e71818144"
"00016658-4a0f-44f5-9018-f2b5276ad1f5","f80e63e3-8f4c-468b-b798-9acde6bdabc8","tenn-v-0230315","asteraceae","helianthus","helianthus microcephalus","united states","tennessee",NA,NA,NA,NA,"d53132e6-7997-4850-8607-4fec5a3f9c3f"
"000166b1-3f13-46b2-b9d0-8b8eee632bc6","4781e3b9-5f0c-4563-a087-3c56176b37b8","1997.022","asteraceae","bidens","bidens cernua","united states","idaho",-112.681932,43.08158,"1963-10-12T00:00:00+00:00","g. adamson","dd232f5c-7f53-48ec-9bb7-7205702c3dc8"
"00016f50-5820-4214-811c-a822f0b17e95","8b236d55-912c-448f-baa2-c5948f6de5ef","ind-0139294","asteraceae","rudbeckia","rudbeckia laciniata var. laciniata","united states","indiana",NA,NA,"1914-08-26T00:00:00+00:00","chas. c. deam","0dab1fc7-ca99-456b-9985-76edbac003e0"
"00017143-4312-4a3c-8dd5-1678112ab958","b21ac129-a084-4d9a-b0f5-e894cacfe8bf","jmuh0017110","asteraceae","tussilago","tussilago farfara","united states","virginia",-78.689167,38.864722,"2013-07-09T00:00:00+00:00","conley k. mcmullen; jamie d. smith","f0599190-e5b7-42ed-bec8-810905f50c34"
"00017a62-9d29-4b65-85bc-67f37971a86b","a0312bc2-7629-470e-9d97-90700639fe41","ho 81837","asteraceae","crassocephalum","crassocephalum crepidioides (benth.) s.moore","australia","queensland",145.75,-17.3,"1984-07-26T00:00:00+00:00","buchanan, m.n.","c55ac6d0-180d-41be-829a-e82898c5ca54"
"00017b49-5868-457f-a3cd-e81f05afec2d","s:vascularplants:s-tx-27954","s-tx-27954","asteraceae","taraxacum","taraxacum polyodon dahlst.","sweden","småland (inre)",NA,NA,"1948-05-25T00:00:00+00:00","saarsoo, bernhard","fc014977-92f7-47fd-92d7-b609c39d8212"
"00018433-51f1-4aa2-80f4-566a3aabf0be","s:vascularplants:s-ple-e333","s-ple-e333","asteraceae","carlina","carlina vulgaris l.","sweden",NA,NA,NA,"1930-06-30T00:00:00+00:00",NA,"fc014977-92f7-47fd-92d7-b609c39d8212"
"00018b0b-14c2-413f-b760-62ce0c5634e9","9a4551d6-3fc1-45e2-b60f-b756ba436749","uvmvt167621","asteraceae","eriocephalus","eriocephalus","south africa",NA,NA,NA,NA,NA,"3027c437-cdb3-4072-9410-5a46ec3b1fd5"
"00018c86-a265-496a-9164-24a3f2165773","s:vascularplants:s-hs-7109","s-hs-7109","asteraceae","cota","cota tinctoria (l.) j. gay","sweden","torne lappmark",NA,NA,"1908-08-06T00:00:00+00:00","simmons, herman g.","fc014977-92f7-47fd-92d7-b609c39d8212"
"00019106-92b9-4ece-9039-658a9affa458","http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?sbbg12873&related=yes","sbbg12873","asteraceae","laphangium","pseudognaphalium luteoalbum","united states","california",-119.5188,33.2775,"1961-04-22T00:00:00+00:00","e. r. blakley","0b17c21a-f7e2-4967-bdf8-60cf9b06c721"
"0001972e-7b7b-4537-80ea-24c03ba4b417","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00119483","p00119483","asteraceae","senecio","senecio abruptus thunb.","afrique australe",NA,NA,NA,"1833-09-25T00:00:00+00:00","drège, j.f.","616857b7-f952-44ef-9b6f-576dc1e65b51"
