"uuid","occurrenceid","catalognumber","family","genus","scientificname","country","stateprovince","geopoint.lon","geopoint.lat","datecollected","collector","recordset"
"4156b356-1f74-4e1a-bbad-810bbcdde6bf","f47ae5d9-c2d1-4baf-9910-cb6205422f36",NA,"diapensiaceae","galax","galax urceolata","united states","tennessee",NA,NA,"2011-10-09","loy r. phillippe, grant cunningham, jenny stratton, and valerie sivicek","f0174bc9-0cca-450e-a941-655d80040139"
"416c0627-d17f-44e8-b5a6-4048311ecbf5","37f45b74-5fc5-420a-aae0-52a4fe130b3b","ga271890","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"2005-07-22T00:00:00+00:00","chapman, s","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"41b6fd8d-f089-4e4e-a5a0-8289e403fd09","91d04ed9-4bd6-49fe-8f8f-8f46de845c5c","ncu00331983","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1938-05-02","stewart radford, laurie m.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"41bf366f-ca4e-424e-ab7e-4f06bfac94ae","54c5cb68-8390-437b-919d-41d232f02ffb","duke10095591","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"423421b2-e633-4d3a-9d8f-0e5b436c52d6","771e82ec-998c-4177-a46d-4f38767dac1a","ncu00080596","diapensiaceae","galax","galax urceolata","united states","south carolina",-81.806168,33.609854,"1971-10-09T00:00:00+00:00","leonard, steven worth","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"423af5a2-f98c-4901-ac49-c5a95f819628","362fe85d-1645-42d1-8574-6bd913797cb8","gmuf-0030714","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,"1992-01-13","gary p. fleming","e794b292-4a94-471e-ab84-6aaef1fea1b3"
"4259483c-4852-4ba6-98f1-1ef9aec3c7ed","14457a25-12eb-41be-9d42-e0d822bcd936","ncu00331984","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1915-05-02","totten, h. r.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"4329cfca-5077-4e85-9ffd-382af2fc5ef9","ecdcdcce-b2cf-4a9c-8614-6ce55e36494d","ncu00331941","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,"4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"433bc9d9-c03a-4498-a259-ecf160389b6f","f2726543-af44-4615-a8e2-45a7726d737a","cm149928","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1968-10-31","buker, w.e.","db6c3db9-1e6d-4def-af29-33aa0339bfa9"
"43a2a7aa-fd89-420a-b7c4-73fa20d0ed75","74fcf60c-435e-41be-9e89-2a552f4ca9d2","19038","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1908-09-02T00:00:00+00:00","a. cuthbert","781fd581-7b93-471e-a025-413e4bcd8491"
"448f87e6-fc9a-4730-a955-784c5f5eba80","879ff301-1894-4577-8fcc-06867d71c038","wcuh0010426","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,"570dcca6-a84f-43aa-8053-1a2ac60d9ead"
"45350878-7fc5-4f03-aaae-87aced580177","ac338880-5bc1-44b4-8003-72c1890ec3b9",NA,"diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"2019-12-19","ethan l. hughes","e23109b4-e143-437c-b329-3dff7cb35488"
"456f2b5a-4098-4ff0-bd0e-b41500f38c3c","d7321295-b0a0-40c5-bd14-177dac2580b8","duke10095572","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"45ff6940-1b35-45a6-9683-543d2a0e0545","90c38164-4baf-47ad-8ae2-f53498d118f7","odu00020340","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,"1973-01-14","phyllis k. appler; g.w. hall","0038ce2e-43bb-4f70-8dd6-dca34efd3fca"
"46090154-be5a-4d90-89e3-ddb150a9e14a","a04f40d8-2cfa-45a9-8bc8-3fd067349f7a","cm149925","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1958-10-31","ahles, h.e.; duke, j.a.","db6c3db9-1e6d-4def-af29-33aa0339bfa9"
"46991409-a9e4-47c6-aa1a-1f6f8783b912","346297e6-939e-49bd-aa84-9d59aac93c40","duke10095608","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"469d1c30-ca6c-4ee6-85e8-06f5f15d3c93","e96bdbc8-d8cb-4944-b153-c02509e00189","usms_000009339","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1967-01-13","r. c. dunton","c3134980-bf5c-49b8-a289-790d45f02c86"
"471df31c-0bf7-4053-afc0-af9f1f248fcd","6aa16b03-a192-469c-8813-bb1140a9e7bb","vpi-v-0059452","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,"471835cc-feb6-4d05-a8d1-62ce71399326"
"473fd510-7ece-47d2-b06c-41357fe25d27","6e3747ee-551d-4551-8db3-22c3489a36af","clems0042871","diapensiaceae","galax","galax urceolata","united states","south carolina",NA,NA,"1971-09-28T00:00:00+00:00","d. r. hutto","264c48ec-8636-451f-a7e0-74131bc6f84c"
"478a7417-2e19-4286-8f29-68e72e23df77","4192e911-e7e0-4ab8-b042-4be65c3e3a8e","duke10095556","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"48929c21-9125-475d-9c59-d3abb485cfa1","0b1d8126-6229-4a47-82dc-a90e7ebfb1da","ga202465","diapensiaceae","galax","galax urceolata","united states","kentucky",NA,NA,NA,NA,"beab5209-9628-4d4d-851e-2bc9bb1a0105"
"490467c4-0e8f-4e29-961b-b60d08473717","f84fc85c-9ed3-42e4-98b8-3c7f52d58e8c","ncu00080598","diapensiaceae","galax","galax urceolata","united states","south carolina",NA,NA,"1989-05-11T00:00:00+00:00","horn, charles n.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"494aefcc-5d55-449c-beea-b5bd89463c27","ce9f8a04-cec5-4605-8639-59fe881917c3","275426","diapensiaceae","galax","galax urceolata","united states","north carolina",-77.88337399,35.23676799,NA,"michelle gaynor","781fd581-7b93-471e-a025-413e4bcd8491"
"4982c9b6-7053-449a-ae77-176a22cdb971","e2db2b65-2e4c-4a50-82f4-7116ef838bcb","wcuh0010404","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,"570dcca6-a84f-43aa-8053-1a2ac60d9ead"
"49915780-df70-4c20-b40f-8a67d4489dc3","2e4fac41-7616-4e78-b86b-b7bfedecc28f","etsu015791","diapensiaceae","galax","galax urceolata","united states","tennessee",NA,NA,NA,NA,"21b563bc-70c2-46d5-bce8-2489db2db3d8"
"49c8c639-c471-4c31-bcfc-3518f98d7e50","38e88ad4-8a43-4fe3-af7c-332288c2044d","ga059184","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"1995-06-03T00:00:00+00:00","milsted","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"49e7867b-a5e9-45d8-ac4c-fdad218fc1f4","10be1496-6f3e-4e26-b36e-9846ff930aa4","wgc03424","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"1973-06-20T00:00:00+00:00","arnold, mary","a4babe52-5740-44e4-9ea2-acef4797f127"
"4a3c0323-91d5-4ea7-99d7-99c7dd894578","08659e03-95ce-4f2a-8776-2c65f1b1c598","duke10095571","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"4a913522-19ba-4b91-9476-1d4bfe6e915b","2c90be2d-2297-4831-ba28-2e5335cce738","ncu00441686","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"2018-05-02","mccormick, carol ann; peifer, mark","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"4ba2f5ea-0bcc-4c09-ace9-7b2a7a3cc7fe","be7a74d1-3d54-4eea-b29a-580b818e7d76","ncu00331982","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1915-05-02","coker, william chambers","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"4c21bab1-3131-4809-83ae-60f2b0d460d6","91d8cf24-ac8a-4ce8-9ecf-71f819efbc0f","52433","diapensiaceae","galax","galax urceolata","united states","south carolina",-83.318889,34.683333,"2015-05-19T00:00:00+00:00","c. davidson, d. e. boufford, sharon christoph, tomomi masaki","f84d528a-7d08-467e-b532-ace707316f1d"
"4c336c9e-3978-4c45-a06b-d88048ddd62b","817481e5-d5f3-4414-b829-2e4db94279d6","clems0042903","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,NA,NA,"264c48ec-8636-451f-a7e0-74131bc6f84c"
"4cba1cc8-3a7f-4a14-bc66-ea2ac1761095","99c7c14b-a610-11e3-a341-00ff10703b0e",NA,"diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"vasey, g.","8ec76c75-a673-4682-bfde-00a18bc12794"
"4cf7872e-53cc-49b6-b04c-27f772ce5c4d","d672e40a-5898-4182-9541-40f29c5660b2","duke10095559","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"4d1dba84-3ef9-4b40-b21f-b7dbd21fe2cb","8b8051da-dcad-4166-8fce-76886ee49ec1","1718","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1934-01-14","crafton, w. m.","de67ccab-7d04-43b9-8083-81e45f628505"
"4da64b00-2c5c-45d5-ace2-b2ea807f426c","138ec8dc-93d2-4c0c-b34c-cbf555349d89","vpi-v-0059505","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,"471835cc-feb6-4d05-a8d1-62ce71399326"
"4da933d8-b6f6-4856-8ec3-f80400e3ab39","f7041c09-21bc-4eb3-a67d-e8ed4135fbf5","ga202468","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,"beab5209-9628-4d4d-851e-2bc9bb1a0105"
"4ddb1677-44e5-4a0c-8fd2-2290872484a3","49653478-6278-4d51-be13-1f82d701ca2c","263105","diapensiaceae","galax","galax urceolata","united states","north carolina",-81.27293,35.23702,NA,"stein servick","781fd581-7b93-471e-a025-413e4bcd8491"
"4df0c1ef-ac73-4ce0-8ae3-75759d2c4c3d","6a0b1ce3-4207-4aa0-abf6-5276844a9bf5","ncu00237333","diapensiaceae","galax","galax urceolata",NA,NA,NA,NA,NA,NA,"4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"4e171fdb-cf2d-4d81-ba2c-22aa8353d7df","d2b5bb44-541b-487c-b328-87a95012d37f","wcuh0010393","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,"570dcca6-a84f-43aa-8053-1a2ac60d9ead"
"4f009d3b-2266-4719-ba77-2b691896f7ce","c1b94370-6849-4c28-bb8e-dbd475a25d57","ncu00080599","diapensiaceae","galax","galax urceolata","united states","south carolina",NA,NA,"1965-08-31T00:00:00+00:00","patton, unknown","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"4f0a2bb5-3e8a-42bb-82a0-354521a0570b","8ec47b3a-897e-4818-b532-d5de965195bc","duke10095611","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"4f3b08c3-2ba7-43de-a858-4bed6f3a3823","3aac240d-754c-4632-99c9-18ee743475c9","wcuh0010405","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,"570dcca6-a84f-43aa-8053-1a2ac60d9ead"
"4f90dfec-27f0-4aed-8268-a98d1975d2e3","e799dbca-3485-4527-8bf1-b27d15adaf75","wcuh0028478","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1970-01-14","james h. horton; dan pittillo","570dcca6-a84f-43aa-8053-1a2ac60d9ead"
"4fe1877b-3b05-4fbd-863a-83adfd65e5a9","ee4db9af-d22f-493a-b864-7f53c344a60d","wsch003816","diapensiaceae","galax","galax urceolata","united states","massachusetts",NA,NA,"2001-10-03T00:00:00+00:00","d. guyett","6d09cfc1-a17c-4067-b1a0-557b8e5334ea"
"4ff990af-3328-443b-abd1-2ee98e150e15","aa090ac3-9b3d-43b5-b0bc-34d878d47391",NA,"diapensiaceae","galax","galax urceolata","united states","south carolina",-83.118613,34.968274,"1993-04-24T00:00:00+00:00","bourgeois, david","83ad8494-136b-485a-87d4-8ce01dd6a8de"
"505d1f9b-dfec-4217-85fd-3c5edb620000","3ab07771-309e-40b8-b907-1a2cec1ca238",NA,"diapensiaceae","galax","galax urceolata","united states","tennessee",-83.3553,37.7043,"2007-05-27T00:00:00+00:00","d.g. kelch; abigail moore","b5b79eb9-c270-4427-9cd6-43bd6c4b73ab"
"509c11cc-404c-4889-90e3-948631e15eb0","c0168890-db2d-4010-9ab4-0ae75ba761b4","ncu00080564","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1969-05-01","moore, j. kenneth","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"50e16519-f584-438e-b903-b101497f65a5","urn:uuid:b40e719f-f877-4f11-99d3-c00193daeaf5","000105460","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,"ddef79ec-043c-4027-9876-c4a298feff6d"
"51100197-695e-4a6a-bb7f-1061fe41a9d9","2683f869-3812-438d-8767-fe49817807a7","ncu00136148","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1993-05-01","pittillo, j. dan","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"513355f2-a95c-4390-ba5b-1f4a5e20020c","eba5d2b9-1b44-4073-8f61-d089d831fed2","wcuh0010432","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,"570dcca6-a84f-43aa-8053-1a2ac60d9ead"
"513a203f-1a03-4762-8c00-6771203f8505","101390d7-552e-4ba1-8e29-2442af2b0b46","clems0042901","diapensiaceae","galax","galax urceolata","united states","west virginia",NA,NA,"1970-01-01T00:00:00+00:00","e. bailey","264c48ec-8636-451f-a7e0-74131bc6f84c"
"51dd0a4e-9b29-4679-a13f-3356f4c86817","3071e6cb-982f-448c-834b-eb87a5197d0c","ga059149","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"1936-11-21T00:00:00+00:00","pyron, j; mcvaugh, r","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"51e6c37e-0db6-4e8d-9c41-085243f694d7","d08dd7a1-7a38-4c76-9c66-e6ee19a69c53","1721","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1980-01-14","bond, a.","de67ccab-7d04-43b9-8083-81e45f628505"
"524be5ed-5ab9-477f-90a9-d3ef38fe7882","d1336ade-a97e-4e93-bc89-582659ece074","vpi-v-0059476","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,"471835cc-feb6-4d05-a8d1-62ce71399326"
"5255751b-6b6a-4f83-b8ca-995ae50e252d","9e0fc479-355c-4918-848c-1fdca9611694","ncu00080575","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1917-05-01","batchelder, charles","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"5283d17b-995b-45be-a3a4-026049827c6c","96b61c52-39b3-4ac8-b25d-4f774b9c40de","ncu00113580","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"2010-05-01","holdsclaw, terry","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"52848524-a29d-4963-81e0-8b2e45d6ade8","9f2901a7-8655-4561-8769-06122ed4c527","ncu00080591","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1880-05-01","chickering, john white, jr.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"529d429c-3a5f-41c6-b1f2-ef01d5d7c2ad","7b07fe1d-b04b-4d21-8656-74ac0bb17ad6","duke10095630","diapensiaceae","galax","galax urceolata","united states","tennessee",NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"5382630f-055d-463c-8a5a-25b41023cecf","6576062f-5cf9-4d32-9d74-cecaf9446875","ga059187","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"1962-05-11T00:00:00+00:00","freeman, a","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"53b729b6-1e06-4f6d-af80-a1f529a95736","65f3f504-e809-4e71-bf56-994de8cfa1d7","ga059180","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"1982-09-10T00:00:00+00:00","coile, n","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"53bbe34f-ba35-40ac-a9b3-9bdddf7f131c","ec4501a7-83a2-4b91-917c-4bbba38f19c5","hbsh0000421","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1976-01-14","ammons, doyle w.","40d35f62-cf89-488a-bad3-66e66d38c10c"
"53c5a932-327c-4209-a9a4-090a39651376","830c3769-37b8-47b9-bb4b-fa51f7a87c59","duke10095610","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"540b73e5-0522-49e9-bbac-f6cf06a6e47b","60879c5e-529f-46fa-8c1f-eba8567f1b1c","ga059179","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"1983-05-22T00:00:00+00:00","garland, m","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"54607715-c77c-4e5e-9741-1c3171ed19a4","e85c65cf-d58a-48a6-95bd-0af1d34a503c","duke10095576","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"5482b9c3-4183-4562-b14d-5b20436ffb1c","4d7732c1-fc70-469a-bb80-01795322550f","wcuh0010414","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,"570dcca6-a84f-43aa-8053-1a2ac60d9ead"
"54c783e4-9671-4888-ab80-0323342b25e6","2119e1be-50e8-4217-aaf7-b12dce996ef2","ga059143","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"1936-07-26T00:00:00+00:00","pyron, j; mcvaugh, r","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"556a0965-7813-41ff-82a6-2ce535f668dd","aadc4ef6-1ae1-457e-9a62-01f84bb2c024","wgc03423","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"1973-07-03T00:00:00+00:00","shoemaker, mary","a4babe52-5740-44e4-9ea2-acef4797f127"
"564efa5d-89bc-4a01-8e3b-472dc3bf7b1b","47950f9b-d10e-43c9-b35f-1549acf290b6","vpi-v-0059483","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,"471835cc-feb6-4d05-a8d1-62ce71399326"
"569636a2-0a0b-4ca2-89ab-caa1ee25295a","388da69f-7055-4d1d-a120-b22e2a967a2d","cm271633","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"1979-05-10T00:00:00+00:00","boufford, d.e.; wood, e.w.","db6c3db9-1e6d-4def-af29-33aa0339bfa9"
"56971e84-942b-40af-ad8d-5ce99ff20fa1","b2a624fd-aebf-4fca-bfae-158edb55b8c6","duke10095565","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"56e7a571-576a-4431-976f-79d88979b9e3","d9d07bab-9f80-4929-8faa-323ea8b3a17f","vpi-v-0059475","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,"471835cc-feb6-4d05-a8d1-62ce71399326"
"5739f362-a9ef-4347-b1f2-2cf797afd8d1","41aa1f21-4c87-4efb-a1db-f1513b12d9b9","hunt-003734","diapensiaceae","galax","galax urceolata","united states","kentucky",NA,NA,NA,NA,"67893f3c-c409-41c6-a8f2-47956739a911"
"57c9009a-aba5-48e5-b822-79f2d338bd48","4a0fb203-c584-40e8-b0c1-23a95a939dac","263092","diapensiaceae","galax","galax urceolata","united states","north carolina",-76.69247,36.43697,NA,"stein servick","781fd581-7b93-471e-a025-413e4bcd8491"
"57ff800b-d893-4019-9a7d-9164d5665944","d0ea34c0-379b-43c9-9057-7c41a9779cfc","wcuh0010410","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,"570dcca6-a84f-43aa-8053-1a2ac60d9ead"
"5829f121-72b3-4eb2-aa41-f077b1335c71","9bd0da81-958e-4fd6-8fc3-68c9cad9f43e","cm149916","diapensiaceae","galax","galax urceolata","united states","west virginia",-80.3333,37.6667,"1954-05-28T00:00:00+00:00","rossbach, g.b.","db6c3db9-1e6d-4def-af29-33aa0339bfa9"
"586db989-f036-4a0e-b8f4-b80d0cc3c47f","5776121a-b34a-463b-9b49-6c5b44c96896","farm-0026149","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,"a16dc8d8-ff4a-4d62-a684-2937fb292b8d"
"5871ffb8-0ded-42d5-a126-6adf25eaa57b","ff28c34c-83bd-4a84-8d07-09bf19d0ec42","209656","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,"1978-06-01T00:00:00+00:00","dwight e. peake","781fd581-7b93-471e-a025-413e4bcd8491"
"58a99f54-8807-4c49-9ac8-91adeba9cd6a","24c20feb-72bc-4921-b1cf-e19219e2eac0","cm149915","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,"1939-10-31","gilbert, f.a.; williams, l.g.","db6c3db9-1e6d-4def-af29-33aa0339bfa9"
"58a9ab20-97eb-4b20-b4ff-c5a963954570","76dd1107-3bce-43d5-85f2-272e3c3b9777","ncu00080579","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1974-05-01","boufford, david e.; schram lynn a.; wickland, diane e.; wood, emily w.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"58aa8949-1723-439b-a375-eaf27e5a6d95","640df900-e96a-4060-af42-6706645b86d0","vpi-v-0060082","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,"471835cc-feb6-4d05-a8d1-62ce71399326"
"58c41b14-c0c3-4fe3-b752-8a77c8af0f40","dba68e77-6716-4f1f-a685-6a251417c06b","cm149931","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1880-10-31","smith, j.d.","db6c3db9-1e6d-4def-af29-33aa0339bfa9"
"58cdccb7-b2e4-4233-bf94-b1bd5786bd05","a860e3c0-de35-4313-b0c5-8a85ce271f58","clems0042880","diapensiaceae","galax","galax urceolata","united states","south carolina",NA,NA,"1975-06-13T00:00:00+00:00","gradon c. kingsland","264c48ec-8636-451f-a7e0-74131bc6f84c"
"58eb39ab-9fac-4055-a9c9-7e64cfc7c66c","38dd3872-7741-45f1-a1d7-9e42f9184547","wsch003817","diapensiaceae","galax","galax urceolata","united states","massachusetts",NA,NA,"1990-09-10T00:00:00+00:00","d. a. lovejoy","6d09cfc1-a17c-4067-b1a0-557b8e5334ea"
"59228c68-e17f-4ca1-9637-366e533e4fbd","1e04af86-d989-4c42-80d2-ce4af7044164","gmuf-0030697","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,"1950-01-13","bernard mikula","e794b292-4a94-471e-ab84-6aaef1fea1b3"
"59895cac-5d3a-4d02-ae40-694534d1ec52","45797ae2-27a5-11e3-8d47-005056be0003","lsu00085808","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,"1927-12-19","a. b. massey","4523e216-ee13-4b15-a3f7-a6fd56431604"
"5a0664fa-984a-45d2-be27-c7434b650d34","8289702e-0e9b-40a9-9966-e497c6587934","clems0042864","diapensiaceae","galax","galax urceolata","united states","south carolina",NA,NA,"1969-10-30T00:00:00+00:00","w. a. barnes","264c48ec-8636-451f-a7e0-74131bc6f84c"
"5a7f37be-8410-4e94-8810-081072728816","9015423a-976f-4efa-a33b-b745091b5c88","vpi-v-0059465","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,"471835cc-feb6-4d05-a8d1-62ce71399326"
"5a8fef19-1ed2-4bec-95bb-6a0f664b18aa","4579701a-27a5-11e3-8d47-005056be0003","lsu00085806","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1977-12-19","garrie p. landry; r. dale thomas","4523e216-ee13-4b15-a3f7-a6fd56431604"
"5b1eff3e-88ab-4db3-8aad-88ac583d4b81","7b39a940-23a4-4472-81e0-07f03ce21bc1","015497","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,"e23109b4-e143-437c-b329-3dff7cb35488"
"5b8f2366-2678-4bfd-9fb2-af6797c88772","urn:uuid:7fcff43b-ea60-42f0-b7bd-92910bc6321c","000105459","diapensiaceae","galax","galax urceolata","united states","south carolina",NA,NA,NA,NA,"ddef79ec-043c-4027-9876-c4a298feff6d"
"5c4c467c-9ed2-494d-a266-8fe0ed16cc64","urn:catalog:ibunam:mexu:920532:5b642ea5ccaa032e4bab4d3e55e859d9","920532","diapensiaceae","galax","galax urceolata","united states","tennessee",-83.95278,35.63111,"1993-06-04T00:00:00+00:00","patricia mowery; b. eugene wofford","765aa536-b79e-4794-a0d2-40a160233922"
"5c9cc25d-9e83-4ebb-845c-c26eedac3a02","8ad1bf14-1d70-4c0b-91c9-a23564ee734c","duke10095595","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"5ce56543-8a59-4712-9eb5-4fd3bb7177c7","96eff5bd-c2ad-481d-82a6-6fb65483c258","clems0042886","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"1974-09-28T00:00:00+00:00","r. d. banta","264c48ec-8636-451f-a7e0-74131bc6f84c"
"5d4b7e10-e0f3-42c6-9be8-c23ff5c17ef8","83d970af-1cca-49c2-97fa-d73f2a9997e5","duke10095606","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"5db9edf0-fa0e-49a5-a979-bf497d60bc6c","48cece38-0993-4f5e-abb4-156d4a400dbf","ncsc00082929","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,"aca26f37-3ec8-4e9e-b927-50b4944a0096"
"5e33aeb0-9e71-4d92-b35f-803260922a92","8e34181e-6d91-4212-b2a5-748f2b4df2e7","duke10095596","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"5e47351b-6946-4a7e-bba0-01134b8de925","805c3465-63d3-41bd-91e8-43d16967d6a1","ga059162","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"2001-06-11T00:00:00+00:00","kruse, l","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"5eabdff9-90d2-472e-9bc5-13b480ee4512","2b5dd6d3-55f6-44f2-93af-342969d2ad1b","275423","diapensiaceae","galax","galax urceolata","united states","north carolina",-80.26509404,36.391982,NA,"michelle gaynor","781fd581-7b93-471e-a025-413e4bcd8491"
"5eed2c4e-381d-4a79-988c-e47539c1cf5c","8333797d-20d5-48f3-be3b-1d90661161b4","ncu00080569","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1989-05-01","mccartney, charles ""chuck"" l., jr.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"5efeca37-6b4e-4046-9cb1-738cec85716f","e80ccca6-fcd0-4a5c-8b47-83f80cb05957","cm149936","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1872-10-31",NA,"db6c3db9-1e6d-4def-af29-33aa0339bfa9"
